"from","to","stds","weight","dis","sl"
"09b9678ddc3d452ea4a3d46e15826065","eff0de7f2dbb42dfa1a2e686efab5b6d",191,351,1,0
"09b9678ddc3d452ea4a3d46e15826065","f00179e251a045b39c3f7a54f9aa4acc",1,1,10,0
"09b9678ddc3d452ea4a3d46e15826065","fab84b4fab5940efb4ea868ef8d09396",1,1,-69,0
"0a8f150a4cf747acbde62f4721823da3","0a8f150a4cf747acbde62f4721823da3",187,507,0,1
"0a8f150a4cf747acbde62f4721823da3","1ba8fef685d74a8194b9db252eb704fb",2,2,-6,0
"0a8f150a4cf747acbde62f4721823da3","2fe14166dc9642c3bc666b86a57f943d",1,1,-4,0
"0a8f150a4cf747acbde62f4721823da3","52580888dadb4fe3baa795683ea227bd",3,3,3,0
"0a8f150a4cf747acbde62f4721823da3","ab8fdad974ae471f9f24c3f9dd04462e",181,184,1,0
"0a8f150a4cf747acbde62f4721823da3","cb5fc7ef85d547c4be1a7439d0bf6052",2,2,-1,0
"0b04c8e2f86d48c7aeb7e225819cd32b","0b04c8e2f86d48c7aeb7e225819cd32b",1,3,0,1
"0b04c8e2f86d48c7aeb7e225819cd32b","0c7262dff33c4087bc660ccf40f92f9c",7,8,-65,0
"0b04c8e2f86d48c7aeb7e225819cd32b","0d987bed3ffa4ed0b9a2e62e97b7b30f",3,3,38,0
"0b04c8e2f86d48c7aeb7e225819cd32b","1c6721b1f63f4d30ba7746ea8af02a52",60,77,-13,0
"0b04c8e2f86d48c7aeb7e225819cd32b","2ab1535aac1346ba8801535bf729ef37",24,29,-5,0
"0b04c8e2f86d48c7aeb7e225819cd32b","2ae94c0cea4d480a9d5dca8fb1d7b542",24,26,8,0
"0b04c8e2f86d48c7aeb7e225819cd32b","2b09a08242b54983aec7063990fb3f66",1,1,166,0
"0b04c8e2f86d48c7aeb7e225819cd32b","4a29443515bb404cb8924e1c60a63b73",1,1,51,0
"0b04c8e2f86d48c7aeb7e225819cd32b","5152833676bf4c6cb317060be10f68db",8,10,-6,0
"0b04c8e2f86d48c7aeb7e225819cd32b","64dbedb3ce544f6aae8e10e0cf10f16d",21,27,6,0
"0b04c8e2f86d48c7aeb7e225819cd32b","77ecef8eff6b4a2caea7707669bf7475",1,1,-12,0
"0b04c8e2f86d48c7aeb7e225819cd32b","8b9ae98743bd4d4a8a87dff1c1244211",6,6,-7,0
"0b04c8e2f86d48c7aeb7e225819cd32b","92feb4a40f8344d38b6f722e42a53295",1,1,-1,0
"0b04c8e2f86d48c7aeb7e225819cd32b","94cecc3f1e7d484b8e068e79241dfd73",1,1,47,0
"0b04c8e2f86d48c7aeb7e225819cd32b","a4f40fb48a8542c8949bae1f002cd9bc",1,1,-3,0
"0b04c8e2f86d48c7aeb7e225819cd32b","bc5524e78a8544e2ae2fdc2f3462bbec",1,1,45,0
"0b04c8e2f86d48c7aeb7e225819cd32b","ca3e28f290354c08aefe5b0f769604e6",2,2,1,0
"0b04c8e2f86d48c7aeb7e225819cd32b","cab89fa5c3ed45a5aa550fc0352d6a42",1,1,4,0
"0b04c8e2f86d48c7aeb7e225819cd32b","d03cb855c70044cf8c35d9ec0de696e3",5,5,-10,0
"0b04c8e2f86d48c7aeb7e225819cd32b","d646286c8051419bbc2e31dd1db55ca8",1,1,-167,0
"0b04c8e2f86d48c7aeb7e225819cd32b","d7f13c8d63ec4e2aa673fbb9cf9c6933",2,2,-28,0
"0b04c8e2f86d48c7aeb7e225819cd32b","df1de691dafe4549a18a4398ee9dfaf9",1,1,-95,0
"0b04c8e2f86d48c7aeb7e225819cd32b","f53da5fd9bfe412da4b80d4742563b6c",163,167,7,0
"0c12af0a4e7f4002852cf84b2537c161","17f95d18bab743888e1736033dc3384d",1,1,-6,0
"0c12af0a4e7f4002852cf84b2537c161","2b09a08242b54983aec7063990fb3f66",21,22,5,0
"0c12af0a4e7f4002852cf84b2537c161","44a277ea44dc4ae689fab4b82f0b4098",2,2,2,0
"0c12af0a4e7f4002852cf84b2537c161","4890121ce5d74576b4632b77cfc23398",2,2,-7,0
"0c12af0a4e7f4002852cf84b2537c161","519119f1deac45ff9ab4f13529be5c6e",1,1,68,0
"0c12af0a4e7f4002852cf84b2537c161","66baf19b6b904b70922329068c63746d",48,64,-19,0
"0c12af0a4e7f4002852cf84b2537c161","6f8881a745ac4c358a68b92c3b4abe81",22,27,-1,0
"0c12af0a4e7f4002852cf84b2537c161","7f544639412e40a9ba27f43b415362ab",2,2,-17,0
"0c12af0a4e7f4002852cf84b2537c161","859e0b8d71694b12befb69ee698138f9",159,159,4,0
"0c12af0a4e7f4002852cf84b2537c161","96bb2b3e85a34d8b9544514e89f6fe97",6,6,-5,0
"0c12af0a4e7f4002852cf84b2537c161","ac4e9b54acfe4670b4634859c7263cb5",1,1,-3,0
"0c12af0a4e7f4002852cf84b2537c161","b71bac264efb4abd97015447bd490db6",1,1,-25,0
"0c12af0a4e7f4002852cf84b2537c161","c2fca3669923477ab966ded303dea31c",1,1,-12,0
"0c12af0a4e7f4002852cf84b2537c161","c8e371568a0c4391b25796ae4e91952e",1,1,-209,0
"0c12af0a4e7f4002852cf84b2537c161","d5ae8642e15b46b8bd298b02274d4e9c",1,1,-15,0
"0c12af0a4e7f4002852cf84b2537c161","df8191ec5e584c838a899c378941a566",22,27,3,0
"0c12af0a4e7f4002852cf84b2537c161","f67fbf45a5f146ed866965bc57c7c001",1,1,59,0
"0c12af0a4e7f4002852cf84b2537c161","f7002c8484354eceac57bc7bd62c76c1",10,11,-2,0
"0c4079457ede49e3aeb5e86ed84bdf35","09b9678ddc3d452ea4a3d46e15826065",34,35,24,0
"0c4079457ede49e3aeb5e86ed84bdf35","0c4079457ede49e3aeb5e86ed84bdf35",85,146,0,1
"0c4079457ede49e3aeb5e86ed84bdf35","0c7262dff33c4087bc660ccf40f92f9c",1,1,-160,0
"0c4079457ede49e3aeb5e86ed84bdf35","0d987bed3ffa4ed0b9a2e62e97b7b30f",2,2,-57,0
"0c4079457ede49e3aeb5e86ed84bdf35","1157bd665ec4472fb58b751dc5099355",3,3,74,0
"0c4079457ede49e3aeb5e86ed84bdf35","1ba8fef685d74a8194b9db252eb704fb",1,1,26,0
"0c4079457ede49e3aeb5e86ed84bdf35","2b09a08242b54983aec7063990fb3f66",2,2,71,0
"0c4079457ede49e3aeb5e86ed84bdf35","30ead9794d4847abaf222ca966cc8630",129,178,19,0
"0c4079457ede49e3aeb5e86ed84bdf35","3434c10e561d488a914e0f7d71907abd",97,137,-24,0
"0c4079457ede49e3aeb5e86ed84bdf35","38aea304b4fa46e1b29bb72f5cea4c93",160,331,2,0
"0c4079457ede49e3aeb5e86ed84bdf35","43ea1b823a4b4e51b7c694c10725db82",2,2,-2,0
"0c4079457ede49e3aeb5e86ed84bdf35","47edbb64109243e6b0f8f64cdef90c6c",2,2,-3,0
"0c4079457ede49e3aeb5e86ed84bdf35","4a29443515bb404cb8924e1c60a63b73",3,4,-44,0
"0c4079457ede49e3aeb5e86ed84bdf35","4a92daef4d504e1792575a26502bb7b7",18,20,17,0
"0c4079457ede49e3aeb5e86ed84bdf35","66baf19b6b904b70922329068c63746d",2,2,47,0
"0c4079457ede49e3aeb5e86ed84bdf35","6ac8bb048b854999a47edb35fe627f11",24,24,18,0
"0c4079457ede49e3aeb5e86ed84bdf35","897b7f51242c44aab2205c72fdcbf4cd",23,24,23,0
"0c4079457ede49e3aeb5e86ed84bdf35","8d448d625b024c82a5eb240bbd7431d6",1,1,45,0
"0c4079457ede49e3aeb5e86ed84bdf35","9de0d567bfa84fe5b77cb76f4a76a5d1",5,5,75,0
"0c4079457ede49e3aeb5e86ed84bdf35","a7c6339ca1da4368a18d471f0519f877",185,189,10,0
"0c4079457ede49e3aeb5e86ed84bdf35","b71bac264efb4abd97015447bd490db6",3,3,41,0
"0c4079457ede49e3aeb5e86ed84bdf35","b8b9418ab322418d9db9b40d96af873a",45,60,8,0
"0c4079457ede49e3aeb5e86ed84bdf35","bbc5139ca9024389a94db3a6f47dcff6",65,88,12,0
"0c4079457ede49e3aeb5e86ed84bdf35","c1d727a16f6d4e499496009622516e42",2,2,9,0
"0c4079457ede49e3aeb5e86ed84bdf35","c20993c944444fe085345591a8bd837e",26,26,22,0
"0c4079457ede49e3aeb5e86ed84bdf35","c2490bc612d146edbe786556fab3651b",18,18,11,0
"0c4079457ede49e3aeb5e86ed84bdf35","c7e89b9d04744d2eab742fc24e3ef1ae",1,1,5,0
"0c4079457ede49e3aeb5e86ed84bdf35","d6d02b6ef04e4f17805504500b8ce441",1,1,46,0
"0c4079457ede49e3aeb5e86ed84bdf35","e20db35ced8544ddac5bc3839145e463",1,1,-238,0
"0c4079457ede49e3aeb5e86ed84bdf35","e36d261332f14e79bb4b467aceaeb9b5",3,3,4,0
"0c4079457ede49e3aeb5e86ed84bdf35","eff0de7f2dbb42dfa1a2e686efab5b6d",30,32,25,0
"0c4079457ede49e3aeb5e86ed84bdf35","f00179e251a045b39c3f7a54f9aa4acc",1,1,34,0
"0c4079457ede49e3aeb5e86ed84bdf35","fab84b4fab5940efb4ea868ef8d09396",2,2,-45,0
"0c7262dff33c4087bc660ccf40f92f9c","017d7ca8e0394b91aaadc9574df2202c",6,6,24,0
"0c7262dff33c4087bc660ccf40f92f9c","01b2051f8941460d89945e3b02d1ce78",3,3,48,0
"0c7262dff33c4087bc660ccf40f92f9c","072a190fd302456290895f9f04d6940a",1,1,196,0
"0c7262dff33c4087bc660ccf40f92f9c","07b44a7a51e94c78b411c753fc39dab0",6,6,20,0
"0c7262dff33c4087bc660ccf40f92f9c","0b04c8e2f86d48c7aeb7e225819cd32b",1,1,65,0
"0c7262dff33c4087bc660ccf40f92f9c","0c12af0a4e7f4002852cf84b2537c161",1,1,226,0
"0c7262dff33c4087bc660ccf40f92f9c","0c4079457ede49e3aeb5e86ed84bdf35",1,1,160,0
"0c7262dff33c4087bc660ccf40f92f9c","0c7262dff33c4087bc660ccf40f92f9c",145,304,0,1
"0c7262dff33c4087bc660ccf40f92f9c","0d987bed3ffa4ed0b9a2e62e97b7b30f",38,57,103,0
"0c7262dff33c4087bc660ccf40f92f9c","139b097acfca451689d80c9c6eebdf7b",12,17,9,0
"0c7262dff33c4087bc660ccf40f92f9c","1b4550d0dab04078b3bf08a655345bdc",2,2,204,0
"0c7262dff33c4087bc660ccf40f92f9c","1ba8fef685d74a8194b9db252eb704fb",1,1,186,0
"0c7262dff33c4087bc660ccf40f92f9c","1c6721b1f63f4d30ba7746ea8af02a52",31,34,52,0
"0c7262dff33c4087bc660ccf40f92f9c","1ebf23f9d994469a85206e4c7b1bf5f5",1,1,76,0
"0c7262dff33c4087bc660ccf40f92f9c","2024b4885bd14338a39b7b509acbbd02",8,8,13,0
"0c7262dff33c4087bc660ccf40f92f9c","24cf8786024543f19b89bc20034e60d7",1,1,259,0
"0c7262dff33c4087bc660ccf40f92f9c","2ae94c0cea4d480a9d5dca8fb1d7b542",37,43,73,0
"0c7262dff33c4087bc660ccf40f92f9c","2b09a08242b54983aec7063990fb3f66",1,1,231,0
"0c7262dff33c4087bc660ccf40f92f9c","2c5bb2cbd0014420ad8c95d40e38efd1",1,1,134,0
"0c7262dff33c4087bc660ccf40f92f9c","30ead9794d4847abaf222ca966cc8630",3,3,179,0
"0c7262dff33c4087bc660ccf40f92f9c","30f660a1feb34582a739722532524f79",4,4,14,0
"0c7262dff33c4087bc660ccf40f92f9c","3434c10e561d488a914e0f7d71907abd",1,2,136,0
"0c7262dff33c4087bc660ccf40f92f9c","3628b3f7823443d0912a339096b69943",1,1,287,0
"0c7262dff33c4087bc660ccf40f92f9c","3628bdce1dd2429ba924d2d4d09448d2",1,1,153,0
"0c7262dff33c4087bc660ccf40f92f9c","362fcb0699a14845ab29b2340093e528",29,39,5,0
"0c7262dff33c4087bc660ccf40f92f9c","3cbcea2be0984e7dbd5a48195af10ce7",5,5,-4,0
"0c7262dff33c4087bc660ccf40f92f9c","416cdfda278442dd9bcb1046bd1bf0ec",1,1,2,0
"0c7262dff33c4087bc660ccf40f92f9c","43ea1b823a4b4e51b7c694c10725db82",1,1,158,0
"0c7262dff33c4087bc660ccf40f92f9c","4a29443515bb404cb8924e1c60a63b73",20,23,116,0
"0c7262dff33c4087bc660ccf40f92f9c","5152833676bf4c6cb317060be10f68db",5,5,59,0
"0c7262dff33c4087bc660ccf40f92f9c","572ece25224b40438864a7f65e24a4c9",1,1,117,0
"0c7262dff33c4087bc660ccf40f92f9c","64dbedb3ce544f6aae8e10e0cf10f16d",4,4,71,0
"0c7262dff33c4087bc660ccf40f92f9c","66ada10dde9f43018588f1ced9d477fc",1,1,265,0
"0c7262dff33c4087bc660ccf40f92f9c","66baf19b6b904b70922329068c63746d",4,5,207,0
"0c7262dff33c4087bc660ccf40f92f9c","67a089198fcb4e1c8f2385786c2b296f",8,10,-130,0
"0c7262dff33c4087bc660ccf40f92f9c","6e83e23f56544a19b94067c1c558d9c0",6,6,78,0
"0c7262dff33c4087bc660ccf40f92f9c","7028800abe7d4e27b613d1d6cbe26bf7",5,5,98,0
"0c7262dff33c4087bc660ccf40f92f9c","7040a13096d746ac84b8fac8d9752058",1,1,-133,0
"0c7262dff33c4087bc660ccf40f92f9c","7108f0e4c2584f1f9c471689ae4c885c",1,1,39,0
"0c7262dff33c4087bc660ccf40f92f9c","73039f8c1eb9409cb4caee2cf968001e",1,1,-69,0
"0c7262dff33c4087bc660ccf40f92f9c","77ecef8eff6b4a2caea7707669bf7475",2,2,53,0
"0c7262dff33c4087bc660ccf40f92f9c","78adeee1fa2c4fe0bc73f7bca9fcee86",15,19,-9,0
"0c7262dff33c4087bc660ccf40f92f9c","7aa76d3e993840d8805f097cbdbcd44b",3,3,92,0
"0c7262dff33c4087bc660ccf40f92f9c","7d932b23e1c84326ae5aa4d3c0d813d1",63,64,19,0
"0c7262dff33c4087bc660ccf40f92f9c","801f9e9135034f49bf5f8b4bdefedb41",16,16,8,0
"0c7262dff33c4087bc660ccf40f92f9c","82ae07bc0c9b4570a41799290d1ef399",4,4,106,0
"0c7262dff33c4087bc660ccf40f92f9c","83d42d95cd844fc093fc09cee250edb8",1,1,296,0
"0c7262dff33c4087bc660ccf40f92f9c","8959e6304a0348309a771e4d08d1b64a",2,2,-6,0
"0c7262dff33c4087bc660ccf40f92f9c","93679be414554a11b1893002f2229a93",1,1,-134,0
"0c7262dff33c4087bc660ccf40f92f9c","94cecc3f1e7d484b8e068e79241dfd73",15,15,112,0
"0c7262dff33c4087bc660ccf40f92f9c","9afd71a5298d4333b6849dfce1b9422c",1,1,-151,0
"0c7262dff33c4087bc660ccf40f92f9c","a23ae40d7a9e4ee4828cc06415a3218c",1,1,-142,0
"0c7262dff33c4087bc660ccf40f92f9c","a2b4bd40cee2481ebd3fc179d6a5cd62",2,2,248,0
"0c7262dff33c4087bc660ccf40f92f9c","a49d1bb4328949299686242fd0be5584",4,4,-148,0
"0c7262dff33c4087bc660ccf40f92f9c","a875096404ef4a9984b62d74cda916f9",6,8,40,0
"0c7262dff33c4087bc660ccf40f92f9c","a9ac840f098c4bd0a2ee896214ce29cd",88,137,-1,0
"0c7262dff33c4087bc660ccf40f92f9c","ab11d94c6c8948ea90b88f19d2cd502b",8,9,21,0
"0c7262dff33c4087bc660ccf40f92f9c","ae5ac430ea254e708a6f5deaaf7464ae",2,2,-85,0
"0c7262dff33c4087bc660ccf40f92f9c","afbf7250b99d47bea07172749483ca97",1,1,-141,0
"0c7262dff33c4087bc660ccf40f92f9c","b2275c3fad834f8d90737a2d9a6927d6",210,557,3,0
"0c7262dff33c4087bc660ccf40f92f9c","b2f0d654738f48158edff28e8d3a546e",1,1,280,0
"0c7262dff33c4087bc660ccf40f92f9c","b42cc17b7de840f181a704558d0bc845",201,307,6,0
"0c7262dff33c4087bc660ccf40f92f9c","b534b89233134e30a9b5645138bfa9ee",1,2,-128,0
"0c7262dff33c4087bc660ccf40f92f9c","b54257a550b94ebc9538f3a90eee9d7e",3,3,35,0
"0c7262dff33c4087bc660ccf40f92f9c","b613861cecf84ffcab01afb23f660475",2,2,-168,0
"0c7262dff33c4087bc660ccf40f92f9c","b71bac264efb4abd97015447bd490db6",8,9,201,0
"0c7262dff33c4087bc660ccf40f92f9c","b7719e26494940efa49512aedd0aac79",1,1,-149,0
"0c7262dff33c4087bc660ccf40f92f9c","b87c552dd247427abe6ab5795b9c9d43",7,14,12,0
"0c7262dff33c4087bc660ccf40f92f9c","b8b9418ab322418d9db9b40d96af873a",2,2,168,0
"0c7262dff33c4087bc660ccf40f92f9c","b9e80f77c3a44349863b19875725c384",2,2,38,0
"0c7262dff33c4087bc660ccf40f92f9c","bc5524e78a8544e2ae2fdc2f3462bbec",5,5,110,0
"0c7262dff33c4087bc660ccf40f92f9c","be502a7a43c44bf7b682698de79d9369",1,1,45,0
"0c7262dff33c4087bc660ccf40f92f9c","be95c065e45447c1bd8215ea6f130c7a",3,3,50,0
"0c7262dff33c4087bc660ccf40f92f9c","c33c17be71ae4d588da7369472e5bb1b",2,2,-135,0
"0c7262dff33c4087bc660ccf40f92f9c","c3f63fe50d8e487c86bf8ef76c9cadd3",20,21,16,0
"0c7262dff33c4087bc660ccf40f92f9c","c5df9f40ec14463b9dcfdc73df3e9285",2,2,295,0
"0c7262dff33c4087bc660ccf40f92f9c","c8e371568a0c4391b25796ae4e91952e",167,303,17,0
"0c7262dff33c4087bc660ccf40f92f9c","cf4c280bad6a43e6b131d8385ef9ef3f",18,22,15,0
"0c7262dff33c4087bc660ccf40f92f9c","d03cb855c70044cf8c35d9ec0de696e3",2,2,55,0
"0c7262dff33c4087bc660ccf40f92f9c","d4f45188d3c84a02ba08454e6403a818",1,1,-145,0
"0c7262dff33c4087bc660ccf40f92f9c","d546341988904f069cfa86b21457d9d9",8,10,82,0
"0c7262dff33c4087bc660ccf40f92f9c","d646286c8051419bbc2e31dd1db55ca8",1,1,-102,0
"0c7262dff33c4087bc660ccf40f92f9c","d6d02b6ef04e4f17805504500b8ce441",5,5,206,0
"0c7262dff33c4087bc660ccf40f92f9c","d7f13c8d63ec4e2aa673fbb9cf9c6933",28,31,37,0
"0c7262dff33c4087bc660ccf40f92f9c","d989ebcfc12a4b669f0100dc1aa14f1e",4,5,86,0
"0c7262dff33c4087bc660ccf40f92f9c","df1de691dafe4549a18a4398ee9dfaf9",4,5,-30,0
"0c7262dff33c4087bc660ccf40f92f9c","e20db35ced8544ddac5bc3839145e463",4,4,-78,0
"0c7262dff33c4087bc660ccf40f92f9c","e2911e79efc2420eac45d9f671463d4b",5,5,-167,0
"0c7262dff33c4087bc660ccf40f92f9c","ea38cc0e6e6e41edbabf210220808bf9",33,52,10,0
"0c7262dff33c4087bc660ccf40f92f9c","eb2a0eb537344a9e891c761662e400b6",1,1,-153,0
"0c7262dff33c4087bc660ccf40f92f9c","ec341f459285443b8361f7f15638ff08",1,1,44,0
"0c7262dff33c4087bc660ccf40f92f9c","f67fbf45a5f146ed866965bc57c7c001",1,1,285,0
"0c7262dff33c4087bc660ccf40f92f9c","f7906d6f59b9489a91d2ef40db5a474d",3,3,54,0
"0c7262dff33c4087bc660ccf40f92f9c","f902b0f41b544d4dbf79664fd233648d",1,1,-23,0
"0c7262dff33c4087bc660ccf40f92f9c","f9170dd6bc6442b4acd832747609b09a",2,2,30,0
"0c7262dff33c4087bc660ccf40f92f9c","fab84b4fab5940efb4ea868ef8d09396",10,11,115,0
"0c787d16c9504873b1a4d903cec09948","0c4079457ede49e3aeb5e86ed84bdf35",1,1,15,0
"0c787d16c9504873b1a4d903cec09948","0c787d16c9504873b1a4d903cec09948",4,4,0,1
"0c787d16c9504873b1a4d903cec09948","130acc2aeb0448fdbb2de63bc5cebe5b",15,17,-5,0
"0c787d16c9504873b1a4d903cec09948","13255e63e0aa4abf85e5211bf613d43e",1,1,3,0
"0c787d16c9504873b1a4d903cec09948","141c0df6cd1946539aadd1c9b7068cd4",3,6,-6,0
"0c787d16c9504873b1a4d903cec09948","24f1363179ad4aaa965484a78471912b",9,10,9,0
"0c787d16c9504873b1a4d903cec09948","3434c10e561d488a914e0f7d71907abd",16,17,-9,0
"0c787d16c9504873b1a4d903cec09948","47edbb64109243e6b0f8f64cdef90c6c",17,20,12,0
"0c787d16c9504873b1a4d903cec09948","4a29443515bb404cb8924e1c60a63b73",2,2,-29,0
"0c787d16c9504873b1a4d903cec09948","53e7e900392747ccad52e711ab0f80d8",5,5,-7,0
"0c787d16c9504873b1a4d903cec09948","56b3fd1a212a4764be39d979fde3326e",1,1,14,0
"0c787d16c9504873b1a4d903cec09948","86c27d40179e419c8e9d150fb6afa5d0",183,212,5,0
"0c787d16c9504873b1a4d903cec09948","8d7e0b55cf9849cda222a0f2440cec55",21,28,4,0
"0c787d16c9504873b1a4d903cec09948","b71bac264efb4abd97015447bd490db6",1,1,56,0
"0c787d16c9504873b1a4d903cec09948","ea859f8207e44537889daeaba13ac2e8",1,1,-2,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","07b44a7a51e94c78b411c753fc39dab0",1,1,-83,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","0c4079457ede49e3aeb5e86ed84bdf35",1,1,57,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","0c7262dff33c4087bc660ccf40f92f9c",40,47,-103,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","0c787d16c9504873b1a4d903cec09948",1,1,42,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","0d987bed3ffa4ed0b9a2e62e97b7b30f",169,478,0,1
"0d987bed3ffa4ed0b9a2e62e97b7b30f","12aa6e1672ac4e7aa6449a7a8609cd72",1,1,-215,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","141c0df6cd1946539aadd1c9b7068cd4",1,1,36,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","1c6721b1f63f4d30ba7746ea8af02a52",3,3,-51,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","1ebf23f9d994469a85206e4c7b1bf5f5",3,4,-27,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","2024b4885bd14338a39b7b509acbbd02",1,1,-90,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","208c9b2796c944db8dacaa96082520ea",1,1,16,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","24cf8786024543f19b89bc20034e60d7",1,1,156,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","2ae94c0cea4d480a9d5dca8fb1d7b542",118,238,-30,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","3434c10e561d488a914e0f7d71907abd",1,1,33,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","362fcb0699a14845ab29b2340093e528",2,2,-98,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","4a29443515bb404cb8924e1c60a63b73",5,5,13,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","5152833676bf4c6cb317060be10f68db",1,1,-44,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","53e7e900392747ccad52e711ab0f80d8",1,1,35,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","590fb7d4bca1466bacd357c1a234907c",1,1,-2,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","66baf19b6b904b70922329068c63746d",1,1,104,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","67a089198fcb4e1c8f2385786c2b296f",2,2,-233,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","7028800abe7d4e27b613d1d6cbe26bf7",14,15,-5,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","779f9ddd1fd14d1e9e69f72219a1fdbd",2,2,-151,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","77ecef8eff6b4a2caea7707669bf7475",1,1,-50,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","78adeee1fa2c4fe0bc73f7bca9fcee86",6,7,-112,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","82ae07bc0c9b4570a41799290d1ef399",122,223,3,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","865a4d3b43374da7944dc7d397f566d9",3,3,-1,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","8959e6304a0348309a771e4d08d1b64a",1,1,-109,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","8d448d625b024c82a5eb240bbd7431d6",2,2,102,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","94cecc3f1e7d484b8e068e79241dfd73",136,209,9,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","9a0dc646f934470daf08c4b56ccf73db",1,1,-235,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","9afd71a5298d4333b6849dfce1b9422c",1,1,-254,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","a2b4bd40cee2481ebd3fc179d6a5cd62",1,1,145,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","a37477c4e4c14169ad44b06b493007f6",102,141,11,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","a39da0ce33404aa7aeef29af014da204",1,1,4,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","a875096404ef4a9984b62d74cda916f9",2,2,-63,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","a9ac840f098c4bd0a2ee896214ce29cd",4,4,-104,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","b2f0d654738f48158edff28e8d3a546e",1,1,177,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","b534b89233134e30a9b5645138bfa9ee",1,1,-231,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","b71bac264efb4abd97015447bd490db6",4,6,98,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","b8b9418ab322418d9db9b40d96af873a",1,1,65,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","bb5a47f5ea01454a8b79455422d3b9da",190,698,8,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","bc5524e78a8544e2ae2fdc2f3462bbec",36,49,7,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","c76574d21bc14aeea7ecd0b027f39858",1,1,95,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","c8e371568a0c4391b25796ae4e91952e",1,1,-86,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","d646286c8051419bbc2e31dd1db55ca8",2,2,-205,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","d6d02b6ef04e4f17805504500b8ce441",1,1,103,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","d7f13c8d63ec4e2aa673fbb9cf9c6933",4,4,-66,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","d989ebcfc12a4b669f0100dc1aa14f1e",1,1,-17,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","eb2a0eb537344a9e891c761662e400b6",1,1,-256,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","ecf5f1a3754c487589496d10a397f977",3,3,2,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","fa235f0f364d47e4ae1c87f47bf8e6ba",3,3,-20,0
"0d987bed3ffa4ed0b9a2e62e97b7b30f","fab84b4fab5940efb4ea868ef8d09396",7,7,12,0
"0e0b36e731a645e7b1b8a88f5031ca38","0d987bed3ffa4ed0b9a2e62e97b7b30f",1,1,-29,0
"0e0b36e731a645e7b1b8a88f5031ca38","0e0b36e731a645e7b1b8a88f5031ca38",189,792,0,1
"0e0b36e731a645e7b1b8a88f5031ca38","4a29443515bb404cb8924e1c60a63b73",2,2,-16,0
"0e0b36e731a645e7b1b8a88f5031ca38","7646a919d7e64fa990bca9b024ff089d",7,7,-3,0
"0e0b36e731a645e7b1b8a88f5031ca38","a66a144637284c21afc6de17fea4bfb8",184,192,1,0
