id,courseID,mod_type,order,chpModPar,seqModPar,vrtModPar,stds,count
c4cb65c90b7145dca401224eabfa1241,MITxPRO+AMxB+1T2018,video,123,e78489e9108148f8aeb72d12bdded398,c2abc78c11244ffea2ae9569289e9904,51533b5f70864dbeae2d0a27e201755b,845,5667
23ec45e604724c2a84eb5bf1b724de68,MITxPRO+AMxB+1T2018,html,124,e78489e9108148f8aeb72d12bdded398,c2abc78c11244ffea2ae9569289e9904,51533b5f70864dbeae2d0a27e201755b,19,73
638d08a4940d462481093ee144f85401,MITxPRO+AMxB+1T2018,video,125,e78489e9108148f8aeb72d12bdded398,c2abc78c11244ffea2ae9569289e9904,51533b5f70864dbeae2d0a27e201755b,843,4229
ae7603c14c1643578dfedac1f7b965cd,MITxPRO+AMxB+1T2018,html,126,e78489e9108148f8aeb72d12bdded398,c2abc78c11244ffea2ae9569289e9904,51533b5f70864dbeae2d0a27e201755b,42,60
2b9cb425a86f4865825a82fb330fbd6b,MITxPRO+AMxB+1T2018,discussion,127,e78489e9108148f8aeb72d12bdded398,c2abc78c11244ffea2ae9569289e9904,51533b5f70864dbeae2d0a27e201755b,3,3
2ad839c226ab44539d98e2a1e84e439f,MITxPRO+AMxB+1T2018,html,128,e78489e9108148f8aeb72d12bdded398,c81695e8fdc34349ad20691b3703a7bc,cf165d38fb11495981253b89234fbc88,906,5635
c076a6e427c34d0c99c5bb95cbce05e5,MITxPRO+AMxB+1T2018,html,129,e78489e9108148f8aeb72d12bdded398,c81695e8fdc34349ad20691b3703a7bc,463ae975b45b4d8a86bfeff659380809,912,5656
6ac9f21a57ba4218b9e3b13a36f263be,MITxPRO+AMxB+1T2018,html,130,e78489e9108148f8aeb72d12bdded398,c81695e8fdc34349ad20691b3703a7bc,463ae975b45b4d8a86bfeff659380809,260,468
19f5efdd71494972b03a02f445dc98fa,MITxPRO+AMxB+1T2018,openassessment,131,e78489e9108148f8aeb72d12bdded398,c81695e8fdc34349ad20691b3703a7bc,463ae975b45b4d8a86bfeff659380809,798,11178
d96704d24a68401eaad4628b30fdb889,MITxPRO+AMxB+1T2018,html,132,e78489e9108148f8aeb72d12bdded398,b23dfd47e1f745f1b3019b43df385b93,a21ef58b87384234954085f98642510d,886,4005
17707229e69e428f8b8350b8c87c157e,MITxPRO+AMxB+1T2018,video,133,e78489e9108148f8aeb72d12bdded398,b23dfd47e1f745f1b3019b43df385b93,a21ef58b87384234954085f98642510d,819,3563
89f61d355af44e16ac1f9654029f89e0,MITxPRO+AMxB+1T2018,html,134,6bda96cc20ea416c8fbaf845d7af08b1,34f7e854320c42898951abd825d0d752,5959916df5fd4ec8ad913030e00dc2b0,890,5138
b3f87007fabf4748901e3caaa1ae7ce1,MITxPRO+AMxB+1T2018,html,135,6bda96cc20ea416c8fbaf845d7af08b1,34f7e854320c42898951abd825d0d752,5959916df5fd4ec8ad913030e00dc2b0,57,92
49bc2f8db38b47f9b378f26dde2a6e64,MITxPRO+AMxB+1T2018,html,136,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,e6a54812f0ed42869c653062d31b8aad,899,4136
c7b26f5c177645f8915da5083313c6cf,MITxPRO+AMxB+1T2018,video,137,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,e6a54812f0ed42869c653062d31b8aad,879,11083
debd717226334517aafcbf75ca463690,MITxPRO+AMxB+1T2018,html,138,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,e6a54812f0ed42869c653062d31b8aad,16,19
ed4ff111f1ec4a51ad19229302d1ffd2,MITxPRO+AMxB+1T2018,html,139,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,e6a54812f0ed42869c653062d31b8aad,28,36
d02f35406ea04ba3a7720453a1f354cc,MITxPRO+AMxB+1T2018,html,140,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,d07c798f4cc444eab37ab9dd2f257f61,892,2772
dd6d0ae279474847af7841a0c0b4d5a5,MITxPRO+AMxB+1T2018,video,141,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,d07c798f4cc444eab37ab9dd2f257f61,852,4732
2b0c1a20f8f441c3ab4e320b0bde00e1,MITxPRO+AMxB+1T2018,html,142,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,d07c798f4cc444eab37ab9dd2f257f61,30,47
ec173897e6254e50812116be2dc37a94,MITxPRO+AMxB+1T2018,html,143,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,f0f5b28639be46b78b72d048cf360279,889,2692
ac3ba61065f84433a945ac8c71b537f4,MITxPRO+AMxB+1T2018,html,144,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,40df4c91860648968fe1ef8b51c28202,890,2754
553c1e0f782e43f492dadd97e6bef776,MITxPRO+AMxB+1T2018,problem,145,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,49b3b4dbe52543fbba36a666f98e8f3d,904,7426
902dff85d0d34920814ee3729329d2d2,MITxPRO+AMxB+1T2018,problem,146,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,49b3b4dbe52543fbba36a666f98e8f3d,899,3146
6be9622646964f02a8368b937bd8a304,MITxPRO+AMxB+1T2018,problem,147,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,49b3b4dbe52543fbba36a666f98e8f3d,899,3145
8460c1a442324bf6a54498d85b28cfe0,MITxPRO+AMxB+1T2018,problem,148,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,49b3b4dbe52543fbba36a666f98e8f3d,898,4146
c08a68b3db574534a7bee42ec660d1a3,MITxPRO+AMxB+1T2018,problem,149,6bda96cc20ea416c8fbaf845d7af08b1,d5c90995a6e04de38290dd20dbf95f49,49b3b4dbe52543fbba36a666f98e8f3d,898,3056
2126522cd4b94bd68b2999261978d881,MITxPRO+AMxB+1T2018,html,150,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,e01a90136dcf4223ab3ccd2c712d99a2,900,4258
3de7431267b04318bd0e9501f80a019d,MITxPRO+AMxB+1T2018,video,151,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,e01a90136dcf4223ab3ccd2c712d99a2,866,10573
5cfb1ef0ace24db58889425cf90e8268,MITxPRO+AMxB+1T2018,html,152,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,e01a90136dcf4223ab3ccd2c712d99a2,38,60
67aa56ef4f504d889c6068052bab302b,MITxPRO+AMxB+1T2018,html,153,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,220392e30447498a84a822e1f9c1aed3,889,2479
353e3386c40d443197f8dd7cd454bf27,MITxPRO+AMxB+1T2018,video,154,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,220392e30447498a84a822e1f9c1aed3,847,4221
737b9b6ab4e647879105e210e5fe1807,MITxPRO+AMxB+1T2018,html,155,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,220392e30447498a84a822e1f9c1aed3,15,22
334c250757224648b03c5fcdc8ab25b4,MITxPRO+AMxB+1T2018,html,156,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,3440f219ba1a42869a63643b6489c526,885,2431
35fb6234757c420ea8007b976a49044a,MITxPRO+AMxB+1T2018,html,157,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,640b7a916c3e491d8eecb25c34fb1260,888,2841
632447fdff6840a3a11237aa514d7e68,MITxPRO+AMxB+1T2018,problem,158,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,62aec6acabac45fd9bee2061c1ae68fe,900,8999
48f524e499d548ea91963ba7ab8ad845,MITxPRO+AMxB+1T2018,problem,159,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,62aec6acabac45fd9bee2061c1ae68fe,897,3442
e1d55c63a2bd4a79aca5c750cc7a6c97,MITxPRO+AMxB+1T2018,problem,160,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,62aec6acabac45fd9bee2061c1ae68fe,897,2984
bd441ccd067547a89407ec54fa626f06,MITxPRO+AMxB+1T2018,problem,161,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,62aec6acabac45fd9bee2061c1ae68fe,896,2984
f7874e47588041b697e73ba41e6e407c,MITxPRO+AMxB+1T2018,problem,162,6bda96cc20ea416c8fbaf845d7af08b1,2ec6accdbdb24335bc05442150e4ce5d,62aec6acabac45fd9bee2061c1ae68fe,897,4509
26772bf1f08f4f96ab44e6007c4c6976,MITxPRO+AMxB+1T2018,html,163,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,4bfd8ba748af406aaeb1bbbbaa3ab517,895,6069
9b0b3df2c14144d49b56a90c54cb748a,MITxPRO+AMxB+1T2018,video,164,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,4bfd8ba748af406aaeb1bbbbaa3ab517,861,13736
3e4ef77de6bf43dd8ba014f6897dcae6,MITxPRO+AMxB+1T2018,html,165,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,4bfd8ba748af406aaeb1bbbbaa3ab517,51,79
b44d071a81c142198d7e7ca14f5442f6,MITxPRO+AMxB+1T2018,html,166,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,746b1dcc95734efa89fb68d4edd083b2,884,3671
2a3d8b5f6991442cbf17871398487920,MITxPRO+AMxB+1T2018,video,167,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,746b1dcc95734efa89fb68d4edd083b2,837,4147
5e42a1b1cce24e97b69466e3d9d02a98,MITxPRO+AMxB+1T2018,html,168,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,746b1dcc95734efa89fb68d4edd083b2,9,10
6b640336506d4155b1388785aab42fca,MITxPRO+AMxB+1T2018,html,169,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,884,4277
5b303a0f1b8c4aa4be49f74f2fc89c9e,MITxPRO+AMxB+1T2018,video,170,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,838,5148
05777fc145714e21b5bc652ac8cec7cf,MITxPRO+AMxB+1T2018,html,171,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,cf19b65fafd64ac8a8f907cefc1a4f45,11,15
b47999fa192a4c07897ef0655c1f458f,MITxPRO+AMxB+1T2018,html,172,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,eb1287ee1a764fd59fbaac4c8b7bd506,881,3947
4278a11746804def8e613a8a8da29a7c,MITxPRO+AMxB+1T2018,html,173,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,323fc1a64a984aae8609750444d645f5,883,3832
deead91c4b084361847e1f6596966bb8,MITxPRO+AMxB+1T2018,problem,174,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,895,8129
6bcb17967bcb4df9bfc7914614ea438d,MITxPRO+AMxB+1T2018,problem,175,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,893,4040
c1cffbf051a6419bb88a3efe70810c03,MITxPRO+AMxB+1T2018,problem,176,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,892,4012
deb6f01c4aee459aba4573c30370cd9f,MITxPRO+AMxB+1T2018,problem,177,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,893,2947
712de1d8f0494088af25f2d8990ed903,MITxPRO+AMxB+1T2018,problem,178,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,892,4124
bcfaf0a85a4c4bb1b5f38a5334a89bc7,MITxPRO+AMxB+1T2018,problem,179,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,891,4607
70ce3c11df2441369632b5e4c33440b2,MITxPRO+AMxB+1T2018,problem,180,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,887,4219
631404452a894b47949846af85b65a75,MITxPRO+AMxB+1T2018,problem,181,6bda96cc20ea416c8fbaf845d7af08b1,28005b53206c40a6a38fda0370a2bf97,1968701e78a8494599c8f83026c696ca,890,4747
8a10cc79e71240fbbaef15137c988bf5,MITxPRO+AMxB+1T2018,html,182,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,893,4538
d6f5e62f53b24133ad80b6ae4fbb1c67,MITxPRO+AMxB+1T2018,video,183,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,844,13150
22f8ee5d537a46cfb33f6713a2ec6a6a,MITxPRO+AMxB+1T2018,html,184,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,c7fe2b8f202c44049c3b249f1726c1e8,25,64
0cd55e8d087d4dd7b4abe0c9eeb53ee9,MITxPRO+AMxB+1T2018,html,185,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,870,2657
43334af9e23541758eae3f163f0233ca,MITxPRO+AMxB+1T2018,video,186,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,835,4053
b6e111cfb4a9471b8d1efe4384681e27,MITxPRO+AMxB+1T2018,html,187,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b76b4922679b4f17b8cea1d877663ea4,14,15
0552f7dc52d14cf5b15daed9c4229342,MITxPRO+AMxB+1T2018,html,188,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,b6307610d77e44c4873497eb70a728e0,870,2707
151ff258d4a74e6dbe9efde0ce31b457,MITxPRO+AMxB+1T2018,html,189,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,cfded70713da4aa6982d9340e2dd3fef,874,2792
c1e3057887ae4756b3983ee71103080a,MITxPRO+AMxB+1T2018,problem,190,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,891,6919
4ddee52f520141a192396264e12e939c,MITxPRO+AMxB+1T2018,problem,191,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,883,2939
2a07f16983744ee4b619e6822558732e,MITxPRO+AMxB+1T2018,problem,192,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,884,3579
3b80b63e802243169ed3dc0ceba87a81,MITxPRO+AMxB+1T2018,problem,193,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,884,2774
750c556f3cae4c2db33e983c7c72db60,MITxPRO+AMxB+1T2018,problem,194,6bda96cc20ea416c8fbaf845d7af08b1,26ce560fdce147dda5bbc4125cff45dc,f6c8044d01774d34a93c3b1c2ca22122,881,5048
aedac84ad12f487db1c88dbe3c82abde,MITxPRO+AMxB+1T2018,html,195,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,888,4414
44a09f185c624f388d29e488f28999d2,MITxPRO+AMxB+1T2018,video,196,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,841,11762
41f2083f68e34e818c645e3b5fe1f3a6,MITxPRO+AMxB+1T2018,html,197,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,24c7e48822894ed19ee2fbfbe27f9483,27,49
8c70a939146b49cd91d826eaa1b1aaf8,MITxPRO+AMxB+1T2018,html,198,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,863,2626
0fc9573794ea433ca88f5be6758b560e,MITxPRO+AMxB+1T2018,video,199,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,796,5041
f5040720d39f47cda6c8744f087759d2,MITxPRO+AMxB+1T2018,html,200,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,a3e2a64414524c0199feb7dc3d757d5d,18,21
cfc8fb9e455e4fc592f63e75803bc5e9,MITxPRO+AMxB+1T2018,html,201,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,2f400a813a35472291e112e3d40755a0,868,2767
4454aaa65b6d49ca89add710ba15514e,MITxPRO+AMxB+1T2018,html,202,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,3019d93fbfac4f57929455a474f21b6c,871,2894
b417ce5230004e449eb68bbbca8930d9,MITxPRO+AMxB+1T2018,problem,203,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,824bec05e7734207aa36f0a680b9d876,886,7962
519a3ce144b042f09bc9f27f33267c71,MITxPRO+AMxB+1T2018,problem,204,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,824bec05e7734207aa36f0a680b9d876,882,3311
1c6f3c34f7cc4c9b94c4e8d737f587c6,MITxPRO+AMxB+1T2018,problem,205,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,824bec05e7734207aa36f0a680b9d876,881,2733
d8424937df4a417f80f02a8a69eee970,MITxPRO+AMxB+1T2018,problem,206,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,824bec05e7734207aa36f0a680b9d876,881,4480
4be8a36bf92f42cd8fbd28d32417459c,MITxPRO+AMxB+1T2018,problem,207,6bda96cc20ea416c8fbaf845d7af08b1,a807fe17f06a4b3f8ac0d5e97ec3aae9,824bec05e7734207aa36f0a680b9d876,881,4160
1f5002403e13485da7e7b1f5896e81ee,MITxPRO+AMxB+1T2018,html,208,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,770b41a086be4a03839b18bc73455103,884,4284
46cd00fd3cd84c52a7161a7eafdb9268,MITxPRO+AMxB+1T2018,video,209,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,770b41a086be4a03839b18bc73455103,836,14137
946ced56e0c848f38f9e1a1fb8996535,MITxPRO+AMxB+1T2018,html,210,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,770b41a086be4a03839b18bc73455103,33,51
276eb91bb71649698c5d0281235cbd59,MITxPRO+AMxB+1T2018,html,211,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b81fd593c1ed4dcda72dbaa405e3a936,863,2477
9af4973779c443ac986aa5b2a63462d6,MITxPRO+AMxB+1T2018,video,212,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b81fd593c1ed4dcda72dbaa405e3a936,789,5571
00c23be7a0584af395428ab3a704e552,MITxPRO+AMxB+1T2018,html,213,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b81fd593c1ed4dcda72dbaa405e3a936,15,18
0e3c2d8cac1e44af8bd7fabc48f8d079,MITxPRO+AMxB+1T2018,html,214,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,704358ce9d794dfeb983db3f9f92200a,859,2380
c8a31966713e4ef18f4f06cd4a79d374,MITxPRO+AMxB+1T2018,html,215,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,28feeb4c6e034db79c9553d0662e7798,864,2550
f732776055a94d8d8fd501519588bcc8,MITxPRO+AMxB+1T2018,problem,216,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,881,7256
71aa8975942747bfa496bcb179836244,MITxPRO+AMxB+1T2018,problem,217,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,871,2661
58bc915ba85341b48f20266cd8bf3050,MITxPRO+AMxB+1T2018,problem,218,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,871,2864
ac3271c843024f538cfe21e21a0504e4,MITxPRO+AMxB+1T2018,problem,219,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,872,3265
123565b06983431e9889eac59f1c0f7b,MITxPRO+AMxB+1T2018,problem,220,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,870,3794
44a49f1cf12f41508cd0ed01b3633f1d,MITxPRO+AMxB+1T2018,problem,221,6bda96cc20ea416c8fbaf845d7af08b1,8159fa91a0244ddf9fdcb3ac8da351d5,b137c20bf7dc43c5ad29f20c2b930041,870,3834
61856830155142bcaeace6aa59bd78ff,MITxPRO+AMxB+1T2018,html,222,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,879,3255
b62c41bd1f7041b8af6a7c1ba244ed04,MITxPRO+AMxB+1T2018,video,223,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,819,6829
7d49c93e6d8248b5917ce5939b0ed199,MITxPRO+AMxB+1T2018,html,224,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,42a33fba8bca47c8924738363fa9dbd8,14,18
1016f8c2803e4955b2ecb470241bcd95,MITxPRO+AMxB+1T2018,html,225,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,851,2012
6125768f1d5e42fb883dbc1aaa84223c,MITxPRO+AMxB+1T2018,video,226,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,790,3719
290de671af174739bcd0df683b4afc67,MITxPRO+AMxB+1T2018,html,227,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,f19d7e14b75f40a8affd5c37ed115b20,9,14
39d452015e8545798e59a5722b3926e6,MITxPRO+AMxB+1T2018,html,228,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,ffa7b6db0c274806b8ca9dcfb7faafb9,846,2008
861189817e874a78b48adb13db4dd352,MITxPRO+AMxB+1T2018,html,229,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,847,2271
305af948e6fd418db8d32afcba8edec2,MITxPRO+AMxB+1T2018,html,230,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,1,1
1e10c4909db04d90ae611fcb24527c0f,MITxPRO+AMxB+1T2018,html,231,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fd0342488ee44853982aaf655e4e01bf,6,11
21025d91f3cd4d4f858c2ec35764b5da,MITxPRO+AMxB+1T2018,html,232,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,4dad542a27d5438ab0e7179614c6e87f,853,2087
1ed230eb23af43aab786739fdd13ea89,MITxPRO+AMxB+1T2018,problem,233,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,880,6585
57aea84c635d4c42bdea24fcad7ddc04,MITxPRO+AMxB+1T2018,problem,234,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,870,3591
7caa315a66164f50bd8b97b0f43dba18,MITxPRO+AMxB+1T2018,problem,235,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,871,2718
aef4930d74cd48de8d774741083e54bc,MITxPRO+AMxB+1T2018,problem,236,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,868,3515
c15d118c7742410aa670b99d4f796785,MITxPRO+AMxB+1T2018,problem,237,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,867,4343
d4351e91190f4e08b308ceb76aa5cf06,MITxPRO+AMxB+1T2018,problem,238,6bda96cc20ea416c8fbaf845d7af08b1,2271b4175af14d2aba281c0c130c6c98,fc45e1208cc449629108f395127643a3,868,4363
efad98624b054b5fbe2cc340e3df324d,MITxPRO+AMxB+1T2018,html,239,aac9ff5e29434d098e2820d7337c7e04,431529d11c7247caa4dd184de11b0c39,0d0e383d116d46399526cc4d24d62412,877,4213
09fe06fcddb044dbb16b33ff6fbdde1c,MITxPRO+AMxB+1T2018,html,240,aac9ff5e29434d098e2820d7337c7e04,431529d11c7247caa4dd184de11b0c39,0d0e383d116d46399526cc4d24d62412,59,78
c9543052dcba40b58909ec53da262aaa,MITxPRO+AMxB+1T2018,html,241,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,887,3348
3d412537e19344628642e97d2a0d1e3e,MITxPRO+AMxB+1T2018,video,242,aac9ff5e29434d098e2820d7337c7e04,01d3970358a742adba64112f8ffc61c7,d71f75a27e8a4dc1a696c33b5366e38e,848,7095
