id,percent_grade,date_joined,enroll_created_date,cert_status,certGrp
18919185,0.92,4/17/2018 13:34,4/17/2018 13:34,Pass,Certified (< 70% Grade)
18876253,0.9,4/13/2018 18:05,4/17/2018 13:34,Pass,Certified (< 70% Grade)
18756565,0.88,4/5/2018 13:56,4/17/2018 13:36,Pass,Certified (< 70% Grade)
18577952,0.96,3/23/2018 18:17,4/17/2018 13:39,Pass,Certified (< 70% Grade)
18773827,0.87,4/6/2018 14:41,4/17/2018 13:43,Pass,Certified (< 70% Grade)
18868090,0.98,4/13/2018 4:00,4/17/2018 13:45,Pass,Certified (< 70% Grade)
18831380,0.96,4/10/2018 16:33,4/17/2018 13:46,Pass,Certified (< 70% Grade)
18818686,0.78,4/9/2018 23:05,4/17/2018 13:49,Pass,Certified (< 70% Grade)
18919451,0.27,4/17/2018 13:49,4/17/2018 13:49,,Not certified (> 70% Grade)
18919375,0.96,4/17/2018 13:44,4/17/2018 13:50,Pass,Certified (< 70% Grade)
18909145,0.96,4/16/2018 20:46,4/17/2018 13:52,Pass,Certified (< 70% Grade)
11579924,0.93,8/12/2016 18:59,4/17/2018 13:54,Pass,Certified (< 70% Grade)
13819815,0.61,2/22/2017 16:41,4/17/2018 13:59,Pass,Not certified (> 70% Grade)
18919813,0.97,4/17/2018 14:17,4/17/2018 14:17,Pass,Certified (< 70% Grade)
18919847,0.99,4/17/2018 14:18,4/17/2018 14:18,Pass,Certified (< 70% Grade)
11808747,0.44,9/2/2016 4:16,4/17/2018 14:20,,Not certified (> 70% Grade)
18919905,0.98,4/17/2018 14:21,4/17/2018 14:21,Pass,Certified (< 70% Grade)
18919965,0.61,4/17/2018 14:25,4/17/2018 14:25,Pass,Not certified (> 70% Grade)
13225960,0.85,1/14/2017 15:20,4/17/2018 14:29,Pass,Certified (< 70% Grade)
18920128,0.8,4/17/2018 14:34,4/17/2018 14:34,Pass,Certified (< 70% Grade)
18920135,0.99,4/17/2018 14:34,4/17/2018 14:34,Pass,Certified (< 70% Grade)
15819321,0.62,8/31/2017 15:06,4/17/2018 14:38,Pass,Not certified (> 70% Grade)
18920198,0.99,4/17/2018 14:39,4/17/2018 14:39,Pass,Certified (< 70% Grade)
18920335,0.67,4/17/2018 14:47,4/17/2018 14:47,Pass,Not certified (> 70% Grade)
18920356,0.83,4/17/2018 14:49,4/17/2018 14:49,Pass,Certified (< 70% Grade)
18920378,0.95,4/17/2018 14:50,4/17/2018 14:50,Pass,Certified (< 70% Grade)
12017067,0.16,9/19/2016 21:58,4/17/2018 14:53,,Not certified (> 70% Grade)
18920497,0.84,4/17/2018 14:58,4/17/2018 14:58,Pass,Certified (< 70% Grade)
18533861,0.97,3/20/2018 16:49,4/17/2018 15:14,Pass,Certified (< 70% Grade)
18920745,0.91,4/17/2018 15:15,4/17/2018 15:17,Pass,Certified (< 70% Grade)
18920799,0.7,4/17/2018 15:19,4/17/2018 15:19,Pass,Not certified (> 70% Grade)
18920814,0.92,4/17/2018 15:20,4/17/2018 15:20,Pass,Certified (< 70% Grade)
18920910,0.68,4/17/2018 15:25,4/17/2018 15:25,Pass,Not certified (> 70% Grade)
18921005,0.92,4/17/2018 15:32,4/17/2018 15:33,Pass,Certified (< 70% Grade)
11405888,0.28,7/25/2016 13:19,4/17/2018 15:40,,Not certified (> 70% Grade)
18921296,0.99,4/17/2018 15:51,4/17/2018 15:51,Pass,Certified (< 70% Grade)
18921606,0.97,4/17/2018 16:14,4/17/2018 16:14,Pass,Certified (< 70% Grade)
18472712,0.66,3/15/2018 19:47,4/17/2018 16:14,Pass,Not certified (> 70% Grade)
18921740,0.88,4/17/2018 16:24,4/17/2018 16:24,Pass,Certified (< 70% Grade)
18897860,0.89,4/16/2018 3:02,4/17/2018 16:28,Pass,Certified (< 70% Grade)
18921862,0.66,4/17/2018 16:34,4/17/2018 16:34,Pass,Not certified (> 70% Grade)
18921954,0.7,4/17/2018 16:41,4/17/2018 16:41,Pass,Not certified (> 70% Grade)
18922052,0.74,4/17/2018 16:46,4/17/2018 16:46,Pass,Certified (< 70% Grade)
18922064,0.99,4/17/2018 16:47,4/17/2018 16:47,Pass,Certified (< 70% Grade)
18922254,0.68,4/17/2018 17:01,4/17/2018 17:01,Pass,Not certified (> 70% Grade)
18482170,0.97,3/16/2018 14:12,4/17/2018 17:07,Pass,Certified (< 70% Grade)
18922422,0.99,4/17/2018 17:13,4/17/2018 17:13,Pass,Certified (< 70% Grade)
18922783,0.99,4/17/2018 17:37,4/17/2018 17:37,Pass,Certified (< 70% Grade)
18922939,0.69,4/17/2018 17:49,4/17/2018 17:49,Pass,Not certified (> 70% Grade)
18922975,1,4/17/2018 17:51,4/17/2018 17:51,Pass,Certified (< 70% Grade)
18923673,0.99,4/17/2018 18:49,4/17/2018 18:49,Pass,Certified (< 70% Grade)
18473204,0.28,3/15/2018 20:38,4/17/2018 19:06,,Not certified (> 70% Grade)
18864552,0.99,4/12/2018 20:23,4/17/2018 19:08,Pass,Certified (< 70% Grade)
18924116,0.97,4/17/2018 19:22,4/17/2018 19:22,Pass,Certified (< 70% Grade)
18924186,0.98,4/17/2018 19:28,4/17/2018 19:28,Pass,Certified (< 70% Grade)
18924376,0.63,4/17/2018 19:44,4/17/2018 19:44,Pass,Not certified (> 70% Grade)
18924412,0.98,4/17/2018 19:47,4/17/2018 19:47,Pass,Certified (< 70% Grade)
18924537,0.97,4/17/2018 19:56,4/17/2018 19:56,Pass,Certified (< 70% Grade)
18924582,0.99,4/17/2018 19:59,4/17/2018 19:59,Pass,Certified (< 70% Grade)
18925391,0.98,4/17/2018 21:16,4/17/2018 21:16,Pass,Certified (< 70% Grade)
18925673,0.99,4/17/2018 21:45,4/17/2018 21:45,Pass,Certified (< 70% Grade)
18926034,0.46,4/17/2018 22:28,4/17/2018 22:28,,Not certified (> 70% Grade)
18663578,0.82,3/30/2018 16:24,4/17/2018 23:50,Pass,Certified (< 70% Grade)
18698103,0.98,4/2/2018 18:17,4/17/2018 23:52,Pass,Certified (< 70% Grade)
18700941,0.76,4/2/2018 20:19,4/17/2018 23:56,Pass,Certified (< 70% Grade)
18926777,0,4/18/2018 0:02,4/18/2018 0:02,,Not certified (> 70% Grade)
18926781,0.99,4/18/2018 0:02,4/18/2018 0:02,Pass,Certified (< 70% Grade)
11944389,0.93,9/13/2016 17:31,4/18/2018 0:09,Pass,Certified (< 70% Grade)
18927116,0.95,4/18/2018 0:49,4/18/2018 0:49,Pass,Certified (< 70% Grade)
18927244,0.88,4/18/2018 1:06,4/18/2018 1:06,Pass,Certified (< 70% Grade)
15616932,0.78,8/15/2017 15:31,4/18/2018 1:16,Pass,Certified (< 70% Grade)
18927646,0.96,4/18/2018 1:55,4/18/2018 1:55,Pass,Certified (< 70% Grade)
18927770,0.97,4/18/2018 2:08,4/18/2018 2:08,Pass,Certified (< 70% Grade)
18625702,0.99,3/27/2018 18:15,4/18/2018 2:23,Pass,Certified (< 70% Grade)
18575905,0.99,3/23/2018 15:06,4/18/2018 2:31,Pass,Certified (< 70% Grade)
18928989,0.98,4/18/2018 4:21,4/18/2018 4:21,Pass,Certified (< 70% Grade)
18932554,0.85,4/18/2018 10:50,4/18/2018 10:50,Pass,Certified (< 70% Grade)
18933183,0.33,4/18/2018 11:54,4/18/2018 11:54,,Not certified (> 70% Grade)
18933368,0.89,4/18/2018 12:12,4/18/2018 12:12,Pass,Certified (< 70% Grade)
18933480,0.52,4/18/2018 12:21,4/18/2018 12:21,,Not certified (> 70% Grade)
18933502,0.98,4/18/2018 12:24,4/18/2018 12:24,Pass,Certified (< 70% Grade)
18933642,0.84,4/18/2018 12:37,4/18/2018 12:37,Pass,Certified (< 70% Grade)
18933837,0.97,4/18/2018 12:54,4/18/2018 12:54,Pass,Certified (< 70% Grade)
18934106,0.28,4/18/2018 13:15,4/18/2018 13:15,,Not certified (> 70% Grade)
18934358,0.3,4/18/2018 13:34,4/18/2018 13:34,,Not certified (> 70% Grade)
18934403,0.98,4/18/2018 13:38,4/18/2018 13:38,Pass,Certified (< 70% Grade)
11602343,0.65,8/15/2016 15:39,4/18/2018 14:31,Pass,Not certified (> 70% Grade)
18935395,0.39,4/18/2018 14:48,4/18/2018 14:48,,Not certified (> 70% Grade)
11955659,0.69,9/14/2016 14:49,4/18/2018 14:57,Pass,Not certified (> 70% Grade)
18935563,0.65,4/18/2018 14:59,4/18/2018 14:59,Pass,Not certified (> 70% Grade)
11637562,0.91,8/18/2016 15:46,4/18/2018 15:00,Pass,Certified (< 70% Grade)
18936149,0.96,4/18/2018 15:46,4/18/2018 15:46,Pass,Certified (< 70% Grade)
18936154,0.97,4/18/2018 15:46,4/18/2018 15:46,Pass,Certified (< 70% Grade)
18936332,0.97,4/18/2018 16:00,4/18/2018 16:00,Pass,Certified (< 70% Grade)
18936457,0.97,4/18/2018 16:10,4/18/2018 16:10,Pass,Certified (< 70% Grade)
18922232,0.97,4/17/2018 17:00,4/18/2018 16:15,Pass,Certified (< 70% Grade)
18936549,0.95,4/18/2018 16:19,4/18/2018 16:19,Pass,Certified (< 70% Grade)
18874488,0.99,4/13/2018 15:24,4/18/2018 16:26,Pass,Certified (< 70% Grade)
14537644,0.97,5/2/2017 16:07,4/18/2018 16:27,Pass,Certified (< 70% Grade)
11815195,0.76,9/2/2016 17:00,4/18/2018 16:29,Pass,Certified (< 70% Grade)
50251,0.67,2/16/2012 12:36,4/18/2018 16:30,Pass,Not certified (> 70% Grade)
18936701,0.5,4/18/2018 16:31,4/18/2018 16:31,,Not certified (> 70% Grade)
18937200,0.95,4/18/2018 17:09,4/18/2018 17:09,Pass,Certified (< 70% Grade)
11474084,0.95,8/1/2016 19:02,4/18/2018 17:14,Pass,Certified (< 70% Grade)
18937701,0.79,4/18/2018 17:47,4/18/2018 17:47,Pass,Certified (< 70% Grade)
18387731,0.96,3/9/2018 17:53,4/18/2018 18:32,Pass,Certified (< 70% Grade)
14125907,0.96,3/20/2017 15:28,4/18/2018 19:28,Pass,Certified (< 70% Grade)
18938756,0.91,4/18/2018 19:29,4/18/2018 19:29,Pass,Certified (< 70% Grade)
18939720,0.76,4/18/2018 21:07,4/18/2018 21:07,Pass,Certified (< 70% Grade)
18940471,0.23,4/18/2018 22:39,4/18/2018 22:39,,Not certified (> 70% Grade)
18940552,1,4/18/2018 22:49,4/18/2018 22:49,Pass,Certified (< 70% Grade)
18947381,0.49,4/19/2018 12:43,4/19/2018 12:43,,Not certified (> 70% Grade)
18926478,0.95,4/17/2018 23:20,4/19/2018 14:04,Pass,Certified (< 70% Grade)
18948806,0.8,4/19/2018 14:44,4/19/2018 14:44,Pass,Certified (< 70% Grade)
18948838,0.81,4/19/2018 14:46,4/19/2018 14:46,Pass,Certified (< 70% Grade)
11922808,0.96,9/12/2016 0:28,4/19/2018 14:47,Pass,Certified (< 70% Grade)
18950325,0.97,4/19/2018 16:56,4/19/2018 16:56,Pass,Certified (< 70% Grade)
18950828,0.92,4/19/2018 17:48,4/19/2018 17:48,Pass,Certified (< 70% Grade)
18951239,0.77,4/19/2018 18:32,4/19/2018 18:32,Pass,Certified (< 70% Grade)
18577788,0,3/23/2018 18:00,4/19/2018 18:47,,Not certified (> 70% Grade)
18952021,0.65,4/19/2018 19:53,4/19/2018 19:53,Pass,Not certified (> 70% Grade)
18953058,0.8,4/19/2018 21:57,4/19/2018 21:57,Pass,Certified (< 70% Grade)
18954246,0.88,4/20/2018 1:19,4/20/2018 1:19,Pass,Certified (< 70% Grade)
18955579,0.08,4/20/2018 4:28,4/20/2018 4:28,,Not certified (> 70% Grade)
18958365,0.32,4/20/2018 10:38,4/20/2018 10:40,,Not certified (> 70% Grade)
18959988,0.99,4/20/2018 13:31,4/20/2018 13:31,Pass,Certified (< 70% Grade)
11504878,0.97,8/4/2016 18:18,4/20/2018 15:40,Pass,Certified (< 70% Grade)
18961347,0.87,4/20/2018 15:44,4/20/2018 15:44,Pass,Certified (< 70% Grade)
18961864,0.97,4/20/2018 16:34,4/20/2018 16:34,Pass,Certified (< 70% Grade)
18961886,0.83,4/20/2018 16:35,4/20/2018 16:35,Pass,Certified (< 70% Grade)
18962168,0.9,4/20/2018 17:07,4/20/2018 17:07,Pass,Certified (< 70% Grade)
18962331,0.89,4/20/2018 17:25,4/20/2018 17:25,Pass,Certified (< 70% Grade)
18962407,0.91,4/20/2018 17:33,4/20/2018 17:33,Pass,Certified (< 70% Grade)
18962427,0.98,4/20/2018 17:35,4/20/2018 17:35,Pass,Certified (< 70% Grade)
18963143,0.26,4/20/2018 18:49,4/20/2018 18:49,,Not certified (> 70% Grade)
18963190,0.94,4/20/2018 18:54,4/20/2018 18:54,Pass,Certified (< 70% Grade)
18378898,0.99,3/9/2018 3:14,4/20/2018 18:56,Pass,Certified (< 70% Grade)
18963439,0.65,4/20/2018 19:23,4/20/2018 19:23,Pass,Not certified (> 70% Grade)
18963786,0.83,4/20/2018 20:10,4/20/2018 20:10,Pass,Certified (< 70% Grade)
18964278,0.96,4/20/2018 21:23,4/20/2018 21:23,Pass,Certified (< 70% Grade)
18964409,0.78,4/20/2018 21:45,4/20/2018 21:45,Pass,Certified (< 70% Grade)
18964767,0.73,4/20/2018 22:54,4/20/2018 22:54,Pass,Certified (< 70% Grade)
18964833,0,4/20/2018 23:09,4/20/2018 23:09,,Not certified (> 70% Grade)
18972359,0.83,4/21/2018 20:39,4/21/2018 20:39,Pass,Certified (< 70% Grade)
18979770,0.95,4/22/2018 17:47,4/22/2018 17:47,Pass,Certified (< 70% Grade)
18980095,0.96,4/22/2018 18:28,4/22/2018 18:28,Pass,Certified (< 70% Grade)
11484557,0.98,8/2/2016 18:55,4/23/2018 2:05,Pass,Certified (< 70% Grade)
18983125,0.95,4/23/2018 2:27,4/23/2018 2:27,Pass,Certified (< 70% Grade)
18986079,0.43,4/23/2018 8:47,4/23/2018 8:47,,Not certified (> 70% Grade)
18987461,0.66,4/23/2018 11:18,4/23/2018 11:18,Pass,Not certified (> 70% Grade)
18988840,0.7,4/23/2018 13:30,4/23/2018 13:30,Pass,Not certified (> 70% Grade)
14069134,0.95,3/14/2017 21:12,4/23/2018 13:33,Pass,Certified (< 70% Grade)
18989318,0.84,4/23/2018 14:06,4/23/2018 14:06,Pass,Certified (< 70% Grade)
18989740,0.97,4/23/2018 14:38,4/23/2018 14:38,Pass,Certified (< 70% Grade)
18990470,0.98,4/23/2018 15:31,4/23/2018 15:31,Pass,Certified (< 70% Grade)
18990651,0.94,4/23/2018 15:44,4/23/2018 15:44,Pass,Certified (< 70% Grade)
18990757,0,4/23/2018 15:52,4/23/2018 15:52,,Not certified (> 70% Grade)
15467148,0.67,8/1/2017 15:06,4/23/2018 16:06,Pass,Not certified (> 70% Grade)
18991151,0.99,4/23/2018 16:25,4/23/2018 16:25,Pass,Certified (< 70% Grade)
18991291,0.89,4/23/2018 16:35,4/23/2018 16:35,Pass,Certified (< 70% Grade)
18991885,0.96,4/23/2018 17:23,4/23/2018 17:23,Pass,Certified (< 70% Grade)
18992228,0.83,4/23/2018 17:49,4/23/2018 17:49,Pass,Certified (< 70% Grade)
18993076,0.99,4/23/2018 19:08,4/23/2018 19:26,Pass,Certified (< 70% Grade)
18993413,0.29,4/23/2018 19:38,4/23/2018 19:38,,Not certified (> 70% Grade)
18993685,0.84,4/23/2018 20:05,4/23/2018 20:05,Pass,Certified (< 70% Grade)
18994263,0.79,4/23/2018 21:04,4/23/2018 21:04,Pass,Certified (< 70% Grade)
18994461,0.93,4/23/2018 21:27,4/23/2018 21:27,Pass,Certified (< 70% Grade)
18995177,0.92,4/23/2018 23:13,4/23/2018 23:13,Pass,Certified (< 70% Grade)
18995182,0.95,4/23/2018 23:14,4/23/2018 23:14,Pass,Certified (< 70% Grade)
18995642,0.3,4/24/2018 0:24,4/24/2018 0:24,,Not certified (> 70% Grade)
18996025,0.83,4/24/2018 1:23,4/24/2018 1:23,Pass,Certified (< 70% Grade)
18997449,0.91,4/24/2018 4:30,4/24/2018 4:30,Pass,Certified (< 70% Grade)
19001185,0.99,4/24/2018 11:13,4/24/2018 11:13,Pass,Certified (< 70% Grade)
19001518,0.96,4/24/2018 11:50,4/24/2018 11:50,Pass,Certified (< 70% Grade)
19002237,0.8,4/24/2018 12:55,4/24/2018 12:55,Pass,Certified (< 70% Grade)
19003007,0.93,4/24/2018 13:56,4/24/2018 13:56,Pass,Certified (< 70% Grade)
19004188,0.94,4/24/2018 15:30,4/24/2018 15:30,Pass,Certified (< 70% Grade)
19005057,0.99,4/24/2018 16:44,4/24/2018 16:44,Pass,Certified (< 70% Grade)
11639089,0.77,8/18/2016 18:25,4/24/2018 17:27,Pass,Certified (< 70% Grade)
11944799,0.86,9/13/2016 18:01,4/24/2018 17:40,Pass,Certified (< 70% Grade)
19005936,0.96,4/24/2018 18:01,4/24/2018 18:01,Pass,Certified (< 70% Grade)
15605745,0.8,8/14/2017 16:42,4/24/2018 18:12,Pass,Certified (< 70% Grade)
18518027,0.62,3/19/2018 16:09,4/24/2018 18:42,Pass,Not certified (> 70% Grade)
19006381,0.91,4/24/2018 18:43,4/24/2018 18:43,Pass,Certified (< 70% Grade)
19007026,0.84,4/24/2018 19:44,4/24/2018 19:44,Pass,Certified (< 70% Grade)
19007271,0.71,4/24/2018 20:10,4/24/2018 20:10,Pass,Certified (< 70% Grade)
18995017,0.99,4/23/2018 22:47,4/24/2018 21:07,Pass,Certified (< 70% Grade)
11796160,0.79,9/1/2016 3:33,4/25/2018 13:24,Pass,Certified (< 70% Grade)
19016941,0.99,4/25/2018 14:35,4/25/2018 14:35,Pass,Certified (< 70% Grade)
19016966,0.95,4/25/2018 14:37,4/25/2018 14:37,Pass,Certified (< 70% Grade)
19017276,0.63,4/25/2018 14:58,4/25/2018 15:00,Pass,Not certified (> 70% Grade)
19017798,0.9,4/25/2018 15:37,4/25/2018 15:37,Pass,Certified (< 70% Grade)
19017908,0.97,4/25/2018 15:45,4/25/2018 15:51,Pass,Certified (< 70% Grade)
18990575,0.67,4/23/2018 15:38,4/25/2018 16:19,Pass,Not certified (> 70% Grade)
19018414,0.94,4/25/2018 16:24,4/25/2018 16:24,Pass,Certified (< 70% Grade)
19018511,0.93,4/25/2018 16:30,4/25/2018 16:30,Pass,Certified (< 70% Grade)
19018782,0.94,4/25/2018 16:51,4/25/2018 16:51,Pass,Certified (< 70% Grade)
14125714,0.93,3/20/2017 15:11,4/25/2018 17:42,Pass,Certified (< 70% Grade)
19019566,0.82,4/25/2018 17:55,4/25/2018 17:55,Pass,Certified (< 70% Grade)
19019649,0.68,4/25/2018 18:01,4/25/2018 18:01,Pass,Not certified (> 70% Grade)
19020072,0.76,4/25/2018 18:39,4/25/2018 18:39,Pass,Certified (< 70% Grade)
19020686,0.99,4/25/2018 19:40,4/25/2018 19:40,Pass,Certified (< 70% Grade)
19020689,0.29,4/25/2018 19:41,4/25/2018 19:41,,Not certified (> 70% Grade)
19020858,0,4/25/2018 19:58,4/25/2018 19:58,,Not certified (> 70% Grade)
19020866,0.99,4/25/2018 19:59,4/25/2018 19:59,Pass,Certified (< 70% Grade)
19021406,0.97,4/25/2018 20:54,4/25/2018 20:54,Pass,Certified (< 70% Grade)
19021820,0.61,4/25/2018 21:45,4/25/2018 21:45,Pass,Not certified (> 70% Grade)
19021854,0.86,4/25/2018 21:48,4/25/2018 21:48,Pass,Certified (< 70% Grade)
19023519,0.98,4/26/2018 1:58,4/26/2018 1:58,Pass,Certified (< 70% Grade)
19023674,0.81,4/26/2018 2:22,4/26/2018 2:22,Pass,Certified (< 70% Grade)
19029218,0.95,4/26/2018 13:00,4/26/2018 13:00,Pass,Certified (< 70% Grade)
19029966,0.79,4/26/2018 13:57,4/26/2018 13:57,Pass,Certified (< 70% Grade)
19030051,0.99,4/26/2018 14:04,4/26/2018 14:04,Pass,Certified (< 70% Grade)
19017986,0.89,4/25/2018 15:51,4/26/2018 14:14,Pass,Certified (< 70% Grade)
19031089,0.93,4/26/2018 15:26,4/26/2018 15:26,Pass,Certified (< 70% Grade)
19031643,0.89,4/26/2018 16:07,4/26/2018 16:07,Pass,Certified (< 70% Grade)
19019578,0.99,4/25/2018 17:56,4/26/2018 17:20,Pass,Certified (< 70% Grade)
15886568,0.96,9/5/2017 21:36,4/26/2018 17:37,Pass,Certified (< 70% Grade)
19032817,0.84,4/26/2018 17:49,4/26/2018 17:49,Pass,Certified (< 70% Grade)
19032895,0.24,4/26/2018 17:57,4/26/2018 17:57,,Not certified (> 70% Grade)
19032934,0.95,4/26/2018 18:00,4/26/2018 18:00,Pass,Certified (< 70% Grade)
14096218,0.87,3/17/2017 6:20,4/26/2018 18:07,Pass,Certified (< 70% Grade)
19033032,0.8,4/26/2018 18:09,4/26/2018 18:13,Pass,Certified (< 70% Grade)
18990659,0.96,4/23/2018 15:45,4/26/2018 18:21,Pass,Certified (< 70% Grade)
19033347,0.87,4/26/2018 18:41,4/26/2018 18:41,Pass,Certified (< 70% Grade)
19033404,0.98,4/26/2018 18:46,4/26/2018 18:46,Pass,Certified (< 70% Grade)
19033668,0.98,4/26/2018 19:12,4/26/2018 19:12,Pass,Certified (< 70% Grade)
19033845,0.99,4/26/2018 19:31,4/26/2018 19:31,Pass,Certified (< 70% Grade)
19032536,0.93,4/26/2018 17:25,4/26/2018 20:01,Pass,Certified (< 70% Grade)
19034417,0.85,4/26/2018 20:36,4/26/2018 20:36,Pass,Certified (< 70% Grade)
19034483,1,4/26/2018 20:44,4/26/2018 20:44,Pass,Certified (< 70% Grade)
19035177,0.9,4/26/2018 22:12,4/26/2018 22:12,Pass,Certified (< 70% Grade)
19035635,0.94,4/26/2018 23:27,4/26/2018 23:27,Pass,Certified (< 70% Grade)
19037122,0.98,4/27/2018 3:34,4/27/2018 3:34,Pass,Certified (< 70% Grade)
19041241,0.95,4/27/2018 12:32,4/27/2018 12:32,Pass,Certified (< 70% Grade)
19041700,0.7,4/27/2018 13:16,4/27/2018 13:16,Pass,Not certified (> 70% Grade)
19042521,0.9,4/27/2018 14:34,4/27/2018 14:34,Pass,Certified (< 70% Grade)
11995228,0.79,9/17/2016 23:16,4/27/2018 14:37,Pass,Certified (< 70% Grade)
19042795,0.69,4/27/2018 15:01,4/27/2018 15:01,Pass,Not certified (> 70% Grade)
19042921,1,4/27/2018 15:13,4/27/2018 15:13,Pass,Certified (< 70% Grade)
11888041,0.93,9/8/2016 19:25,4/27/2018 15:32,Pass,Certified (< 70% Grade)
19043352,0.96,4/27/2018 15:52,4/27/2018 15:52,Pass,Certified (< 70% Grade)
11514771,0.86,8/5/2016 21:07,4/27/2018 16:25,Pass,Certified (< 70% Grade)
19044519,0.93,4/27/2018 17:51,4/27/2018 17:51,Pass,Certified (< 70% Grade)
19044709,0.42,4/27/2018 18:12,4/27/2018 18:12,,Not certified (> 70% Grade)
19044848,0.97,4/27/2018 18:28,4/27/2018 18:28,Pass,Certified (< 70% Grade)
19045234,0.92,4/27/2018 19:13,4/27/2018 19:13,Pass,Certified (< 70% Grade)
18224390,0,2/26/2018 22:13,4/27/2018 19:23,,Not certified (> 70% Grade)
18340514,0.08,3/6/2018 15:14,4/27/2018 19:23,,Not certified (> 70% Grade)
11943458,0,9/13/2016 16:16,4/27/2018 19:23,,Not certified (> 70% Grade)
18505185,0,3/18/2018 18:07,4/27/2018 19:26,,Not certified (> 70% Grade)
17170060,0,12/13/2017 22:26,4/27/2018 19:26,,Not certified (> 70% Grade)
18316742,0.11,3/5/2018 7:03,4/27/2018 19:26,,Not certified (> 70% Grade)
18300308,0,3/3/2018 23:12,4/27/2018 19:26,,Not certified (> 70% Grade)
11686401,0,8/23/2016 22:41,4/27/2018 19:26,,Not certified (> 70% Grade)
19046297,0.93,4/27/2018 21:37,4/27/2018 21:37,Pass,Certified (< 70% Grade)
19047021,0.14,4/27/2018 23:59,4/27/2018 23:59,,Not certified (> 70% Grade)
19047967,0.45,4/28/2018 3:14,4/28/2018 3:14,,Not certified (> 70% Grade)
19048032,0.97,4/28/2018 3:24,4/28/2018 3:25,Pass,Certified (< 70% Grade)
18483297,0.99,3/16/2018 15:39,4/28/2018 13:36,Pass,Certified (< 70% Grade)
18834407,0.82,4/10/2018 20:37,4/28/2018 13:40,Pass,Certified (< 70% Grade)
18953800,0.97,4/19/2018 23:58,4/29/2018 2:22,Pass,Certified (< 70% Grade)
19059579,0.64,4/29/2018 12:22,4/29/2018 12:22,Pass,Not certified (> 70% Grade)
19062066,0.66,4/29/2018 17:36,4/29/2018 17:36,Pass,Not certified (> 70% Grade)
19063523,0.97,4/29/2018 20:49,4/29/2018 20:50,Pass,Certified (< 70% Grade)
19063583,0.99,4/29/2018 20:57,4/29/2018 20:58,Pass,Certified (< 70% Grade)
19063662,1,4/29/2018 21:09,4/29/2018 21:09,Pass,Certified (< 70% Grade)
19063850,0.86,4/29/2018 21:37,4/29/2018 21:37,Pass,Certified (< 70% Grade)
19063989,0.97,4/29/2018 21:59,4/29/2018 21:59,Pass,Certified (< 70% Grade)
19064076,0.92,4/29/2018 22:13,4/29/2018 22:13,Pass,Certified (< 70% Grade)
19064599,0.97,4/29/2018 23:45,4/29/2018 23:45,Pass,Certified (< 70% Grade)
19064658,0.99,4/29/2018 23:54,4/29/2018 23:55,Pass,Certified (< 70% Grade)
19064670,0.96,4/29/2018 23:57,4/30/2018 0:00,Pass,Certified (< 70% Grade)
19064861,0.92,4/30/2018 0:32,4/30/2018 0:33,Pass,Certified (< 70% Grade)
19064876,1,4/30/2018 0:35,4/30/2018 0:36,Pass,Certified (< 70% Grade)
19066758,1,4/30/2018 4:54,4/30/2018 4:55,Pass,Certified (< 70% Grade)
19070047,0.95,4/30/2018 10:44,4/30/2018 10:44,Pass,Certified (< 70% Grade)
19070646,0.84,4/30/2018 11:54,4/30/2018 11:54,Pass,Certified (< 70% Grade)
19071255,0.05,4/30/2018 12:56,4/30/2018 12:56,,Not certified (> 70% Grade)
19071303,0.69,4/30/2018 13:01,4/30/2018 13:14,Pass,Not certified (> 70% Grade)
19071504,0.96,4/30/2018 13:19,4/30/2018 13:19,Pass,Certified (< 70% Grade)
19071775,0.95,4/30/2018 13:42,4/30/2018 13:42,Pass,Certified (< 70% Grade)
17178053,0.89,12/14/2017 17:05,4/30/2018 13:44,Pass,Certified (< 70% Grade)
19071822,1,4/30/2018 13:47,4/30/2018 13:47,Pass,Certified (< 70% Grade)
18551628,0.99,3/21/2018 20:18,4/30/2018 14:10,Pass,Certified (< 70% Grade)
10226345,0.93,4/5/2016 21:51,4/30/2018 14:18,Pass,Certified (< 70% Grade)
19072240,0.99,4/30/2018 14:20,4/30/2018 14:20,Pass,Certified (< 70% Grade)
14166860,0.93,3/24/2017 1:07,4/30/2018 14:36,Pass,Certified (< 70% Grade)
19072844,0.95,4/30/2018 15:06,4/30/2018 15:06,Pass,Certified (< 70% Grade)
19073292,0.78,4/30/2018 15:40,4/30/2018 15:40,Pass,Certified (< 70% Grade)
19073373,0.99,4/30/2018 15:46,4/30/2018 15:46,Pass,Certified (< 70% Grade)
19073380,0.84,4/30/2018 15:47,4/30/2018 15:47,Pass,Certified (< 70% Grade)
19073406,0.05,4/30/2018 15:50,4/30/2018 15:50,,Not certified (> 70% Grade)
19073460,0.63,4/30/2018 15:54,4/30/2018 15:54,Pass,Not certified (> 70% Grade)
19073556,0.85,4/30/2018 16:01,4/30/2018 16:01,Pass,Certified (< 70% Grade)
19073743,0.94,4/30/2018 16:16,4/30/2018 16:16,Pass,Certified (< 70% Grade)
17179860,0.99,12/14/2017 20:33,4/30/2018 16:47,Pass,Certified (< 70% Grade)
19074177,0.88,4/30/2018 16:55,4/30/2018 16:55,Pass,Certified (< 70% Grade)
19074400,0.99,4/30/2018 17:15,4/30/2018 17:15,Pass,Certified (< 70% Grade)
