id,order,courseID,x,y
6571e88d2c4847c5bf2cfcb20ec3ff17,510,MITxPRO+AMxB+1T2018,57.174297f,-5043.5273f
908ba7011698409bb68d489054a09158,511,MITxPRO+AMxB+1T2018,127.43933f,-5058.942f
53c90ff59d9a4547a83ac4c27d6bc4c1,512,MITxPRO+AMxB+1T2018,152.42587f,-4993.065f
5622fd7038e945cfa1f8a70e3b908155,513,MITxPRO+AMxB+1T2018,75.886345f,-4579.606f
c04c49faf1a549e19849053fbf0f22f3,514,MITxPRO+AMxB+1T2018,68.42603f,-4510.816f
b0f2dc89a77d4c5196c0be7d0ee97303,515,MITxPRO+AMxB+1T2018,3391.9321f,-3083.809f
37ab6742b43f4da19e9acee12af0459e,516,MITxPRO+AMxB+1T2018,-4056.8508f,-1641.5096f
095614d0a1e342a9883b30b0999b45ff,517,MITxPRO+AMxB+1T2018,-4011.0557f,500.61014f
9269d78b31de4957afa1c5a67f81edc1,518,MITxPRO+AMxB+1T2018,133.2597f,-4492.058f
be912585563f44f3862d684867a40fff,519,MITxPRO+AMxB+1T2018,-4185.6963f,704.325f
afd901e9caa3441fa29d0dce6aa45e47,520,MITxPRO+AMxB+1T2018,-2323.7766f,3132.5627f
3034ae6c80a540eaacf9b1ebab3a3b1f,521,MITxPRO+AMxB+1T2018,219.79453f,-4403.33f
4c383fc635b34b5ebb175b1221abd424,522,MITxPRO+AMxB+1T2018,-386.48108f,-4990.204f
e7abd2f43d3449158e43fe0b29547709,523,MITxPRO+AMxB+1T2018,417.60822f,-4302.754f
085d322fab7a4a70bb44caaf20312501,524,MITxPRO+AMxB+1T2018,529.1699f,-4217.5884f
99042009daed49118fd9cfa1616859d1,525,MITxPRO+AMxB+1T2018,968.42145f,-4670.8745f
03b3a59fd4b5420b8096f9a4f032651c,526,MITxPRO+AMxB+1T2018,-552.87213f,-4590.6523f
311d1b2861e14e3f8bfaa7a9a5f13514,527,MITxPRO+AMxB+1T2018,-3806.033f,-2128.4478f
ff2b962f52394cefacaaedf17cc229d8,528,MITxPRO+AMxB+1T2018,4006.8635f,1798.2643f
83573e9d567b4ab8bd842c9b84cd51a3,529,MITxPRO+AMxB+1T2018,-4010.581f,451.76056f
54ba949f63764598b91a551847b7c4b8,530,MITxPRO+AMxB+1T2018,1009.9664f,-4767.044f
49f849dfacd34f6f8ab1f68cc43d6ac4,531,MITxPRO+AMxB+1T2018,1068.3136f,-4796.614f
f498e09a4e0a498dbea450754af1ec6d,532,MITxPRO+AMxB+1T2018,1129.4037f,-4777.3086f
eb0fb315a003433497afc0a6a235bd45,533,MITxPRO+AMxB+1T2018,1161.8904f,-4713.714f
99312d6169214c80abb0f1ff843af63c,534,MITxPRO+AMxB+1T2018,1165.1813f,-4639.652f
b8083104495b401ca2dbf89321e3ebbc,535,MITxPRO+AMxB+1T2018,1053.5586f,-4290.64f
b3cad7fcaa80421aaebb7ab0227fc650,536,MITxPRO+AMxB+1T2018,1152.7787f,-4328.395f
dc0730f8e6454e15b38a77900bfd44e2,537,MITxPRO+AMxB+1T2018,-3667.9868f,-1698.4238f
b5766aa89ce14095a0bfbd7716a46483,538,MITxPRO+AMxB+1T2018,1187.8455f,-4270.7285f
ecff6625c4cb4231ab1992e5411e02e0,539,MITxPRO+AMxB+1T2018,1200.2207f,-4189.0513f
1009175442a64ccabbf501eaeaf11478,540,MITxPRO+AMxB+1T2018,1272.9661f,-4188.1953f
6cf9b8c275cc47be88fbfb60256b04e2,541,MITxPRO+AMxB+1T2018,4090.766f,1678.1971f
5c4690d551344e22a8f9bdc3b520e288,542,MITxPRO+AMxB+1T2018,3965.3289f,1913.6011f
e43187f81add4f8485884604034df855,543,MITxPRO+AMxB+1T2018,1314.4949f,-4141.9697f
c07d9d6470064625b9da3922c85d29b3,544,MITxPRO+AMxB+1T2018,3880.3157f,2118.1675f
d23d538bd3694cc6bbb62edb0f8e5c40,545,MITxPRO+AMxB+1T2018,1302.521f,-4057.641f
e5954595bfc54050acf59b57a9ac4abe,546,MITxPRO+AMxB+1T2018,1402.656f,-3875.3167f
3afe32e3c5f44b57b5f8967bc386bc1d,547,MITxPRO+AMxB+1T2018,2049.533f,-2202.9185f
50d4b24c0dfd4452a253ac7a61291669,548,MITxPRO+AMxB+1T2018,1584.7277f,-3671.459f
3f4d9d3d4a21425ca394a77702b35e54,549,MITxPRO+AMxB+1T2018,1731.6573f,-3703.5923f
8df2479a8d624127a9c01240924b43ed,550,MITxPRO+AMxB+1T2018,2775.7207f,-3753.7783f
9114308e9de24be39d6c642077e3805e,551,MITxPRO+AMxB+1T2018,3498.8213f,-2938.509f
a063f4538e8b46aabb433ddc9809b59e,552,MITxPRO+AMxB+1T2018,2927.6006f,-4509.2866f
ffd56e2685e94bcdbcd34dea17b84fc6,553,MITxPRO+AMxB+1T2018,3412.2244f,-3015.972f
63d61e6c990142c99e30890b2f028da5,554,MITxPRO+AMxB+1T2018,1849.997f,-3692.204f
93f2cdec9c60406a809f36723d127f67,555,MITxPRO+AMxB+1T2018,2076.5188f,-3920.7405f
56d9c79f7b3641bc9fbb3dafbbdd8e99,556,MITxPRO+AMxB+1T2018,-3914.2861f,-1794.6567f
0a0ab71ac1fd44deb00b8ce4a300af59,557,MITxPRO+AMxB+1T2018,3844.5852f,2227.2969f
47f7183436de4aa29ee785125acbabf3,558,MITxPRO+AMxB+1T2018,2228.8577f,-4534.0444f
6f1109a097a141e0b39a941ad74a8be3,559,MITxPRO+AMxB+1T2018,2168.8188f,-4021.4277f
a0fb917edc9b4d19a3459d96dd3263a8,560,MITxPRO+AMxB+1T2018,2234.367f,-4060.8384f
7e01056268804026bc6e0ad2242feb70,561,MITxPRO+AMxB+1T2018,2289.6287f,-4018.868f
c8bfb80f48a542c6a6d79fe3175636cd,562,MITxPRO+AMxB+1T2018,2277.179f,-3947.576f
ecbaf140af704a42a78099a2e680c946,563,MITxPRO+AMxB+1T2018,2058.788f,-3605.8967f
e1b5594c17ce45b5a419b1bd85d6e10f,564,MITxPRO+AMxB+1T2018,2184.495f,-3661.3926f
92486feef1f34f64a6152824764e2135,565,MITxPRO+AMxB+1T2018,-4118.583f,655.9725f
5c8db020c34f4f3a918205556a4e73ca,566,MITxPRO+AMxB+1T2018,2240.4116f,1389.0536f
c59e66fa3fdb47a592c7fd5e1d6df58c,567,MITxPRO+AMxB+1T2018,3065.7415f,-4644.503f
32a7aaab9b1041bfa1844573c7ad9e5e,568,MITxPRO+AMxB+1T2018,2559.6426f,-4060.5227f
5472d00d73d14d75abad312961abe0b6,569,MITxPRO+AMxB+1T2018,2623.282f,-4088.4102f
83d2b04747664f13b23ff5555cb69d73,570,MITxPRO+AMxB+1T2018,2682.4521f,-4048.8293f
d9f1ec6bc6044dd7a4261727bbb01a1a,571,MITxPRO+AMxB+1T2018,2653.709f,-3976.4456f
55c33e0fc5174be3958758d8f96a4fcf,572,MITxPRO+AMxB+1T2018,2609.393f,-3918.359f
abd495a6f2e348afae1693f8b5b81259,573,MITxPRO+AMxB+1T2018,2079.6284f,-3463.8162f
8689cbf217ae4e668201e31c85744919,574,MITxPRO+AMxB+1T2018,2135.1116f,-3398.8357f
949c7e164acb43188d7cb270d59fb305,575,MITxPRO+AMxB+1T2018,-4099.3564f,585.2452f
87cc87fa8d134b379bd72ceb0d3863d2,576,MITxPRO+AMxB+1T2018,2118.5354f,-3339.991f
fcc9965abdab43b189f8bc1f28e9c7f0,577,MITxPRO+AMxB+1T2018,1160.451f,-4524.324f
a67aaef4c52642538086867a9ff4ba99,578,MITxPRO+AMxB+1T2018,2010.3113f,-3247.6248f
0f5113b5f04049f495578c458a032dd4,579,MITxPRO+AMxB+1T2018,2911.0273f,-4811.923f
02c1922963db4602bcd8eb9ddf730b86,580,MITxPRO+AMxB+1T2018,-4197.9424f,859.3809f
3ce058e7f9b649c3961921a3b6175659,581,MITxPRO+AMxB+1T2018,1528.9761f,-201.08759f
658f04ca188c4b5a8e0c08160fd3e59d,582,MITxPRO+AMxB+1T2018,1973.0135f,-3126.6807f
376ab2558d6840b4b65bafeade17b077,583,MITxPRO+AMxB+1T2018,-3875.829f,-1886.5558f
18d99b14f8cb4290a54d630cfabc15a9,584,MITxPRO+AMxB+1T2018,-3649.1646f,-2889.3098f
be884bf9d0ff4ee9bed9298e948bcb6e,585,MITxPRO+AMxB+1T2018,1857.5789f,-4542.76f
6d672d08da794867b9cf50897ab3bc0b,586,MITxPRO+AMxB+1T2018,1745.1798f,669.8139f
9affd8ec4e7c485fb104f5d2e6cf607c,587,MITxPRO+AMxB+1T2018,2403.196f,-1309.031f
4c5566bb955b49dcbbc25482709cb77b,588,MITxPRO+AMxB+1T2018,2680.0005f,-2465.616f
2aac69840d844b7a8cf6ce6fb6379776,589,MITxPRO+AMxB+1T2018,-415.45596f,-4349.85f
b1d57890863249fe8d6f597edbad4112,590,MITxPRO+AMxB+1T2018,2264.464f,-2094.5305f
6c4de1af411a4fa49e43b982961edcab,591,MITxPRO+AMxB+1T2018,1900.9482f,-2955.5957f
cb0c056dda254d9899f7baf8ab1786d3,592,MITxPRO+AMxB+1T2018,1627.5997f,-2973.312f
8fa03b1b2994424a877f41676e31bb08,593,MITxPRO+AMxB+1T2018,2387.8767f,-2862.068f
12566503221a4f0ba19bd6053bc64688,594,MITxPRO+AMxB+1T2018,2513.7747f,-2776.5952f
befd748553b54479b588fd1a487376d2,595,MITxPRO+AMxB+1T2018,4226.442f,2386.9395f
d184eb6cc23a4ab8936c916e75363796,596,MITxPRO+AMxB+1T2018,2581.3735f,-2811.5916f
5903be23ba854b8aa1f21152e2a6c042,597,MITxPRO+AMxB+1T2018,3176.937f,-2593.1375f
8946402cfec84b0aa9abf2968a314b27,598,MITxPRO+AMxB+1T2018,2686.233f,-2966.9646f
82e497984e324a83912ffd710e782888,599,MITxPRO+AMxB+1T2018,3115.8213f,-3411.0684f
8573908c9cc34ce092611b98b3acd7cc,600,MITxPRO+AMxB+1T2018,2974.51f,-2976.897f
5be83dfa36e0455eb6d2f6cda3cf785c,601,MITxPRO+AMxB+1T2018,3276.204f,-3617.7275f
10deb3af4505487d8080932c5f5decd6,602,MITxPRO+AMxB+1T2018,3340.0686f,-3673.7822f
56154633f99c4b239ca677aa83e6f779,603,MITxPRO+AMxB+1T2018,3416.2944f,-3699.526f
07651fe1ae7b451d80e4442cb2e354fa,604,MITxPRO+AMxB+1T2018,3473.2366f,-3648.0754f
90b3423d3c364d0da3e75cb1e8761be7,605,MITxPRO+AMxB+1T2018,3454.2642f,-3575.8462f
2f080c328b2c4f8abc4b57a6ce2c5896,606,MITxPRO+AMxB+1T2018,3220.2783f,-3187.024f
cacd5806a9254245a8288ca2c82149d4,607,MITxPRO+AMxB+1T2018,3280.4858f,-3223.5508f
752b8f758f9949609122b145aaf8026c,608,MITxPRO+AMxB+1T2018,-4186.321f,224.22847f
f2e18386ea84488bbaea8b0fab66f2fb,609,MITxPRO+AMxB+1T2018,-3778.4646f,-2281.053f
ec129cda712c4184863c824e1ae76dea,610,MITxPRO+AMxB+1T2018,1769.0834f,-1954.6165f
f1d1cf08839f4d9abcd0fb93a8253bc4,611,MITxPRO+AMxB+1T2018,3306.8694f,-3161.955f
a0d6d2f7082b4433804bd300cdc2ccd8,612,MITxPRO+AMxB+1T2018,3387.8083f,-3126.7769f
70f84a2837ba43e294ec4cef93ed382e,613,MITxPRO+AMxB+1T2018,4229.565f,1353.7032f
7475f0990c0f4eb29465ce90105f9e69,614,MITxPRO+AMxB+1T2018,3580.6716f,-3113.1033f
c53c2e3e79a7426f84607282fddb1844,615,MITxPRO+AMxB+1T2018,2100.3203f,-2270.8074f
dd8fdb37f3ad414487bea545afa487d8,616,MITxPRO+AMxB+1T2018,3854.9492f,-3311.5876f
696987b4520e4e7c85f0e740863d351d,617,MITxPRO+AMxB+1T2018,3284.2517f,-3157.9192f
bf7f403ebd4441fd9a2f8064346fccf1,618,MITxPRO+AMxB+1T2018,-3746.949f,2754.454f
642a573fa1d847b68e92204efae1d23e,619,MITxPRO+AMxB+1T2018,3916.6543f,-3345.675f
f39cb1a4f1c64fb597f9dae126e75423,620,MITxPRO+AMxB+1T2018,4192.351f,1438.1599f
19aca9d0d4a14ee797271d1d7587bdc5,621,MITxPRO+AMxB+1T2018,3981.7004f,-3368.6306f
4e2d831a4cfd4277a447627ef1546e9c,622,MITxPRO+AMxB+1T2018,4038.607f,-3342.752f
a057d1754a574e24a517ad3a5c3521dd,623,MITxPRO+AMxB+1T2018,4033.6782f,-3281.4387f
530f8e802b434b9f80d949402ad1b53b,624,MITxPRO+AMxB+1T2018,3823.3574f,-2930.9092f
36c1ef4d3d0244e8844d737b025506d9,625,MITxPRO+AMxB+1T2018,3880.8862f,-2980.132f
b420a9b148994785be8c70e4eff19257,626,MITxPRO+AMxB+1T2018,-4193.599f,806.24335f
c0c126b664f740499c53acc71fe44eae,627,MITxPRO+AMxB+1T2018,3879.0828f,-2804.3179f
b95b5dc87768404ab420f58a3d444006,628,MITxPRO+AMxB+1T2018,4115.178f,-2807.4995f
c23f9d01f9ae471e980994efd53cc80d,629,MITxPRO+AMxB+1T2018,-4314.5566f,1520.0272f
5b697dc5aa9842a6a03d73390d38e764,630,MITxPRO+AMxB+1T2018,4199.113f,-2804.1504f
bcb52ae2899c48b9bbd36462b987cf44,631,MITxPRO+AMxB+1T2018,4270.695f,-2781.2527f
9e14b249d0d84b409aec4e224cafa2e9,632,MITxPRO+AMxB+1T2018,4279.124f,-2845.5986f
fd55de7129e347ba9c4463f56efa7bcf,633,MITxPRO+AMxB+1T2018,4073.7278f,-2625.4587f
724579c914a1436fa0dc7e966aca30a9,634,MITxPRO+AMxB+1T2018,4212.376f,-2570.0867f
2e42079b8deb46b4a324f2a03db149cf,635,MITxPRO+AMxB+1T2018,3931.3477f,1979.3396f
dad57b82eca54fd7b977b3995c90e40b,636,MITxPRO+AMxB+1T2018,4289.5776f,-2561.7678f
48fcaa53ca4444b59b40c36e7eac7e3d,637,MITxPRO+AMxB+1T2018,4332.041f,-2507.419f
f620765a820c4c29af57f40a85058bf4,638,MITxPRO+AMxB+1T2018,4273.731f,-2472.481f
84328e99640749658be2a3b14ca9c720,639,MITxPRO+AMxB+1T2018,4056.6594f,-2475.6443f
ce5fe156d01c41e19ff8fc66e5f7a72e,640,MITxPRO+AMxB+1T2018,4113.892f,-2383.8933f
0e1f570e96524c498e371f28eb466f68,641,MITxPRO+AMxB+1T2018,4164.6636f,1508.4016f
4118b055966149a39a75274732e1cc8a,642,MITxPRO+AMxB+1T2018,-2342.6882f,3310.1663f
0913da88a4504d5997de9eea3701423b,643,MITxPRO+AMxB+1T2018,4168.6816f,-2330.1956f
752880a4b6da4613aff927b22fee1be4,644,MITxPRO+AMxB+1T2018,4151.5874f,-2262.4082f
f47d88f7197e45f2bd7488fd1e823fbb,645,MITxPRO+AMxB+1T2018,4083.2415f,-2256.2642f
d3c052893bbd4d22b0667ff609a93d46,646,MITxPRO+AMxB+1T2018,3867.0132f,-2327.18f
52e67051bad64f708e309aa17087e84f,647,MITxPRO+AMxB+1T2018,4012.4604f,-1977.7595f
d77d619ea3504014b454c5e1b3960386,648,MITxPRO+AMxB+1T2018,3758.5593f,-2217.0146f
b430963fb31147f3aaf728ab46c45027,649,MITxPRO+AMxB+1T2018,3234.391f,-916.1368f
7732ffd94ba845c7bfa6b164ca2aafad,650,MITxPRO+AMxB+1T2018,-2794.6648f,-3814.9736f
eac871e8f62149fbb630c0a65755cf8d,651,MITxPRO+AMxB+1T2018,2840.6604f,-3691.4775f
c6febb8164444dbd9f26a9614c035387,652,MITxPRO+AMxB+1T2018,1595.2814f,419.58322f
f6d13b3698b348978c8bde56acbc3562,653,MITxPRO+AMxB+1T2018,3693.7083f,-2149.2366f
70917ff5f205451bbe00c34f8ef51959,654,MITxPRO+AMxB+1T2018,-2715.8464f,-3862.474f
f300d911c7c34c43b93ae46533bb19e3,655,MITxPRO+AMxB+1T2018,4386.685f,-93.835686f
18e3b60d5cd7489685d7d9b6e28496ac,656,MITxPRO+AMxB+1T2018,3398.5315f,-1822.1554f
64854ea1eb6b4a59825255ce7ad2cb30,657,MITxPRO+AMxB+1T2018,4040.761f,438.55594f
a07594cb4b114730a915e3580c254f92,658,MITxPRO+AMxB+1T2018,-3591.4f,2711.04f
67e86772bcd94ed3bc8edbe9f1cd7467,659,MITxPRO+AMxB+1T2018,-557.3414f,-4283.1357f
f4000110adbf412384c7d6b535774017,660,MITxPRO+AMxB+1T2018,3398.5115f,-1900.1511f
dea15bc9bbfb4889a0bcd5abe7b21d33,661,MITxPRO+AMxB+1T2018,3658.3662f,-1761.0504f
abe4cc1d66054dddbf408d5043f2921b,662,MITxPRO+AMxB+1T2018,3246.8652f,-1551.7883f
6342707e62ff45b2a187ed067cb646a3,663,MITxPRO+AMxB+1T2018,3349.2786f,-1546.832f
fee22a2f9dfa4fc5abd8a82aa14880ab,664,MITxPRO+AMxB+1T2018,3337.963f,-1430.6699f
732015d5737b41688cdcc6fb6fffae7c,665,MITxPRO+AMxB+1T2018,3225.6694f,-1388.1279f
72a0f3d8edc54e4696b1790f3e5f0836,666,MITxPRO+AMxB+1T2018,3248.389f,-2249.2964f
578c2b6ddddd4e34af9d122be164f33c,667,MITxPRO+AMxB+1T2018,3403.2793f,-1306.3888f
eb4aca32cc664e2ab3c8ff92ac0bf578,668,MITxPRO+AMxB+1T2018,3555.4932f,-1332.3606f
4976c21077344f5d821ce0753143fcfd,669,MITxPRO+AMxB+1T2018,4159.8584f,-1567.8204f
c0042f7d6c474938a3c148bd7327f564,670,MITxPRO+AMxB+1T2018,3556.1814f,-1437.4373f
30872b6a5bee4e2f86d6f964a0e5d3f0,671,MITxPRO+AMxB+1T2018,3473.208f,-1417.7272f
d1676d2cecee4010a1bfe838e2e963e0,672,MITxPRO+AMxB+1T2018,3438.3745f,-1137.1633f
284121c6292646548b8d11d26466f6b1,673,MITxPRO+AMxB+1T2018,3570.7498f,-1061.2704f
ee7ce809211f46afb301095c84d929b4,674,MITxPRO+AMxB+1T2018,4390.8716f,-1179.7145f
df2d2a812d1c48c1a5df73929df11cae,675,MITxPRO+AMxB+1T2018,3487.6038f,-946.70654f
304929f50dfd453d9491eafee1e5d72a,676,MITxPRO+AMxB+1T2018,4427.6665f,-943.4004f
104ab9aff6ea49c0979a84363490fa7c,677,MITxPRO+AMxB+1T2018,4676.1387f,-1182.607f
d6ee604711fa4b1cbf8dee302a14ce5c,678,MITxPRO+AMxB+1T2018,2804.0999f,-1300.1771f
915635f353604d5b93702e095abc84c5,679,MITxPRO+AMxB+1T2018,3495.3674f,-817.92145f
ff73702131d54ec09850f59896e5bb5b,680,MITxPRO+AMxB+1T2018,3175.6401f,-940.35803f
4003daa3870a412991535f06b519393b,681,MITxPRO+AMxB+1T2018,3646.0198f,-829.31573f
c1122deeb2054701b18e043764535747,682,MITxPRO+AMxB+1T2018,3743.4956f,-815.12573f
e0fe5e4d05384ba7b7c8edc2af1dea3d,683,MITxPRO+AMxB+1T2018,3789.4495f,-724.53156f
0d05ee4b348f479293d6143d99f9cf17,684,MITxPRO+AMxB+1T2018,3740.2886f,-628.403f
dd2e225706cb4e44a7fef817b25fc695,685,MITxPRO+AMxB+1T2018,3640.8684f,-665.63513f
2aed08cdf76c457d88c9e15470bd6585,686,MITxPRO+AMxB+1T2018,3428.8625f,-704.69196f
b33b5d7fb4c34f4a99ab89958231e6da,687,MITxPRO+AMxB+1T2018,3307.8074f,-618.9585f
ad4973be70874ac29ab940d3daf0b901,688,MITxPRO+AMxB+1T2018,3339.7397f,-532.0876f
c0f6f8693dbd46ba96c1bc9976c1de72,689,MITxPRO+AMxB+1T2018,4608.748f,-640.2272f
25ccb56ad1774291928821d83ae7fa42,690,MITxPRO+AMxB+1T2018,3970.581f,1849.9269f
30d4df2662fd487f82332252c61625f0,691,MITxPRO+AMxB+1T2018,3231.5208f,-573.91547f
5d25f47bb9c74cf8a309f72faacee512,692,MITxPRO+AMxB+1T2018,3131.363f,-535.6797f
770aa6c9505b452ea81c6678cce7c399,693,MITxPRO+AMxB+1T2018,3059.18f,-509.868f
532b0d7d15354e319d58e8cf25fedeeb,694,MITxPRO+AMxB+1T2018,2991.8176f,-486.72745f
a34a3bda017e4e77a3acc638059aedc2,695,MITxPRO+AMxB+1T2018,2908.1519f,-456.60178f
d42aec80f3c1448680ab4dc52e06d244,696,MITxPRO+AMxB+1T2018,2823.3193f,-427.91528f
ab7506a0f34f4a4fb4dd4b40dbb25465,697,MITxPRO+AMxB+1T2018,2888.912f,-358.43576f
5ae7b68dc9744a5884c22160bc8c133c,698,MITxPRO+AMxB+1T2018,2813.97f,-317.89536f
1c264c5f7377466b9165af2037ec7924,699,MITxPRO+AMxB+1T2018,2602.5278f,-354.68436f
66062755e4fd44e988f9260830023061,700,MITxPRO+AMxB+1T2018,2321.7263f,-554.98804f
a122be78c0d543548d7ba0efee3b9203,701,MITxPRO+AMxB+1T2018,2310.7947f,-154.10715f
0e9814b3e2a94eddae75b154afe501f3,702,MITxPRO+AMxB+1T2018,2713.8633f,316.74963f
66e3bd0917b64e4e96809be332b6d1a2,703,MITxPRO+AMxB+1T2018,2728.2024f,483.88586f
894b7805c53e43eeb36ea338bf21fccd,704,MITxPRO+AMxB+1T2018,2447.475f,585.82623f
504d2512a7124c439fd2861dbf720058,705,MITxPRO+AMxB+1T2018,2638.244f,630.09326f
744dad1a12a449ebbfc22c507e1e0e1f,706,MITxPRO+AMxB+1T2018,2869.075f,704.99066f
c31fb3fb9d2345daa85acc888c3a7722,707,MITxPRO+AMxB+1T2018,2708.8699f,932.6931f
c3a17ced051f48f9aecf9ed2dba5040e,708,MITxPRO+AMxB+1T2018,2836.25f,846.32263f
fd91554a3bf54ebdbf6ea67124fbd06c,709,MITxPRO+AMxB+1T2018,3006.155f,814.706f
805062b8b4664ff098462ad506b43de9,710,MITxPRO+AMxB+1T2018,2949.2427f,1056.4398f
7713838e40dc441cb6c177b4812abb79,711,MITxPRO+AMxB+1T2018,3031.0105f,965.65186f
b87d7692f55a4b3fb61ec362d003f121,712,MITxPRO+AMxB+1T2018,3267.551f,960.4669f
fcdcf1b84b5142cf842ab7f38837e052,713,MITxPRO+AMxB+1T2018,3263.5383f,1188.8215f
eb5dc0dcd2b344bf93cda555d263d213,714,MITxPRO+AMxB+1T2018,3346.6367f,1056.8381f
d5834a3d440842cfb49bd2ae4155ce16,715,MITxPRO+AMxB+1T2018,3557.5393f,953.77484f
ae627b44a7064a9e985818bca3168aca,716,MITxPRO+AMxB+1T2018,3765.4272f,723.037f
b17ad3fc44b54920af496b56db8954da,717,MITxPRO+AMxB+1T2018,3674.6377f,959.8915f
1dc93dd0b4a4496884b7a642e928e9d2,718,MITxPRO+AMxB+1T2018,3832.3984f,1001.50507f
fdf8793f40514f5eb52be78683cd15f5,719,MITxPRO+AMxB+1T2018,4187.0444f,687.8542f
134da9dee6614b159e933f632fc9246b,720,MITxPRO+AMxB+1T2018,3939.8433f,1002.2878f
a0764fe284df432a93f3c3633162d815,721,MITxPRO+AMxB+1T2018,4096.612f,1056.719f
ae7628ec83c642eaa51e2b9daabc5f97,722,MITxPRO+AMxB+1T2018,4293.3174f,1091.1389f
990e9e1eaae34af38fd128bd3924a3c0,723,MITxPRO+AMxB+1T2018,4755.9736f,674.3612f
49ae4fed6c184199bd02484d214fab98,724,MITxPRO+AMxB+1T2018,4377.729f,1113.5559f
51998570743849d09c8854a35fd0e899,725,MITxPRO+AMxB+1T2018,4433.9814f,1061.4484f
5fc036d992354184aea63c6a2b129671,726,MITxPRO+AMxB+1T2018,4448.076f,1148.4281f
6223568957ad410cb2ab109abb9d7af1,727,MITxPRO+AMxB+1T2018,4526.1084f,1199.2954f
c19b76c838684b42a5ad229ce72f2e95,728,MITxPRO+AMxB+1T2018,4597.756f,1231.1058f
7f8714239b3e42749cc5e54064cdf33b,729,MITxPRO+AMxB+1T2018,5060.946f,1042.4846f
75fdee1a2b714e34bdfdbc1a138d443f,730,MITxPRO+AMxB+1T2018,4606.732f,1305.5945f
0120d60dd7c74a658f369244cc09a745,731,MITxPRO+AMxB+1T2018,4641.034f,1367.2186f
af0046c8954e4c4dacf9446dd407d0f6,732,MITxPRO+AMxB+1T2018,4638.9697f,1447.251f
6864be53ce914d5c9666940de4b4c76d,733,MITxPRO+AMxB+1T2018,4710.4746f,1474.5483f
50b25bb6e39e44a2a311ac540922368d,734,MITxPRO+AMxB+1T2018,-4269.3813f,1021.5501f
23ee5c05f2474a96bf9b25af9326021e,735,MITxPRO+AMxB+1T2018,4912.403f,1465.4434f
c7d10458ce5c441b91376c56d31caab3,736,MITxPRO+AMxB+1T2018,3997.4746f,-2315.4465f
3300940085ca4f1fba64869b88a8bd3c,737,MITxPRO+AMxB+1T2018,4627.1816f,1525.4318f
f779419e25ff4add883ded2b21d75e8a,738,MITxPRO+AMxB+1T2018,-3720.2104f,-2503.7485f
68b3713115dd4c98b9624b7acaf64860,739,MITxPRO+AMxB+1T2018,4571.7974f,1586.0144f
fd9acf9edc0841dd8604ad25eec01a33,740,MITxPRO+AMxB+1T2018,4532.5195f,1646.2169f
d75c5a25b091478d9e5fdf297101562d,741,MITxPRO+AMxB+1T2018,4463.5806f,1662.5706f
97e4ffb46b44490381f4085e55333027,742,MITxPRO+AMxB+1T2018,4400.522f,1695.2556f
84d243bffac44731944ef5f1c914bd2c,743,MITxPRO+AMxB+1T2018,4321.3584f,1696.0021f
583b77e74455472aa7d00ccb022c2204,744,MITxPRO+AMxB+1T2018,4553.9644f,1976.0516f
036087245479445c8bb27b527a458c34,745,MITxPRO+AMxB+1T2018,-647.2274f,-4319.5635f
59621af3ee024470b827995528789ecc,746,MITxPRO+AMxB+1T2018,-4251.909f,1161.4727f
1dfa19e8aed54c5ea2ff7ea7a6b0368e,747,MITxPRO+AMxB+1T2018,2633.8962f,-3809.283f
04917f61a8594cddb0849008803f37aa,748,MITxPRO+AMxB+1T2018,-2146.9229f,-4258.851f
b3ae041c932a45f7b2140aa1385086fc,749,MITxPRO+AMxB+1T2018,-3508.9072f,2735.0024f
bfdcc71b035149749d2febc1609b36b7,750,MITxPRO+AMxB+1T2018,4244.6665f,1694.4971f
5b42266d225e4a83bcf7833af7143417,751,MITxPRO+AMxB+1T2018,4146.4795f,1670.5372f
253c3d95e42f47a192997f25c3fd5881,752,MITxPRO+AMxB+1T2018,4056.691f,1634.293f
7d262be6d9b74836b47447db1b70289d,753,MITxPRO+AMxB+1T2018,3932.819f,1668.9154f
