source,target,stds,paths,dis,sl,weight
05800c2e685141ecb48fe59b499d84b6,66e3bd0917b64e4e96809be332b6d1a2,3,3,339,0,0.840456376
05800c2e685141ecb48fe59b499d84b6,6a3fd2c28384465589f148598410fbdd,1,1,58,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,6c4de1af411a4fa49e43b982961edcab,1,1,227,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,6cd09877abad444ea784fd60e2143286,1,1,124,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,75140a4c4a7248179d04fa2a1ab985d5,1,1,43,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,7afbe0f3ab05461ab5a3765ad3631052,3,3,13,0,0.840456376
05800c2e685141ecb48fe59b499d84b6,7d62e87889ed4954bf9c388d171ee30a,2,2,-5,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,816859832b434afe828f482770a8052c,1,1,94,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,8946402cfec84b0aa9abf2968a314b27,1,1,234,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,89f61d355af44e16ac1f9654029f89e0,2,2,-230,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,8a10cc79e71240fbbaef15137c988bf5,1,1,-182,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,8c70a939146b49cd91d826eaa1b1aaf8,1,1,-166,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,8fa03b1b2994424a877f41676e31bb08,2,2,229,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,915635f353604d5b93702e095abc84c5,1,1,315,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,918870b390684763bcf0b9c3378c6996,1,1,-337,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,9269d78b31de4957afa1c5a67f81edc1,1,1,154,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,93168ca1ec6a4944b57d75ac98797c0b,23,29,2,0,0.997927326
05800c2e685141ecb48fe59b499d84b6,98032f7703934ecc960828e8931290bd,22,24,-1,0,0.967644451
05800c2e685141ecb48fe59b499d84b6,98170a572e6644028150554eb5722cb4,1,1,-12,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,a0d6d2f7082b4433804bd300cdc2ccd8,1,1,248,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,a122be78c0d543548d7ba0efee3b9203,2,2,337,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,a67aaef4c52642538086867a9ff4ba99,1,1,214,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,aa516ea305b74209ad16d2533b32050c,3,4,-7,0,0.846512951
05800c2e685141ecb48fe59b499d84b6,abe4cc1d66054dddbf408d5043f2921b,2,2,298,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,ad02db4c9df74936a7ecf964b1697197,1,1,8,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,aedac84ad12f487db1c88dbe3c82abde,1,1,-169,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,b31aa53037a74719ba3eb845306e4374,7,7,42,0,0.864682676
05800c2e685141ecb48fe59b499d84b6,b87d7692f55a4b3fb61ec362d003f121,2,2,348,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,bf82c8fce82849deb2c0c18f79aba303,1,1,-100,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,c0c126b664f740499c53acc71fe44eae,1,1,263,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,c559d7857b074363b531f217af72e550,1,1,-77,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,c8a31966713e4ef18f4f06cd4a79d374,1,1,-149,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,c9543052dcba40b58909ec53da262aaa,2,2,-123,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,ca8aac0be163430e8baaad776c32ddd2,1,1,62,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,cee509fdc136413c8c3e182d487c2b86,11,12,7,0,0.894965551
05800c2e685141ecb48fe59b499d84b6,d07f5cabb83841ebb911eb33d653a517,10,11,-3,0,0.888908976
05800c2e685141ecb48fe59b499d84b6,d1651d2f65e9428693a519450d5f321f,1,1,-45,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-358,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,d5834a3d440842cfb49bd2ae4155ce16,1,1,351,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,d8a02e7515a74c9998f997f6df75771d,6,6,-11,0,0.858626101
05800c2e685141ecb48fe59b499d84b6,d9dd2a4989284d94b66c5a100745f102,1,1,80,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,e5954595bfc54050acf59b57a9ac4abe,1,1,182,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,e9bcc373b6ae4ec3abef5be040a02711,2,2,96,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,ea1d651f18c34e6fa36ee0f68962ecb9,2,2,95,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,f06cfae5902b4db099f1844f9dcad801,149,383,-4,0,3.141954866
05800c2e685141ecb48fe59b499d84b6,f151b1920ab84738857f2e5a6ccdff85,187,547,1,0,4.135233162
05800c2e685141ecb48fe59b499d84b6,f1d1cf08839f4d9abcd0fb93a8253bc4,1,1,247,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,f5a6533820e946beacbefa8eb7a9c063,2,2,97,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,fbff5d65e2ba477286d4f60832b5cbe1,1,1,-30,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,fd91554a3bf54ebdbf6ea67124fbd06c,2,2,345,0,0.834399801
05800c2e685141ecb48fe59b499d84b6,fe3586744a044afd9ae558cfbe4a9411,1,1,90,0,0.828343226
05800c2e685141ecb48fe59b499d84b6,fee22a2f9dfa4fc5abd8a82aa14880ab,1,1,300,0,0.828343226
064f627c77a54926aac5e4c6b665a883,05800c2e685141ecb48fe59b499d84b6,2,4,-71,0,0.846512951
064f627c77a54926aac5e4c6b665a883,064f627c77a54926aac5e4c6b665a883,187,974,0,1,6.721390676
064f627c77a54926aac5e4c6b665a883,06b02d057d574f24a6cac30186bf0bf2,1,1,-68,0,0.828343226
064f627c77a54926aac5e4c6b665a883,0704a9032b0b4dfebc92a428247b2a14,21,22,22,0,0.955531301
064f627c77a54926aac5e4c6b665a883,085d322fab7a4a70bb44caaf20312501,2,2,89,0,0.834399801
064f627c77a54926aac5e4c6b665a883,0da137981c784fff80a5768bc626dca7,31,33,-7,0,1.022153625
064f627c77a54926aac5e4c6b665a883,13d1f65fede84bdcb51f77e7f6419a99,1,1,-27,0,0.828343226
064f627c77a54926aac5e4c6b665a883,1c264c5f7377466b9165af2037ec7924,2,2,264,0,0.834399801
064f627c77a54926aac5e4c6b665a883,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,1,1,34,0,0.828343226
064f627c77a54926aac5e4c6b665a883,202fe760f26e4bd7a5a9cd1926e3f678,162,518,-4,0,3.959592488
064f627c77a54926aac5e4c6b665a883,22b9e7f1eabc4cb28d8af1feaa0bc27d,6,6,-22,0,0.858626101
064f627c77a54926aac5e4c6b665a883,2ad839c226ab44539d98e2a1e84e439f,1,1,-307,0,0.828343226
064f627c77a54926aac5e4c6b665a883,30872b6a5bee4e2f86d6f964a0e5d3f0,1,1,236,0,0.828343226
064f627c77a54926aac5e4c6b665a883,3763b9f526ae44f2ac2ac49749c15661,1,1,-363,0,0.828343226
064f627c77a54926aac5e4c6b665a883,3a32d27772ce468e941a09b8dd76aec3,2,2,-52,0,0.834399801
064f627c77a54926aac5e4c6b665a883,3a515431ad5d4619b97924675284a684,47,49,6,0,1.119058825
064f627c77a54926aac5e4c6b665a883,3b8342fbe7e1473ba44ee109673c5f1c,24,25,3,0,0.973701026
064f627c77a54926aac5e4c6b665a883,3bc7c0a659644f1994fb732fdb44695c,1,1,-30,0,0.828343226
064f627c77a54926aac5e4c6b665a883,3e3428242983494095b0d25bad62a657,27,34,-3,0,1.0282102
064f627c77a54926aac5e4c6b665a883,44a09f185c624f388d29e488f28999d2,1,1,-239,0,0.828343226
064f627c77a54926aac5e4c6b665a883,45fb3c2b451642e89378499970aaaf15,2,2,-11,0,0.834399801
064f627c77a54926aac5e4c6b665a883,4d80bdddc8fe4cf4bf5c05efb70ad6a9,49,57,2,0,1.167511425
064f627c77a54926aac5e4c6b665a883,4e2af15f0e154332990f5c331e2c073a,1,1,-25,0,0.828343226
064f627c77a54926aac5e4c6b665a883,4f37a9d9ffc24f5e82cc2cb1409df6f3,1,1,-66,0,0.828343226
064f627c77a54926aac5e4c6b665a883,50d4b24c0dfd4452a253ac7a61291669,2,2,113,0,0.834399801
064f627c77a54926aac5e4c6b665a883,51c336e9fc974fe6b345ef354ed29bbb,1,1,-15,0,0.828343226
064f627c77a54926aac5e4c6b665a883,578c2b6ddddd4e34af9d122be164f33c,2,2,232,0,0.834399801
064f627c77a54926aac5e4c6b665a883,57b361f6d4ca424299264c668e836e47,8,9,-60,0,0.876795826
064f627c77a54926aac5e4c6b665a883,5bdb6e60ab5c477f9244243bacb6c984,3,3,-374,0,0.840456376
064f627c77a54926aac5e4c6b665a883,5cc9c5960b654f42829ef46a9c3a1444,1,1,-182,0,0.828343226
064f627c77a54926aac5e4c6b665a883,5f4a737d4d744b21a68e7f81caaaa00c,3,3,-136,0,0.840456376
064f627c77a54926aac5e4c6b665a883,604cd4d206d940269789ea412845f1e8,1,1,-23,0,0.828343226
064f627c77a54926aac5e4c6b665a883,611f718731804acf8b5f757f24bcdf64,3,3,-18,0,0.840456376
064f627c77a54926aac5e4c6b665a883,61856830155142bcaeace6aa59bd78ff,1,1,-213,0,0.828343226
064f627c77a54926aac5e4c6b665a883,6209866a51f94d1982106374115c7594,1,1,12,0,0.828343226
064f627c77a54926aac5e4c6b665a883,66e3bd0917b64e4e96809be332b6d1a2,1,1,268,0,0.828343226
064f627c77a54926aac5e4c6b665a883,6a1b1998400e4f52aa3d3768633a7dd5,1,1,18,0,0.828343226
064f627c77a54926aac5e4c6b665a883,6a3fd2c28384465589f148598410fbdd,2,2,-13,0,0.834399801
064f627c77a54926aac5e4c6b665a883,6ad12d818d9a441c87b8c41450b11f12,1,1,-329,0,0.828343226
064f627c77a54926aac5e4c6b665a883,744dad1a12a449ebbfc22c507e1e0e1f,2,2,271,0,0.834399801
064f627c77a54926aac5e4c6b665a883,7475f0990c0f4eb29465ce90105f9e69,1,1,179,0,0.828343226
064f627c77a54926aac5e4c6b665a883,75140a4c4a7248179d04fa2a1ab985d5,1,1,-28,0,0.828343226
064f627c77a54926aac5e4c6b665a883,7a1a2c4aab5241b785fdaf08add5fdf5,2,2,-24,0,0.834399801
064f627c77a54926aac5e4c6b665a883,7afbe0f3ab05461ab5a3765ad3631052,4,4,-58,0,0.846512951
064f627c77a54926aac5e4c6b665a883,816859832b434afe828f482770a8052c,1,1,23,0,0.828343226
064f627c77a54926aac5e4c6b665a883,88464dcb8fa64c5391ff18d5aec38bcc,1,1,21,0,0.828343226
064f627c77a54926aac5e4c6b665a883,89f61d355af44e16ac1f9654029f89e0,3,3,-301,0,0.840456376
064f627c77a54926aac5e4c6b665a883,8a10cc79e71240fbbaef15137c988bf5,1,1,-253,0,0.828343226
064f627c77a54926aac5e4c6b665a883,8b1109f1bac740fc8974fb4eca386560,1,1,-320,0,0.828343226
064f627c77a54926aac5e4c6b665a883,8fa03b1b2994424a877f41676e31bb08,1,1,158,0,0.828343226
064f627c77a54926aac5e4c6b665a883,8fba3f66ee7a4a218d411662d248a54d,1,1,-10,0,0.828343226
064f627c77a54926aac5e4c6b665a883,90b3423d3c364d0da3e75cb1e8761be7,1,1,170,0,0.828343226
064f627c77a54926aac5e4c6b665a883,90efb799135b4a83860d413d182e62af,1,1,-12,0,0.828343226
064f627c77a54926aac5e4c6b665a883,915635f353604d5b93702e095abc84c5,1,1,244,0,0.828343226
064f627c77a54926aac5e4c6b665a883,91b21144d1b5408d956b8a08c06ead48,1,1,-2,0,0.828343226
064f627c77a54926aac5e4c6b665a883,93168ca1ec6a4944b57d75ac98797c0b,1,1,-69,0,0.828343226
064f627c77a54926aac5e4c6b665a883,98170a572e6644028150554eb5722cb4,1,1,-83,0,0.828343226
064f627c77a54926aac5e4c6b665a883,a27e6ccbd699476c823afe67c91324cf,178,465,5,0,3.638594014
064f627c77a54926aac5e4c6b665a883,aa516ea305b74209ad16d2533b32050c,2,2,-78,0,0.834399801
064f627c77a54926aac5e4c6b665a883,abdacc6701224360a3f86b8be3f366bf,2,3,-5,0,0.840456376
064f627c77a54926aac5e4c6b665a883,abe4cc1d66054dddbf408d5043f2921b,1,1,227,0,0.828343226
064f627c77a54926aac5e4c6b665a883,ad172c9eaecf4a59bba2238ca2bb3990,44,55,7,0,1.155398275
064f627c77a54926aac5e4c6b665a883,b31aa53037a74719ba3eb845306e4374,1,1,-29,0,0.828343226
064f627c77a54926aac5e4c6b665a883,b87d7692f55a4b3fb61ec362d003f121,2,2,277,0,0.834399801
064f627c77a54926aac5e4c6b665a883,bf82c8fce82849deb2c0c18f79aba303,1,1,-171,0,0.828343226
064f627c77a54926aac5e4c6b665a883,c3dc70e138fc4f9a8ef62602347dfd2d,1,1,-43,0,0.828343226
064f627c77a54926aac5e4c6b665a883,ca8aac0be163430e8baaad776c32ddd2,29,38,-9,0,1.0524365
064f627c77a54926aac5e4c6b665a883,cee509fdc136413c8c3e182d487c2b86,2,2,-64,0,0.834399801
064f627c77a54926aac5e4c6b665a883,d1676d2cecee4010a1bfe838e2e963e0,3,3,237,0,0.840456376
064f627c77a54926aac5e4c6b665a883,d538c2a9c6004cc3b62a2514ff7d24f5,3,3,-429,0,0.840456376
064f627c77a54926aac5e4c6b665a883,d5834a3d440842cfb49bd2ae4155ce16,1,1,280,0,0.828343226
064f627c77a54926aac5e4c6b665a883,d8a02e7515a74c9998f997f6df75771d,4,5,-82,0,0.852569526
064f627c77a54926aac5e4c6b665a883,d9dd2a4989284d94b66c5a100745f102,3,3,9,0,0.840456376
064f627c77a54926aac5e4c6b665a883,de6931cbf03f4c25a93022f69f40e59d,3,4,-35,0,0.846512951
064f627c77a54926aac5e4c6b665a883,df2d2a812d1c48c1a5df73929df11cae,1,1,240,0,0.828343226
064f627c77a54926aac5e4c6b665a883,e07603058e9043579d9f2f17be10b866,13,19,-8,0,0.937361576
064f627c77a54926aac5e4c6b665a883,e42dc56d1f8d46ef902e3d38a93e0324,1,1,-407,0,0.828343226
064f627c77a54926aac5e4c6b665a883,e588e625f78049a5aed0c685e1fc9500,1,1,-6,0,0.828343226
064f627c77a54926aac5e4c6b665a883,e9bcc373b6ae4ec3abef5be040a02711,3,3,25,0,0.840456376
064f627c77a54926aac5e4c6b665a883,ea1d651f18c34e6fa36ee0f68962ecb9,1,1,24,0,0.828343226
064f627c77a54926aac5e4c6b665a883,ef612a0ce30d4b788653a525216f7837,20,29,4,0,0.997927326
064f627c77a54926aac5e4c6b665a883,efb26d7be5e646dca9278cde2f59dbc3,132,140,1,0,1.670207148
064f627c77a54926aac5e4c6b665a883,f06cfae5902b4db099f1844f9dcad801,3,3,-75,0,0.840456376
064f627c77a54926aac5e4c6b665a883,f151b1920ab84738857f2e5a6ccdff85,1,1,-70,0,0.828343226
064f627c77a54926aac5e4c6b665a883,f5a6533820e946beacbefa8eb7a9c063,3,3,26,0,0.840456376
064f627c77a54926aac5e4c6b665a883,fe3586744a044afd9ae558cfbe4a9411,1,1,19,0,0.828343226
064f627c77a54926aac5e4c6b665a883,fed8304bb7184050aaaa4d9ab2089745,3,3,-1,0,0.840456376
064f627c77a54926aac5e4c6b665a883,fee22a2f9dfa4fc5abd8a82aa14880ab,2,2,229,0,0.834399801
064f627c77a54926aac5e4c6b665a883,ffd56e2685e94bcdbcd34dea17b84fc6,1,1,118,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,05800c2e685141ecb48fe59b499d84b6,21,24,-3,0,0.967644451
06b02d057d574f24a6cac30186bf0bf2,064f627c77a54926aac5e4c6b665a883,1,1,68,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,06b02d057d574f24a6cac30186bf0bf2,146,366,0,1,3.038993092
06b02d057d574f24a6cac30186bf0bf2,0704a9032b0b4dfebc92a428247b2a14,45,51,90,0,1.131171975
06b02d057d574f24a6cac30186bf0bf2,085d322fab7a4a70bb44caaf20312501,1,1,157,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,0e554069f4c04108abd5c2b1e02bb8df,1,1,37,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,0e9814b3e2a94eddae75b154afe501f3,2,2,335,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,13d1f65fede84bdcb51f77e7f6419a99,3,3,41,0,0.840456376
06b02d057d574f24a6cac30186bf0bf2,1c264c5f7377466b9165af2037ec7924,8,9,332,0,0.876795826
06b02d057d574f24a6cac30186bf0bf2,1c671d329ded428288dd93458a0a2667,1,1,-11,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,202fe760f26e4bd7a5a9cd1926e3f678,2,3,64,0,0.840456376
06b02d057d574f24a6cac30186bf0bf2,253c3d95e42f47a192997f25c3fd5881,1,1,385,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,26772bf1f08f4f96ab44e6007c4c6976,3,3,-204,0,0.840456376
06b02d057d574f24a6cac30186bf0bf2,2850ec8902554b2db863515391feae48,1,1,81,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,2ad839c226ab44539d98e2a1e84e439f,1,1,-239,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,2bbb47defdd44b6e95be6aff50d550d1,1,1,-18,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,2ffd17accc734a7b833cff39cca5c9f9,2,2,3,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,3034ae6c80a540eaacf9b1ebab3a3b1f,1,1,154,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,34037bd4b27b40fc8bf9bbaf818a3e43,1,1,7,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,35fb6234757c420ea8007b976a49044a,1,1,-210,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,3763b9f526ae44f2ac2ac49749c15661,1,1,-295,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,4037cb08917c43238c4691dbe8895637,1,1,-121,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,4278a11746804def8e613a8a8da29a7c,1,1,-194,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,45fb3c2b451642e89378499970aaaf15,1,1,57,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,497ff981f4384b3897c43a1b51306d5d,1,1,-91,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,49bc2f8db38b47f9b378f26dde2a6e64,1,1,-231,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,4f37a9d9ffc24f5e82cc2cb1409df6f3,6,6,2,0,0.858626101
06b02d057d574f24a6cac30186bf0bf2,504d2512a7124c439fd2861dbf720058,1,1,338,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,50d4b24c0dfd4452a253ac7a61291669,7,7,181,0,0.864682676
06b02d057d574f24a6cac30186bf0bf2,577e63c5db5f4ce08d3b9fd4bc253192,2,2,22,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,578c2b6ddddd4e34af9d122be164f33c,2,2,300,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,57b361f6d4ca424299264c668e836e47,4,4,8,0,0.846512951
06b02d057d574f24a6cac30186bf0bf2,5903be23ba854b8aa1f21152e2a6c042,1,1,230,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,5982f524a99e420f8aeee7d90187dd55,174,235,1,0,2.24558177
06b02d057d574f24a6cac30186bf0bf2,5bdb6e60ab5c477f9244243bacb6c984,5,5,-306,0,0.852569526
06b02d057d574f24a6cac30186bf0bf2,5cc9c5960b654f42829ef46a9c3a1444,1,1,-114,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,5fe15241fc4840f1a7fb294182265c39,2,2,-276,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,60fdad9fc19541e3b135991de184af75,1,1,-21,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,611f718731804acf8b5f757f24bcdf64,1,1,50,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,6209866a51f94d1982106374115c7594,1,1,80,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,65596489f9b542e490757e53a60af97c,1,1,6,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,658f04ca188c4b5a8e0c08160fd3e59d,4,4,215,0,0.846512951
06b02d057d574f24a6cac30186bf0bf2,664871c85f90481e8ce08ed81e13204f,1,1,-106,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,66e3bd0917b64e4e96809be332b6d1a2,1,1,336,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,6a1b1998400e4f52aa3d3768633a7dd5,1,1,86,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,6a3fd2c28384465589f148598410fbdd,2,2,55,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,6b640336506d4155b1388785aab42fca,4,4,-198,0,0.846512951
06b02d057d574f24a6cac30186bf0bf2,6c4de1af411a4fa49e43b982961edcab,21,22,224,0,0.955531301
06b02d057d574f24a6cac30186bf0bf2,6cd09877abad444ea784fd60e2143286,1,2,121,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,732015d5737b41688cdcc6fb6fffae7c,1,1,298,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,744dad1a12a449ebbfc22c507e1e0e1f,1,1,339,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,75140a4c4a7248179d04fa2a1ab985d5,2,2,40,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,78f63de28aca4369bd546952a12d5a3a,1,1,-72,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,7d62e87889ed4954bf9c388d171ee30a,1,1,-8,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,816859832b434afe828f482770a8052c,1,1,91,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,84d243bffac44731944ef5f1c914bd2c,1,1,376,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,88464dcb8fa64c5391ff18d5aec38bcc,5,5,89,0,0.852569526
06b02d057d574f24a6cac30186bf0bf2,8946402cfec84b0aa9abf2968a314b27,2,2,231,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,89f61d355af44e16ac1f9654029f89e0,3,3,-233,0,0.840456376
06b02d057d574f24a6cac30186bf0bf2,8a10cc79e71240fbbaef15137c988bf5,1,1,-185,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,8b1109f1bac740fc8974fb4eca386560,2,2,-252,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,8c70a939146b49cd91d826eaa1b1aaf8,1,1,-169,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,8fa03b1b2994424a877f41676e31bb08,3,3,226,0,0.840456376
06b02d057d574f24a6cac30186bf0bf2,8fba3f66ee7a4a218d411662d248a54d,1,1,58,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,916c4d42d9ae47d5bff2c22d55e56769,1,1,42,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,93168ca1ec6a4944b57d75ac98797c0b,46,57,-1,0,1.167511425
06b02d057d574f24a6cac30186bf0bf2,98032f7703934ecc960828e8931290bd,1,1,-4,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,9affd8ec4e7c485fb104f5d2e6cf607c,1,1,220,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,9c1bc5b9b4c244958983e8a5789f84ed,1,1,85,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,a0d6d2f7082b4433804bd300cdc2ccd8,1,1,245,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,a122be78c0d543548d7ba0efee3b9203,1,1,334,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,a27e6ccbd699476c823afe67c91324cf,1,1,73,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,a51bda095c98420a93e81d2dec7e2961,1,1,14,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,a67aaef4c52642538086867a9ff4ba99,7,9,211,0,0.876795826
06b02d057d574f24a6cac30186bf0bf2,aa516ea305b74209ad16d2533b32050c,2,2,-10,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,aad06a85014b41a4a81a735ef2aa3af7,1,1,34,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,abd495a6f2e348afae1693f8b5b81259,1,1,206,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,ad02db4c9df74936a7ecf964b1697197,98,158,5,0,1.779225497
06b02d057d574f24a6cac30186bf0bf2,ad172c9eaecf4a59bba2238ca2bb3990,2,2,75,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,b10ef23438f9466882d17e3f0abd0149,1,2,-294,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,b17ad3fc44b54920af496b56db8954da,1,1,350,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,b31aa53037a74719ba3eb845306e4374,12,12,39,0,0.894965551
06b02d057d574f24a6cac30186bf0bf2,b44d071a81c142198d7e7ca14f5442f6,1,1,-201,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,b47999fa192a4c07897ef0655c1f458f,1,1,-195,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,b8e69ef94fbb4d51b4a8420c4ba7d94c,1,1,30,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,bf82c8fce82849deb2c0c18f79aba303,1,1,-103,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,c0c126b664f740499c53acc71fe44eae,1,1,260,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,c31fb3fb9d2345daa85acc888c3a7722,2,2,340,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,c8a31966713e4ef18f4f06cd4a79d374,1,1,-152,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,c9543052dcba40b58909ec53da262aaa,1,1,-126,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,ca8aac0be163430e8baaad776c32ddd2,2,2,59,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,cee509fdc136413c8c3e182d487c2b86,185,643,4,0,4.71666436
06b02d057d574f24a6cac30186bf0bf2,d1676d2cecee4010a1bfe838e2e963e0,1,1,305,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,d3c052893bbd4d22b0667ff609a93d46,1,1,279,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,d42aec80f3c1448680ab4dc52e06d244,1,2,329,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-361,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,d5834a3d440842cfb49bd2ae4155ce16,6,6,348,0,0.858626101
06b02d057d574f24a6cac30186bf0bf2,d77d619ea3504014b454c5e1b3960386,2,2,281,0,0.834399801
06b02d057d574f24a6cac30186bf0bf2,d8a02e7515a74c9998f997f6df75771d,5,5,-14,0,0.852569526
06b02d057d574f24a6cac30186bf0bf2,d9dd2a4989284d94b66c5a100745f102,3,3,77,0,0.840456376
06b02d057d574f24a6cac30186bf0bf2,da48f27bea184b319bf8dc059138fbca,1,1,82,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,e42dc56d1f8d46ef902e3d38a93e0324,1,1,-339,0,0.828343226
06b02d057d574f24a6cac30186bf0bf2,e5954595bfc54050acf59b57a9ac4abe,1,1,179,0,0.828343226
