source,target,stds,path,dis,sl,weight
0552f7dc52d14cf5b15daed9c4229342,4be8a36bf92f42cd8fbd28d32417459c,1,1,19,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,57b361f6d4ca424299264c668e836e47,1,1,187,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,5bdb6e60ab5c477f9244243bacb6c984,1,1,-127,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,60fdad9fc19541e3b135991de184af75,1,1,158,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,611f718731804acf8b5f757f24bcdf64,1,1,229,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,61856830155142bcaeace6aa59bd78ff,3,3,34,0,0.850016795
0552f7dc52d14cf5b15daed9c4229342,66062755e4fd44e988f9260830023061,1,1,512,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,66e3bd0917b64e4e96809be332b6d1a2,1,1,515,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,6b640336506d4155b1388785aab42fca,4,4,-19,0,0.854586921
0552f7dc52d14cf5b15daed9c4229342,750c556f3cae4c2db33e983c7c72db60,2,2,6,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,89f61d355af44e16ac1f9654029f89e0,4,4,-54,0,0.854586921
0552f7dc52d14cf5b15daed9c4229342,8a10cc79e71240fbbaef15137c988bf5,33,36,-6,0,1.000830974
0552f7dc52d14cf5b15daed9c4229342,8c70a939146b49cd91d826eaa1b1aaf8,1,1,10,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,8ecebe22b81a4779b6aa4c03baa79bb1,1,1,263,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,93168ca1ec6a4944b57d75ac98797c0b,2,2,178,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,98170a572e6644028150554eb5722cb4,3,3,164,0,0.850016795
0552f7dc52d14cf5b15daed9c4229342,9c1bc5b9b4c244958983e8a5789f84ed,1,1,264,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,a122be78c0d543548d7ba0efee3b9203,2,2,513,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,aa516ea305b74209ad16d2533b32050c,1,1,169,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,aedac84ad12f487db1c88dbe3c82abde,6,6,7,0,0.863727175
0552f7dc52d14cf5b15daed9c4229342,b417ce5230004e449eb68bbbca8930d9,1,1,15,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,b44d071a81c142198d7e7ca14f5442f6,4,4,-22,0,0.854586921
0552f7dc52d14cf5b15daed9c4229342,b47999fa192a4c07897ef0655c1f458f,5,5,-16,0,0.859157048
0552f7dc52d14cf5b15daed9c4229342,b6e111cfb4a9471b8d1efe4384681e27,1,1,-1,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,c1e3057887ae4756b3983ee71103080a,29,37,2,0,1.005401101
0552f7dc52d14cf5b15daed9c4229342,cfc8fb9e455e4fc592f63e75803bc5e9,11,12,13,0,0.891147935
0552f7dc52d14cf5b15daed9c4229342,d02f35406ea04ba3a7720453a1f354cc,1,1,-48,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,dfa2734715da48a083fe836252dac452,2,2,258,0,0.845446668
0552f7dc52d14cf5b15daed9c4229342,ea1d651f18c34e6fa36ee0f68962ecb9,1,1,271,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,ec173897e6254e50812116be2dc37a94,1,1,-45,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,f151b1920ab84738857f2e5a6ccdff85,1,1,177,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,f1bcf42b778e4691b9e5823e206a61a3,1,1,152,0,0.840876541
0552f7dc52d14cf5b15daed9c4229342,fbff5d65e2ba477286d4f60832b5cbe1,1,1,146,0,0.840876541
05777fc145714e21b5bc652ac8cec7cf,5b303a0f1b8c4aa4be49f74f2fc89c9e,1,1,-1,0,0.840876541
05777fc145714e21b5bc652ac8cec7cf,b47999fa192a4c07897ef0655c1f458f,3,3,1,0,0.850016795
05800c2e685141ecb48fe59b499d84b6,0552f7dc52d14cf5b15daed9c4229342,1,1,-176,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,05800c2e685141ecb48fe59b499d84b6,191,365,0,1,2.504402644
05800c2e685141ecb48fe59b499d84b6,064f627c77a54926aac5e4c6b665a883,1,1,71,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,06b02d057d574f24a6cac30186bf0bf2,41,44,3,0,1.037391988
05800c2e685141ecb48fe59b499d84b6,0704a9032b0b4dfebc92a428247b2a14,28,30,93,0,0.973410214
05800c2e685141ecb48fe59b499d84b6,085d322fab7a4a70bb44caaf20312501,1,1,160,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,0a5bddc1df4b49cf9b4d4ff1d9638cdd,1,1,135,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,134da9dee6614b159e933f632fc9246b,1,1,356,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,18e3b60d5cd7489685d7d9b6e28496ac,1,1,292,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,1c264c5f7377466b9165af2037ec7924,1,2,335,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,202fe760f26e4bd7a5a9cd1926e3f678,2,2,67,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,2126522cd4b94bd68b2999261978d881,2,2,-214,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,26772bf1f08f4f96ab44e6007c4c6976,3,3,-201,0,0.850016795
05800c2e685141ecb48fe59b499d84b6,2bbb47defdd44b6e95be6aff50d550d1,4,4,-15,0,0.854586921
05800c2e685141ecb48fe59b499d84b6,2ffd17accc734a7b833cff39cca5c9f9,2,2,6,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,3bc7c0a659644f1994fb732fdb44695c,1,1,41,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,44abedc27bd74e82b52d8dbede63bcdc,1,1,-9,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,49bc2f8db38b47f9b378f26dde2a6e64,2,2,-228,0,0.845446668
05800c2e685141ecb48fe59b499d84b6,4f37a9d9ffc24f5e82cc2cb1409df6f3,1,1,5,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,50d4b24c0dfd4452a253ac7a61291669,1,1,184,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,578c2b6ddddd4e34af9d122be164f33c,1,1,303,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,57b361f6d4ca424299264c668e836e47,3,3,11,0,0.850016795
05800c2e685141ecb48fe59b499d84b6,5982f524a99e420f8aeee7d90187dd55,14,16,4,0,0.909428441
05800c2e685141ecb48fe59b499d84b6,5a6ade785e5944dc9bba9be67da62d09,1,1,12,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,5bdb6e60ab5c477f9244243bacb6c984,4,4,-303,0,0.854586921
05800c2e685141ecb48fe59b499d84b6,5fe15241fc4840f1a7fb294182265c39,1,1,-273,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,63d61e6c990142c99e30890b2f028da5,1,1,190,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,658f04ca188c4b5a8e0c08160fd3e59d,1,1,218,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,66062755e4fd44e988f9260830023061,1,1,336,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,6a1b1998400e4f52aa3d3768633a7dd5,1,1,89,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,6a3fd2c28384465589f148598410fbdd,1,1,58,0,0.840876541
05800c2e685141ecb48fe59b499d84b6,6b640336506d4155b1388785aab42fca,3,3,-195,0,0.850016795
