id,x,y,courseID,mod_type,order,chpModLabel,seqModLabel
064f627c77a54926aac5e4c6b665a883,-90.91087f,-160.56325f,MITxPRO+AMxB+1T2018,problem,435,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 1
efb26d7be5e646dca9278cde2f59dbc3,-136.10968f,-97.12888f,MITxPRO+AMxB+1T2018,problem,436,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 2
4d80bdddc8fe4cf4bf5c05efb70ad6a9,-175.12308f,-62.475338f,MITxPRO+AMxB+1T2018,problem,437,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 3
3b8342fbe7e1473ba44ee109673c5f1c,-136.6308f,-28.179008f,MITxPRO+AMxB+1T2018,problem,438,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 4
ef612a0ce30d4b788653a525216f7837,-88.06493f,-39.752827f,MITxPRO+AMxB+1T2018,problem,439,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Concept Questions-Question 5
a27e6ccbd699476c823afe67c91324cf,12.730719f,-144.53775f,MITxPRO+AMxB+1T2018,html,440,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Generative Design at Autodesk-Html
3a515431ad5d4619b97924675284a684,44.763588f,-109.49574f,MITxPRO+AMxB+1T2018,video,441,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Generative Design at Autodesk-Generative Design at Autodesk 
ad172c9eaecf4a59bba2238ca2bb3990,87.21743f,-146.4469f,MITxPRO+AMxB+1T2018,html,442,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Advanced Topology Optimization for AM-Html
b4b721ff8e98417a9ffd504f445c8998,87.88224f,-199.03154f,MITxPRO+AMxB+1T2018,video,443,Weeks 4-5: Topology Optimization and Generative Design (2 hrs),Advanced Topology Optimization for AM-Advanced Topology Optimization for AM
d9dd2a4989284d94b66c5a100745f102,145.83073f,-170.9139f,MITxPRO+AMxB+1T2018,html,444,Weeks 4-5: Implementing DfAM (4 hrs),Introduction-Html
4e7f6237dba14b9cabab572a9032820e,192.28069f,-191.64456f,MITxPRO+AMxB+1T2018,html,445,Weeks 4-5: Implementing DfAM (4 hrs),Traditional Design for Manufacturing and Assembly (DFMA)-Html
dfa2734715da48a083fe836252dac452,227.5279f,-211.26704f,MITxPRO+AMxB+1T2018,html,446,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Innovation Process-Html
6209866a51f94d1982106374115c7594,264.9177f,-239.86409f,MITxPRO+AMxB+1T2018,html,447,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html
2850ec8902554b2db863515391feae48,1954.7732f,951.51996f,MITxPRO+AMxB+1T2018,html,448,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html
da48f27bea184b319bf8dc059138fbca,558.7608f,-160.57741f,MITxPRO+AMxB+1T2018,html,449,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html
61decba0ba3048cb9d65cb40780a72df,471.14355f,-31.108189f,MITxPRO+AMxB+1T2018,html,450,Weeks 4-5: Implementing DfAM (4 hrs),The DfAM Cards-Html
8ecebe22b81a4779b6aa4c03baa79bb1,286.78766f,-282.63766f,MITxPRO+AMxB+1T2018,html,451,Weeks 4-5: Implementing DfAM (4 hrs),The Rapid Innovation Cycle (RIC) Applied to AM-Html
9c1bc5b9b4c244958983e8a5789f84ed,296.50858f,-323.33203f,MITxPRO+AMxB+1T2018,html,452,Weeks 4-5: Implementing DfAM (4 hrs),Design Enablers and Design Inhibitors-Html
6a1b1998400e4f52aa3d3768633a7dd5,302.96573f,-365.7314f,MITxPRO+AMxB+1T2018,html,453,Weeks 4-5: Implementing DfAM (4 hrs),Summary and Key Takeaways-Html
fe3586744a044afd9ae558cfbe4a9411,306.57162f,-417.75333f,MITxPRO+AMxB+1T2018,html,454,Weeks 4-5: Implementing DfAM (4 hrs),Integrative Examples of DfAM in Practice-Html
f9063cc6765a4fb3875172894b58c4af,341.34464f,-462.58206f,MITxPRO+AMxB+1T2018,video,455,Weeks 4-5: Implementing DfAM (4 hrs),Integrative Examples of DfAM in Practice-Integrating AM Constraints with Topology Optimization
88464dcb8fa64c5391ff18d5aec38bcc,381.77722f,-425.52765f,MITxPRO+AMxB+1T2018,video,456,Weeks 4-5: Implementing DfAM (4 hrs),Integrative Examples of DfAM in Practice-Part Consolidation AM Design of a Hydraulic Manifold (Prof. TIm Simpson)
0704a9032b0b4dfebc92a428247b2a14,274.47906f,-597.283f,MITxPRO+AMxB+1T2018,html,457,Weeks 4-5: Implementing DfAM (4 hrs),Instructions and Assignment-Html
816859832b434afe828f482770a8052c,125.33042f,-749.47894f,MITxPRO+AMxB+1T2018,html,458,Weeks 4-5: Implementing DfAM (4 hrs),Instructions and Assignment-Html
ea1d651f18c34e6fa36ee0f68962ecb9,416.04977f,-679.95654f,MITxPRO+AMxB+1T2018,openassessment,459,Weeks 4-5: Implementing DfAM (4 hrs),Instructions and Assignment-Open Response Assessment
e9bcc373b6ae4ec3abef5be040a02711,346.89792f,-873.49506f,MITxPRO+AMxB+1T2018,html,460,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Introduction to the AM Knowledge Base-Html
f5a6533820e946beacbefa8eb7a9c063,356.29907f,-1040.7079f,MITxPRO+AMxB+1T2018,html,461,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Html
2457ca92fb25476e889fb722e828987a,358.61096f,-1180.7819f,MITxPRO+AMxB+1T2018,video,462,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Extrusion Materials
c505ffe96440456486dad0a5e505231f,1347.56f,-1750.6484f,MITxPRO+AMxB+1T2018,html,463,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Html
dd8ccb96b2cb40fc99395cd96e9f5597,359.60275f,-1226.1974f,MITxPRO+AMxB+1T2018,problem,464,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 1
aad3103495c442d7a88e613480c113d3,357.95422f,-1264.455f,MITxPRO+AMxB+1T2018,problem,465,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 2
a121f273f3a0475ab714564f42e222bb,356.78458f,-1303.9382f,MITxPRO+AMxB+1T2018,problem,466,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 3
636c542d9ef64301a47a423dc61a2dae,344.81378f,-1337.3082f,MITxPRO+AMxB+1T2018,problem,467,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 4
f2b4e39d15ec4701ba61cfb6420d3bc5,320.17825f,-1360.2406f,MITxPRO+AMxB+1T2018,problem,468,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials-Question 5
1ff6b4f89e7f4b1dbdc83ee7f44f1acd,279.16544f,-1385.4249f,MITxPRO+AMxB+1T2018,html,469,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Html
40a813ff85cf430899ae9357bd4ae06d,234.82596f,-1470.9943f,MITxPRO+AMxB+1T2018,video,470,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Extrusion AM Process Physics
9c6842c2104e49a7ba8b0d2ae99623e9,1436.0956f,-1309.9784f,MITxPRO+AMxB+1T2018,html,471,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Html
87732893f89b43bfa01f9f06d032fdfe,201.76932f,-1494.4991f,MITxPRO+AMxB+1T2018,problem,472,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 1
9aa67284e5fa4e3daa4b47b3e0edbcfd,178.3111f,-1515.1378f,MITxPRO+AMxB+1T2018,problem,473,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 2
6cfa08b31fd941948e5f7255fa00c15d,156.70518f,-1537.3937f,MITxPRO+AMxB+1T2018,problem,474,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 3
49707cf8378041adba03958bb60e676c,151.33443f,-1571.012f,MITxPRO+AMxB+1T2018,problem,475,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 4
4819b3ef1f4346248137a7d03c756e5a,179.09944f,-1595.5393f,MITxPRO+AMxB+1T2018,problem,476,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 5
3fa5fb770b184522992a7656974d5bbf,203.85242f,-1619.9557f,MITxPRO+AMxB+1T2018,problem,477,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 6
b07167d3dc5f434ba6a47048048b6321,224.33742f,-1660.3268f,MITxPRO+AMxB+1T2018,html,478,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
1cd3fafc354f493b87ca5888717410c6,-2065.7993f,1284.2189f,MITxPRO+AMxB+1T2018,html,479,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
1db3ec7343d947a6ab270af2a8871cb7,-2005.8976f,-921.20276f,MITxPRO+AMxB+1T2018,html,480,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
e2eb61c96ce34363a41b2936c1b67313,-1639.3036f,1571.6246f,MITxPRO+AMxB+1T2018,html,481,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
188b8870cb144c95b20d4a65b2931c45,-245.88467f,-1932.6349f,MITxPRO+AMxB+1T2018,html,482,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
cdd006fb180146468bd9a8b035143656,-2266.9087f,752.14404f,MITxPRO+AMxB+1T2018,html,483,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
e2afc470b1024fb48a8558391c05ad8a,-2253.5125f,984.1698f,MITxPRO+AMxB+1T2018,html,484,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
45e15ef910dd4f72aacf8e48d238faa4,2123.546f,-1.9190531f,MITxPRO+AMxB+1T2018,html,485,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment and Process Metrics-Html
8c4a58a7b5a2403196ecafec131b732a,214.91393f,-1708.901f,MITxPRO+AMxB+1T2018,html,486,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Html
6b874330e7cd43fc95eb40b01f104fcd,296.6142f,-1987.428f,MITxPRO+AMxB+1T2018,video,487,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Mechanical Properties
6cd09877abad444ea784fd60e2143286,-1942.5422f,1409.1471f,MITxPRO+AMxB+1T2018,html,488,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Html
29bb4a241e30431384a94c2e9373209c,-2251.383f,691.5313f,MITxPRO+AMxB+1T2018,html,489,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Html
514b4b80f75b47efb0a5044a5dff6f02,297.0297f,-2039.9965f,MITxPRO+AMxB+1T2018,problem,490,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Question 1
07610bb8d6904ca9b62459000553ee18,309.92502f,-2068.4585f,MITxPRO+AMxB+1T2018,problem,491,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Question 2
a55170a392e84a1fba0e0d57d1de1e98,332.52078f,-2048.941f,MITxPRO+AMxB+1T2018,problem,492,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Mechanical Properties-Question 3
5d86c9137fc74264a6f1644486662402,160.86644f,-1803.2903f,MITxPRO+AMxB+1T2018,html,493,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html
d0a1b8ad8c3447679659fb21534f6753,317.15222f,-2449.8906f,MITxPRO+AMxB+1T2018,html,494,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html
ed791190f0844f5bb153bfb96967d518,118.78881f,-1826.1017f,MITxPRO+AMxB+1T2018,html,495,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html
c7a55c2d904f4b8aaa08c674763cbfa8,2131.18f,135.7306f,MITxPRO+AMxB+1T2018,html,496,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html
fbeb2be95bdd409a8711eb8e56706fe1,21.926813f,-1894.6133f,MITxPRO+AMxB+1T2018,html,497,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Summary and Emerging Technologies-Html
5c59b11e8d4847a68a4443a434cf2f17,-28.059057f,-1935.2416f,MITxPRO+AMxB+1T2018,html,498,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Html
0a5bddc1df4b49cf9b4d4ff1d9638cdd,91.03999f,-2237.5728f,MITxPRO+AMxB+1T2018,video,499,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Photopolymerization: Polymer Materials
e76aa9491de94c3baaed161be2104fe4,418.73566f,-2185.3467f,MITxPRO+AMxB+1T2018,html,500,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Html
86193d19360e4d1ba4d2a964185432c2,131.05597f,-2270.2095f,MITxPRO+AMxB+1T2018,problem,501,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Question 1
d0ec956bd233479bb93664edfb8e1db9,145.57089f,-2301.6992f,MITxPRO+AMxB+1T2018,problem,502,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Question 2
9231a448592847d9ac80a3bd679fa197,133.57942f,-2333.9124f,MITxPRO+AMxB+1T2018,problem,503,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Question 3
c27a52d0b32041258bbde2b2c3f4bed3,99.75934f,-2341.174f,MITxPRO+AMxB+1T2018,problem,504,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Question 4
cc54987f68af4caa9df3d330adde6008,66.63509f,-2326.3235f,MITxPRO+AMxB+1T2018,problem,505,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Mechanical Properties-Question 5
888985adac714a9cb381313224764f28,-40.618282f,-2248.0354f,MITxPRO+AMxB+1T2018,html,506,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Html
7398973828164aa58f9df6c44e23c217,-70.525444f,-2348.9924f,MITxPRO+AMxB+1T2018,video,507,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Photopolymerization Process Physics
780432713ec34113852a95a6d7fc279b,346.5905f,-2250.82f,MITxPRO+AMxB+1T2018,html,508,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Html
d10c067d93114e3abcf011e40570c56b,-66.68355f,-2398.472f,MITxPRO+AMxB+1T2018,problem,509,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 1
6571e88d2c4847c5bf2cfcb20ec3ff17,-55.02028f,-2434.714f,MITxPRO+AMxB+1T2018,problem,510,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 2
908ba7011698409bb68d489054a09158,-19.512896f,-2442.5037f,MITxPRO+AMxB+1T2018,problem,511,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 3
53c90ff59d9a4547a83ac4c27d6bc4c1,-6.886322f,-2409.2136f,MITxPRO+AMxB+1T2018,problem,512,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Physics-Question 4
5622fd7038e945cfa1f8a70e3b908155,-45.564426f,-2200.2783f,MITxPRO+AMxB+1T2018,html,513,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
c04c49faf1a549e19849053fbf0f22f3,-49.334385f,-2165.5164f,MITxPRO+AMxB+1T2018,video,514,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-SLA Machine Walkthrough
b0f2dc89a77d4c5196c0be7d0ee97303,1630.1497f,-1444.3997f,MITxPRO+AMxB+1T2018,html,515,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
37ab6742b43f4da19e9acee12af0459e,-2133.9812f,-715.5553f,MITxPRO+AMxB+1T2018,html,516,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
095614d0a1e342a9883b30b0999b45ff,-2110.8394f,366.93292f,MITxPRO+AMxB+1T2018,html,517,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
9269d78b31de4957afa1c5a67f81edc1,-16.571657f,-2156.0374f,MITxPRO+AMxB+1T2018,html,518,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html
be912585563f44f3862d684867a40fff,-2199.0916f,469.8772f,MITxPRO+AMxB+1T2018,html,519,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html
afd901e9caa3441fa29d0dce6aa45e47,-1258.1982f,1696.9508f,MITxPRO+AMxB+1T2018,html,520,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html
3034ae6c80a540eaacf9b1ebab3a3b1f,27.15742f,-2111.2f,MITxPRO+AMxB+1T2018,html,521,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html
4c383fc635b34b5ebb175b1221abd424,-279.21487f,-2407.768f,MITxPRO+AMxB+1T2018,html,522,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html
e7abd2f43d3449158e43fe0b29547709,127.119606f,-2060.3752f,MITxPRO+AMxB+1T2018,html,523,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,SLA of Metals and Ceramics-Html
085d322fab7a4a70bb44caaf20312501,183.49565f,-2017.338f,MITxPRO+AMxB+1T2018,html,524,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Html
99042009daed49118fd9cfa1616859d1,405.46484f,-2246.3994f,MITxPRO+AMxB+1T2018,video,525,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-SLS Materials and Process Physics
03b3a59fd4b5420b8096f9a4f032651c,-363.2981f,-2205.8604f,MITxPRO+AMxB+1T2018,html,526,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Html
311d1b2861e14e3f8bfaa7a9a5f13514,-2007.2343f,-961.62213f,MITxPRO+AMxB+1T2018,html,527,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Html
ff2b962f52394cefacaaedf17cc229d8,1940.896f,1022.683f,MITxPRO+AMxB+1T2018,html,528,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Html
83573e9d567b4ab8bd842c9b84cd51a3,-2110.5996f,342.24753f,MITxPRO+AMxB+1T2018,html,529,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Html
54ba949f63764598b91a551847b7c4b8,426.45895f,-2294.9973f,MITxPRO+AMxB+1T2018,problem,530,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Question 1
49f849dfacd34f6f8ab1f68cc43d6ac4,455.94385f,-2309.94f,MITxPRO+AMxB+1T2018,problem,531,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Question 2
f498e09a4e0a498dbea450754af1ec6d,486.8148f,-2300.1843f,MITxPRO+AMxB+1T2018,problem,532,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Question 3
eb0fb315a003433497afc0a6a235bd45,503.23148f,-2268.0479f,MITxPRO+AMxB+1T2018,problem,533,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Question 4
99312d6169214c80abb0f1ff843af63c,504.89447f,-2230.6216f,MITxPRO+AMxB+1T2018,problem,534,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Materials and Process Physics-Question 5
b8083104495b401ca2dbf89321e3ebbc,448.4876f,-2054.2537f,MITxPRO+AMxB+1T2018,html,535,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,High-Speed Sintering (HSS) and Multi-Jet Fusion (MJF)-Html
b3cad7fcaa80421aaebb7ab0227fc650,498.627f,-2073.3328f,MITxPRO+AMxB+1T2018,video,536,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,High-Speed Sintering (HSS) and Multi-Jet Fusion (MJF)-High-Speed Sintering
dc0730f8e6454e15b38a77900bfd44e2,-1937.4747f,-744.316f,MITxPRO+AMxB+1T2018,html,537,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,High-Speed Sintering (HSS) and Multi-Jet Fusion (MJF)-Html
b5766aa89ce14095a0bfbd7716a46483,516.3475f,-2044.1917f,MITxPRO+AMxB+1T2018,video,538,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,High-Speed Sintering (HSS) and Multi-Jet Fusion (MJF)-HP Multi-Jet Fusion Process
ecff6625c4cb4231ab1992e5411e02e0,522.60114f,-2002.9172f,MITxPRO+AMxB+1T2018,html,539,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
1009175442a64ccabbf501eaeaf11478,559.3619f,-2002.4847f,MITxPRO+AMxB+1T2018,video,540,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-SLS Machine Walkthrough
6cf9b8c275cc47be88fbfb60256b04e2,1983.2949f,962.00885f,MITxPRO+AMxB+1T2018,html,541,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
5c4690d551344e22a8f9bdc3b520e288,1919.9071f,1080.9668f,MITxPRO+AMxB+1T2018,html,542,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
e43187f81add4f8485884604034df855,580.34784f,-1979.1252f,MITxPRO+AMxB+1T2018,video,543,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-MJF Machine Walkthrough
c07d9d6470064625b9da3922c85d29b3,1876.9469f,1184.3413f,MITxPRO+AMxB+1T2018,html,544,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Equipment-Html
d23d538bd3694cc6bbb62edb0f8e5c40,574.29706f,-1936.5111f,MITxPRO+AMxB+1T2018,html,545,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Post-Processing-Html
e5954595bfc54050acf59b57a9ac4abe,624.89874f,-1844.3761f,MITxPRO+AMxB+1T2018,html,546,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html
3afe32e3c5f44b57b5f8967bc386bc1d,951.7883f,-999.2548f,MITxPRO+AMxB+1T2018,html,547,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Design Guidelines-Html
50d4b24c0dfd4452a253ac7a61291669,716.90594f,-1741.3597f,MITxPRO+AMxB+1T2018,html,548,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Powders: Manufacturing and Key Characteristics-Html
3f4d9d3d4a21425ca394a77702b35e54,791.15466f,-1757.5978f,MITxPRO+AMxB+1T2018,video,549,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Powders: Manufacturing and Key Characteristics-Powder Synthesis and Spreading Mechanics
8df2479a8d624127a9c01240924b43ed,1318.7563f,-1782.9586f,MITxPRO+AMxB+1T2018,html,550,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Powders: Manufacturing and Key Characteristics-Html
9114308e9de24be39d6c642077e3805e,1684.1644f,-1370.9745f,MITxPRO+AMxB+1T2018,html,551,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Powders: Manufacturing and Key Characteristics-Html
a063f4538e8b46aabb433ddc9809b59e,1395.5066f,-2164.7434f,MITxPRO+AMxB+1T2018,html,552,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Powders: Manufacturing and Key Characteristics-Html
ffd56e2685e94bcdbcd34dea17b84fc6,1640.404f,-1410.1191f,MITxPRO+AMxB+1T2018,html,553,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Powders: Manufacturing and Key Characteristics-Html
63d61e6c990142c99e30890b2f028da5,850.9558f,-1751.843f,MITxPRO+AMxB+1T2018,html,554,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Html
93f2cdec9c60406a809f36723d127f67,965.42523f,-1867.3304f,MITxPRO+AMxB+1T2018,video,555,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Meltpool Formation and Stability
56d9c79f7b3641bc9fbb3dafbbdd8e99,-2061.9385f,-792.94586f,MITxPRO+AMxB+1T2018,html,556,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Html
0a0ab71ac1fd44deb00b8ce4a300af59,1858.8911f,1239.4883f,MITxPRO+AMxB+1T2018,html,557,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Html
47f7183436de4aa29ee785125acbabf3,1042.4073f,-2177.2544f,MITxPRO+AMxB+1T2018,html,558,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Html
6f1109a097a141e0b39a941ad74a8be3,1012.0677f,-1918.2112f,MITxPRO+AMxB+1T2018,problem,559,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Question 1
a0fb917edc9b4d19a3459d96dd3263a8,1045.1914f,-1938.1268f,MITxPRO+AMxB+1T2018,problem,560,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Question 2
7e01056268804026bc6e0ad2242feb70,1073.1171f,-1916.9176f,MITxPRO+AMxB+1T2018,problem,561,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Question 3
c8bfb80f48a542c6a6d79fe3175636cd,1066.8258f,-1880.8912f,MITxPRO+AMxB+1T2018,problem,562,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Melt Pool Formation and Stability-Question 4
ecbaf140af704a42a78099a2e680c946,956.4653f,-1708.2289f,MITxPRO+AMxB+1T2018,html,563,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Parameter Optimization-Html
e1b5594c17ce45b5a419b1bd85d6e10f,1019.98944f,-1736.2728f,MITxPRO+AMxB+1T2018,video,564,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Parameter Optimization-Process Parameter Optimization
92486feef1f34f64a6152824764e2135,-2165.1768f,445.44296f,MITxPRO+AMxB+1T2018,html,565,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Parameter Optimization-Html
5c8db020c34f4f3a918205556a4e73ca,1048.246f,815.8945f,MITxPRO+AMxB+1T2018,html,566,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Parameter Optimization-Html
c59e66fa3fdb47a592c7fd5e1d6df58c,1465.3141f,-2233.073f,MITxPRO+AMxB+1T2018,html,567,Weeks 4-5: AM Process Knowledge Base - SUPPLEMENTAL,Process Parameter Optimization-Html
