source,target,stds,weight_c,dis,sl
3b8342fbe7e1473ba44ee109673c5f1c,7a1a2c4aab5241b785fdaf08add5fdf5,1,1,-27,0
3b8342fbe7e1473ba44ee109673c5f1c,a27e6ccbd699476c823afe67c91324cf,11,11,2,0
3b8342fbe7e1473ba44ee109673c5f1c,ca8aac0be163430e8baaad776c32ddd2,9,9,-12,0
3b8342fbe7e1473ba44ee109673c5f1c,d1676d2cecee4010a1bfe838e2e963e0,1,1,234,0
3b8342fbe7e1473ba44ee109673c5f1c,ea1d651f18c34e6fa36ee0f68962ecb9,1,1,21,0
3b8342fbe7e1473ba44ee109673c5f1c,ef612a0ce30d4b788653a525216f7837,636,657,1,0
3b8342fbe7e1473ba44ee109673c5f1c,efb26d7be5e646dca9278cde2f59dbc3,11,11,-2,0
3bb9151bb02b44c1ab2befefde55671a,e42dc56d1f8d46ef902e3d38a93e0324,1,1,2,0
3bc7c0a659644f1994fb732fdb44695c,064f627c77a54926aac5e4c6b665a883,1,1,30,0
3bc7c0a659644f1994fb732fdb44695c,06b02d057d574f24a6cac30186bf0bf2,3,3,-38,0
3bc7c0a659644f1994fb732fdb44695c,0704a9032b0b4dfebc92a428247b2a14,8,8,52,0
3bc7c0a659644f1994fb732fdb44695c,0cd55e8d087d4dd7b4abe0c9eeb53ee9,1,1,-220,0
3bc7c0a659644f1994fb732fdb44695c,0e3c2d8cac1e44af8bd7fabc48f8d079,2,2,-191,0
3bc7c0a659644f1994fb732fdb44695c,0e554069f4c04108abd5c2b1e02bb8df,62,65,-1,0
3bc7c0a659644f1994fb732fdb44695c,12566503221a4f0ba19bd6053bc64688,1,1,189,0
3bc7c0a659644f1994fb732fdb44695c,151ff258d4a74e6dbe9efde0ce31b457,1,1,-216,0
3bc7c0a659644f1994fb732fdb44695c,18e3b60d5cd7489685d7d9b6e28496ac,2,2,251,0
3bc7c0a659644f1994fb732fdb44695c,1c264c5f7377466b9165af2037ec7924,3,3,294,0
3bc7c0a659644f1994fb732fdb44695c,1f5002403e13485da7e7b1f5896e81ee,1,1,-197,0
3bc7c0a659644f1994fb732fdb44695c,202fe760f26e4bd7a5a9cd1926e3f678,2,2,26,0
3bc7c0a659644f1994fb732fdb44695c,2126522cd4b94bd68b2999261978d881,1,1,-255,0
3bc7c0a659644f1994fb732fdb44695c,22b9e7f1eabc4cb28d8af1feaa0bc27d,4,4,8,0
3bc7c0a659644f1994fb732fdb44695c,253c3d95e42f47a192997f25c3fd5881,3,3,347,0
3bc7c0a659644f1994fb732fdb44695c,26772bf1f08f4f96ab44e6007c4c6976,1,1,-242,0
3bc7c0a659644f1994fb732fdb44695c,2bbb47defdd44b6e95be6aff50d550d1,1,1,-56,0
3bc7c0a659644f1994fb732fdb44695c,2bd1769f30ce460b8cf38f3b71207d38,1,1,-337,0
3bc7c0a659644f1994fb732fdb44695c,3300940085ca4f1fba64869b88a8bd3c,1,1,332,0
3bc7c0a659644f1994fb732fdb44695c,33e3d11404154320b5548507b3627617,11,11,-3,0
3bc7c0a659644f1994fb732fdb44695c,34037bd4b27b40fc8bf9bbaf818a3e43,1,1,-31,0
3bc7c0a659644f1994fb732fdb44695c,3a32d27772ce468e941a09b8dd76aec3,6,6,-22,0
3bc7c0a659644f1994fb732fdb44695c,3bc7c0a659644f1994fb732fdb44695c,723,2713,0,1
3bc7c0a659644f1994fb732fdb44695c,401ee1f6f3684be7b6124490f34adc5a,1,1,-404,0
3bc7c0a659644f1994fb732fdb44695c,497ff981f4384b3897c43a1b51306d5d,1,2,-129,0
3bc7c0a659644f1994fb732fdb44695c,4e2af15f0e154332990f5c331e2c073a,1,1,5,0
3bc7c0a659644f1994fb732fdb44695c,50d4b24c0dfd4452a253ac7a61291669,2,2,143,0
3bc7c0a659644f1994fb732fdb44695c,577e63c5db5f4ce08d3b9fd4bc253192,1,1,-16,0
3bc7c0a659644f1994fb732fdb44695c,57b361f6d4ca424299264c668e836e47,15,15,-30,0
3bc7c0a659644f1994fb732fdb44695c,5bdb6e60ab5c477f9244243bacb6c984,2,2,-344,0
3bc7c0a659644f1994fb732fdb44695c,66e3bd0917b64e4e96809be332b6d1a2,2,2,298,0
3bc7c0a659644f1994fb732fdb44695c,6a3fd2c28384465589f148598410fbdd,1,1,17,0
3bc7c0a659644f1994fb732fdb44695c,6bcb17967bcb4df9bfc7914614ea438d,1,1,-230,0
3bc7c0a659644f1994fb732fdb44695c,744dad1a12a449ebbfc22c507e1e0e1f,1,1,301,0
3bc7c0a659644f1994fb732fdb44695c,75e15653e2d84fcd84a2b1b2c0949dd0,1,1,-284,0
3bc7c0a659644f1994fb732fdb44695c,7a1a2c4aab5241b785fdaf08add5fdf5,5,5,6,0
3bc7c0a659644f1994fb732fdb44695c,7afbe0f3ab05461ab5a3765ad3631052,7,7,-28,0
3bc7c0a659644f1994fb732fdb44695c,84328e99640749658be2a3b14ca9c720,2,2,234,0
3bc7c0a659644f1994fb732fdb44695c,888985adac714a9cb381313224764f28,1,1,101,0
3bc7c0a659644f1994fb732fdb44695c,8946402cfec84b0aa9abf2968a314b27,1,1,193,0
3bc7c0a659644f1994fb732fdb44695c,8a10cc79e71240fbbaef15137c988bf5,1,1,-223,0
3bc7c0a659644f1994fb732fdb44695c,8b1109f1bac740fc8974fb4eca386560,1,1,-290,0
3bc7c0a659644f1994fb732fdb44695c,8b88b65b13a6434c86a069af38d754e9,15,15,-2,0
3bc7c0a659644f1994fb732fdb44695c,8feb7788f1184ed2ad654a08738e6e3b,1,1,-148,0
3bc7c0a659644f1994fb732fdb44695c,aa516ea305b74209ad16d2533b32050c,1,1,-48,0
3bc7c0a659644f1994fb732fdb44695c,aad06a85014b41a4a81a735ef2aa3af7,12,12,-4,0
3bc7c0a659644f1994fb732fdb44695c,abe4cc1d66054dddbf408d5043f2921b,1,1,257,0
3bc7c0a659644f1994fb732fdb44695c,ad172c9eaecf4a59bba2238ca2bb3990,2,2,37,0
3bc7c0a659644f1994fb732fdb44695c,aedac84ad12f487db1c88dbe3c82abde,2,2,-210,0
3bc7c0a659644f1994fb732fdb44695c,b31aa53037a74719ba3eb845306e4374,280,299,1,0
3bc7c0a659644f1994fb732fdb44695c,b417ce5230004e449eb68bbbca8930d9,1,1,-202,0
3bc7c0a659644f1994fb732fdb44695c,b87d7692f55a4b3fb61ec362d003f121,1,1,307,0
3bc7c0a659644f1994fb732fdb44695c,c3dc70e138fc4f9a8ef62602347dfd2d,24,24,-13,0
3bc7c0a659644f1994fb732fdb44695c,c8a31966713e4ef18f4f06cd4a79d374,1,1,-190,0
3bc7c0a659644f1994fb732fdb44695c,ca8aac0be163430e8baaad776c32ddd2,1,1,21,0
3bc7c0a659644f1994fb732fdb44695c,cfc8fb9e455e4fc592f63e75803bc5e9,1,1,-204,0
3bc7c0a659644f1994fb732fdb44695c,d1676d2cecee4010a1bfe838e2e963e0,1,2,267,0
3bc7c0a659644f1994fb732fdb44695c,d538c2a9c6004cc3b62a2514ff7d24f5,3,3,-399,0
3bc7c0a659644f1994fb732fdb44695c,d5834a3d440842cfb49bd2ae4155ce16,1,1,310,0
3bc7c0a659644f1994fb732fdb44695c,d8a02e7515a74c9998f997f6df75771d,2,2,-52,0
3bc7c0a659644f1994fb732fdb44695c,de6931cbf03f4c25a93022f69f40e59d,358,389,-5,0
3bc7c0a659644f1994fb732fdb44695c,f6d13b3698b348978c8bde56acbc3562,1,1,248,0
3bc7c0a659644f1994fb732fdb44695c,fd91554a3bf54ebdbf6ea67124fbd06c,1,1,304,0
3bc7c0a659644f1994fb732fdb44695c,fee22a2f9dfa4fc5abd8a82aa14880ab,1,1,259,0
3cce707300cc4bb99e13edcd32209318,2e1dcff64f8741438099a3b28ba6c42d,1,1,11,0
3cce707300cc4bb99e13edcd32209318,7afbe0f3ab05461ab5a3765ad3631052,1,1,358,0
3cce707300cc4bb99e13edcd32209318,a0d6d2f7082b4433804bd300cdc2ccd8,1,1,593,0
3cce707300cc4bb99e13edcd32209318,a67e937f9f1941a9bb6052316e2f2fc4,3,3,2,0
3ce058e7f9b649c3961921a3b6175659,06b02d057d574f24a6cac30186bf0bf2,1,1,-214,0
3ce058e7f9b649c3961921a3b6175659,0704a9032b0b4dfebc92a428247b2a14,3,5,-124,0
3ce058e7f9b649c3961921a3b6175659,658f04ca188c4b5a8e0c08160fd3e59d,3,3,1,0
3ce058e7f9b649c3961921a3b6175659,6c4de1af411a4fa49e43b982961edcab,1,1,10,0
3ce058e7f9b649c3961921a3b6175659,a67aaef4c52642538086867a9ff4ba99,2,2,-3,0
3ce058e7f9b649c3961921a3b6175659,d5834a3d440842cfb49bd2ae4155ce16,4,4,134,0
3d412537e19344628642e97d2a0d1e3e,043d02d4e89541cdb2c73ca0d2eca377,1,1,-160,0
3d412537e19344628642e97d2a0d1e3e,04d85100616943f8a3d2b084f403ba5f,1,1,-237,0
3d412537e19344628642e97d2a0d1e3e,0704a9032b0b4dfebc92a428247b2a14,2,2,215,0
3d412537e19344628642e97d2a0d1e3e,1016f8c2803e4955b2ecb470241bcd95,1,1,-17,0
3d412537e19344628642e97d2a0d1e3e,19f5efdd71494972b03a02f445dc98fa,1,1,-111,0
3d412537e19344628642e97d2a0d1e3e,1c264c5f7377466b9165af2037ec7924,1,1,457,0
3d412537e19344628642e97d2a0d1e3e,1ed230eb23af43aab786739fdd13ea89,1,1,-9,0
3d412537e19344628642e97d2a0d1e3e,1f5002403e13485da7e7b1f5896e81ee,1,1,-34,0
3d412537e19344628642e97d2a0d1e3e,2126522cd4b94bd68b2999261978d881,1,1,-92,0
3d412537e19344628642e97d2a0d1e3e,276eb91bb71649698c5d0281235cbd59,1,1,-31,0
3d412537e19344628642e97d2a0d1e3e,27a8801c431c4cc58d69b8ff02121f29,715,744,2,0
3d412537e19344628642e97d2a0d1e3e,2ad839c226ab44539d98e2a1e84e439f,2,2,-114,0
3d412537e19344628642e97d2a0d1e3e,2bbb47defdd44b6e95be6aff50d550d1,17,18,107,0
3d412537e19344628642e97d2a0d1e3e,2d680713e46d48f1a8483813fdf8eaad,3,3,16,0
3d412537e19344628642e97d2a0d1e3e,310bb0618ec84817970f0320c6051b92,2,2,8,0
3d412537e19344628642e97d2a0d1e3e,3763b9f526ae44f2ac2ac49749c15661,1,1,-170,0
3d412537e19344628642e97d2a0d1e3e,3d412537e19344628642e97d2a0d1e3e,837,5868,0,1
3d412537e19344628642e97d2a0d1e3e,4037cb08917c43238c4691dbe8895637,158,189,4,0
3d412537e19344628642e97d2a0d1e3e,435c50e639064849be9ac4671ceaf812,1,1,39,0
3d412537e19344628642e97d2a0d1e3e,4582c3c3aaca48bd9946e825dcad6a65,1,1,73,0
3d412537e19344628642e97d2a0d1e3e,5b303a0f1b8c4aa4be49f74f2fc89c9e,1,1,-72,0
3d412537e19344628642e97d2a0d1e3e,5bdb6e60ab5c477f9244243bacb6c984,7,7,-181,0
3d412537e19344628642e97d2a0d1e3e,5cc9c5960b654f42829ef46a9c3a1444,1,1,11,0
3d412537e19344628642e97d2a0d1e3e,5f4a737d4d744b21a68e7f81caaaa00c,3,3,57,0
3d412537e19344628642e97d2a0d1e3e,60fdad9fc19541e3b135991de184af75,1,1,104,0
3d412537e19344628642e97d2a0d1e3e,6125768f1d5e42fb883dbc1aaa84223c,1,3,-16,0
3d412537e19344628642e97d2a0d1e3e,631404452a894b47949846af85b65a75,1,1,-61,0
3d412537e19344628642e97d2a0d1e3e,638d08a4940d462481093ee144f85401,1,1,-117,0
3d412537e19344628642e97d2a0d1e3e,66e3bd0917b64e4e96809be332b6d1a2,2,2,461,0
3d412537e19344628642e97d2a0d1e3e,710ef03139064547b922337168273519,1,1,33,0
3d412537e19344628642e97d2a0d1e3e,754173802659463ea74eee4d359bc6fc,5,5,1,0
3d412537e19344628642e97d2a0d1e3e,89f61d355af44e16ac1f9654029f89e0,1,1,-108,0
3d412537e19344628642e97d2a0d1e3e,9266f5048e2648e8a0dcea19009c7c92,1,1,60,0
3d412537e19344628642e97d2a0d1e3e,9438fe68ef4f44b59d9db9d73ba452a4,1,1,88,0
3d412537e19344628642e97d2a0d1e3e,98170a572e6644028150554eb5722cb4,5,5,110,0
3d412537e19344628642e97d2a0d1e3e,aad06a85014b41a4a81a735ef2aa3af7,1,1,159,0
3d412537e19344628642e97d2a0d1e3e,aedac84ad12f487db1c88dbe3c82abde,2,2,-47,0
3d412537e19344628642e97d2a0d1e3e,b4b721ff8e98417a9ffd504f445c8998,1,1,201,0
3d412537e19344628642e97d2a0d1e3e,b62c41bd1f7041b8af6a7c1ba244ed04,1,1,-19,0
3d412537e19344628642e97d2a0d1e3e,bd6795cfc41241159ab06425ce1bf3d7,3,3,63,0
3d412537e19344628642e97d2a0d1e3e,bf82c8fce82849deb2c0c18f79aba303,1,1,22,0
3d412537e19344628642e97d2a0d1e3e,c1e3057887ae4756b3983ee71103080a,1,1,-52,0
3d412537e19344628642e97d2a0d1e3e,c3dc70e138fc4f9a8ef62602347dfd2d,1,1,150,0
3d412537e19344628642e97d2a0d1e3e,c41b9b59311243a1bbe7af884c0ab883,1,1,13,0
3d412537e19344628642e97d2a0d1e3e,c7a736e53c6341f684a77474fbbbe64f,1,2,109,0
3d412537e19344628642e97d2a0d1e3e,c916a881ccf146b68ec3e4781195bbd1,2,2,3,0
3d412537e19344628642e97d2a0d1e3e,c9543052dcba40b58909ec53da262aaa,139,154,-1,0
3d412537e19344628642e97d2a0d1e3e,ca8aac0be163430e8baaad776c32ddd2,1,1,184,0
3d412537e19344628642e97d2a0d1e3e,cc6de24a16d54830beca01a4787a5b4d,1,1,9,0
3d412537e19344628642e97d2a0d1e3e,cd8f0da1ce0040ce994e2bf3c1a061fa,1,1,58,0
3d412537e19344628642e97d2a0d1e3e,d02f35406ea04ba3a7720453a1f354cc,2,2,-102,0
3d412537e19344628642e97d2a0d1e3e,d5172470b4d443d7ba479af419b4f99b,9,14,5,0
3d412537e19344628642e97d2a0d1e3e,d538c2a9c6004cc3b62a2514ff7d24f5,1,2,-236,0
3d412537e19344628642e97d2a0d1e3e,d8a02e7515a74c9998f997f6df75771d,1,2,111,0
3d412537e19344628642e97d2a0d1e3e,d8c12f5115f843179f92f6a018e05dc8,1,1,62,0
3d412537e19344628642e97d2a0d1e3e,ea676035d8d84252b7c2c117a74dfe5d,1,1,-234,0
3d412537e19344628642e97d2a0d1e3e,ec173897e6254e50812116be2dc37a94,1,1,-99,0
3d412537e19344628642e97d2a0d1e3e,efad98624b054b5fbe2cc340e3df324d,23,24,-3,0
3d412537e19344628642e97d2a0d1e3e,f016c0f54ab84871a0700aa16ee7fa28,1,1,7,0
3de7431267b04318bd0e9501f80a019d,043d02d4e89541cdb2c73ca0d2eca377,1,1,-69,0
3de7431267b04318bd0e9501f80a019d,0552f7dc52d14cf5b15daed9c4229342,1,1,37,0
3de7431267b04318bd0e9501f80a019d,05800c2e685141ecb48fe59b499d84b6,1,1,213,0
3de7431267b04318bd0e9501f80a019d,0704a9032b0b4dfebc92a428247b2a14,2,2,306,0
3de7431267b04318bd0e9501f80a019d,0956212ccaac4df68948e45a10dbb1d4,3,3,234,0
3de7431267b04318bd0e9501f80a019d,0a5bddc1df4b49cf9b4d4ff1d9638cdd,1,1,348,0
3de7431267b04318bd0e9501f80a019d,17707229e69e428f8b8350b8c87c157e,1,1,-18,0
3de7431267b04318bd0e9501f80a019d,19f5efdd71494972b03a02f445dc98fa,1,1,-20,0
3de7431267b04318bd0e9501f80a019d,1c671d329ded428288dd93458a0a2667,1,1,205,0
3de7431267b04318bd0e9501f80a019d,1f5002403e13485da7e7b1f5896e81ee,3,3,57,0
3de7431267b04318bd0e9501f80a019d,1ff6b4f89e7f4b1dbdc83ee7f44f1acd,1,1,318,0
3de7431267b04318bd0e9501f80a019d,2126522cd4b94bd68b2999261978d881,40,44,-1,0
3de7431267b04318bd0e9501f80a019d,26772bf1f08f4f96ab44e6007c4c6976,13,13,12,0
3de7431267b04318bd0e9501f80a019d,2a3d8b5f6991442cbf17871398487920,1,1,16,0
3de7431267b04318bd0e9501f80a019d,2ad839c226ab44539d98e2a1e84e439f,2,2,-23,0
3de7431267b04318bd0e9501f80a019d,2bbb47defdd44b6e95be6aff50d550d1,12,12,198,0
3de7431267b04318bd0e9501f80a019d,2c91f40c1d484adbbe41b43c1dd57fce,1,1,-85,0
3de7431267b04318bd0e9501f80a019d,2f6febb9f2514c06827aa6a4bfe1e69d,1,1,-140,0
3de7431267b04318bd0e9501f80a019d,2ffd17accc734a7b833cff39cca5c9f9,1,1,219,0
3de7431267b04318bd0e9501f80a019d,334c250757224648b03c5fcdc8ab25b4,6,6,5,0
3de7431267b04318bd0e9501f80a019d,353e3386c40d443197f8dd7cd454bf27,15,16,3,0
3de7431267b04318bd0e9501f80a019d,35fb6234757c420ea8007b976a49044a,8,8,6,0
3de7431267b04318bd0e9501f80a019d,3763b9f526ae44f2ac2ac49749c15661,1,1,-79,0
3de7431267b04318bd0e9501f80a019d,3de7431267b04318bd0e9501f80a019d,838,9233,0,1
3de7431267b04318bd0e9501f80a019d,4278a11746804def8e613a8a8da29a7c,1,1,22,0
3de7431267b04318bd0e9501f80a019d,4454aaa65b6d49ca89add710ba15514e,1,1,51,0
3de7431267b04318bd0e9501f80a019d,4582c3c3aaca48bd9946e825dcad6a65,1,1,164,0
3de7431267b04318bd0e9501f80a019d,46cd00fd3cd84c52a7161a7eafdb9268,2,2,58,0
3de7431267b04318bd0e9501f80a019d,48f524e499d548ea91963ba7ab8ad845,2,3,8,0
3de7431267b04318bd0e9501f80a019d,49bc2f8db38b47f9b378f26dde2a6e64,12,12,-15,0
3de7431267b04318bd0e9501f80a019d,553c1e0f782e43f492dadd97e6bef776,2,2,-6,0
3de7431267b04318bd0e9501f80a019d,577e63c5db5f4ce08d3b9fd4bc253192,1,1,238,0
3de7431267b04318bd0e9501f80a019d,57b361f6d4ca424299264c668e836e47,1,1,224,0
3de7431267b04318bd0e9501f80a019d,59f55814532344b59eacd921b45a34d4,1,1,188,0
3de7431267b04318bd0e9501f80a019d,5b303a0f1b8c4aa4be49f74f2fc89c9e,1,1,19,0
3de7431267b04318bd0e9501f80a019d,5bdb6e60ab5c477f9244243bacb6c984,5,5,-90,0
3de7431267b04318bd0e9501f80a019d,5bf5e2b4dc7542a7a5ccf3afb1e9e3c0,2,2,237,0
3de7431267b04318bd0e9501f80a019d,5cfb1ef0ace24db58889425cf90e8268,9,11,1,0
3de7431267b04318bd0e9501f80a019d,5f4a737d4d744b21a68e7f81caaaa00c,4,4,148,0
3de7431267b04318bd0e9501f80a019d,5fe15241fc4840f1a7fb294182265c39,1,1,-60,0
3de7431267b04318bd0e9501f80a019d,6125768f1d5e42fb883dbc1aaa84223c,1,1,75,0
3de7431267b04318bd0e9501f80a019d,631404452a894b47949846af85b65a75,1,1,30,0
3de7431267b04318bd0e9501f80a019d,632447fdff6840a3a11237aa514d7e68,58,98,7,0
3de7431267b04318bd0e9501f80a019d,67aa56ef4f504d889c6068052bab302b,827,979,2,0
3de7431267b04318bd0e9501f80a019d,6b640336506d4155b1388785aab42fca,5,5,18,0
3de7431267b04318bd0e9501f80a019d,7475f0990c0f4eb29465ce90105f9e69,1,1,463,0
3de7431267b04318bd0e9501f80a019d,7afbe0f3ab05461ab5a3765ad3631052,4,4,226,0
3de7431267b04318bd0e9501f80a019d,88464dcb8fa64c5391ff18d5aec38bcc,2,2,305,0
3de7431267b04318bd0e9501f80a019d,89f61d355af44e16ac1f9654029f89e0,1,1,-17,0
3de7431267b04318bd0e9501f80a019d,8a10cc79e71240fbbaef15137c988bf5,5,5,31,0
3de7431267b04318bd0e9501f80a019d,8a99f0d5d8164c528a85554f9184271b,1,1,171,0
3de7431267b04318bd0e9501f80a019d,8b1109f1bac740fc8974fb4eca386560,1,1,-36,0
3de7431267b04318bd0e9501f80a019d,902dff85d0d34920814ee3729329d2d2,1,1,-5,0
3de7431267b04318bd0e9501f80a019d,93168ca1ec6a4944b57d75ac98797c0b,1,1,215,0
3de7431267b04318bd0e9501f80a019d,98170a572e6644028150554eb5722cb4,5,6,201,0
3de7431267b04318bd0e9501f80a019d,9b0b3df2c14144d49b56a90c54cb748a,1,1,13,0
3de7431267b04318bd0e9501f80a019d,9e07d9bd17d84172858e4e2d7c7f3e4b,4,4,-29,0
3de7431267b04318bd0e9501f80a019d,9e71015683e549b5b13c178144b1531f,1,1,135,0
3de7431267b04318bd0e9501f80a019d,a122be78c0d543548d7ba0efee3b9203,3,3,550,0
3de7431267b04318bd0e9501f80a019d,a51bda095c98420a93e81d2dec7e2961,1,1,230,0
3de7431267b04318bd0e9501f80a019d,ac3ba61065f84433a945ac8c71b537f4,2,2,-7,0
3de7431267b04318bd0e9501f80a019d,ad02db4c9df74936a7ecf964b1697197,1,1,221,0
3de7431267b04318bd0e9501f80a019d,aedac84ad12f487db1c88dbe3c82abde,1,1,44,0
3de7431267b04318bd0e9501f80a019d,b420a9b148994785be8c70e4eff19257,1,1,475,0
3de7431267b04318bd0e9501f80a019d,b44d071a81c142198d7e7ca14f5442f6,2,2,15,0
3de7431267b04318bd0e9501f80a019d,bd441ccd067547a89407ec54fa626f06,3,3,10,0
3de7431267b04318bd0e9501f80a019d,c076a6e427c34d0c99c5bb95cbce05e5,1,1,-22,0
3de7431267b04318bd0e9501f80a019d,c08a68b3db574534a7bee42ec660d1a3,1,1,-2,0
3de7431267b04318bd0e9501f80a019d,c7a736e53c6341f684a77474fbbbe64f,2,2,200,0
3de7431267b04318bd0e9501f80a019d,c7b26f5c177645f8915da5083313c6cf,3,10,-14,0
3de7431267b04318bd0e9501f80a019d,c9543052dcba40b58909ec53da262aaa,1,1,90,0
3de7431267b04318bd0e9501f80a019d,cfc8fb9e455e4fc592f63e75803bc5e9,1,1,50,0
3de7431267b04318bd0e9501f80a019d,d02f35406ea04ba3a7720453a1f354cc,3,3,-11,0
3de7431267b04318bd0e9501f80a019d,d5172470b4d443d7ba479af419b4f99b,1,1,96,0
3de7431267b04318bd0e9501f80a019d,d538c2a9c6004cc3b62a2514ff7d24f5,2,2,-145,0
3de7431267b04318bd0e9501f80a019d,d6f5e62f53b24133ad80b6ae4fbb1c67,1,1,32,0
3de7431267b04318bd0e9501f80a019d,d96704d24a68401eaad4628b30fdb889,1,1,-19,0
3de7431267b04318bd0e9501f80a019d,dd6d0ae279474847af7841a0c0b4d5a5,2,2,-10,0
3de7431267b04318bd0e9501f80a019d,e1d55c63a2bd4a79aca5c750cc7a6c97,3,3,9,0
3de7431267b04318bd0e9501f80a019d,ec173897e6254e50812116be2dc37a94,1,1,-8,0
3de7431267b04318bd0e9501f80a019d,efad98624b054b5fbe2cc340e3df324d,1,1,88,0
3de7431267b04318bd0e9501f80a019d,f151b1920ab84738857f2e5a6ccdff85,1,1,214,0
3de7431267b04318bd0e9501f80a019d,f1bcf42b778e4691b9e5823e206a61a3,1,1,189,0
3de7431267b04318bd0e9501f80a019d,f7874e47588041b697e73ba41e6e407c,4,4,11,0
3de7431267b04318bd0e9501f80a019d,fbeb2be95bdd409a8711eb8e56706fe1,1,1,346,0
3de7431267b04318bd0e9501f80a019d,fbff5d65e2ba477286d4f60832b5cbe1,1,1,183,0
3de7431267b04318bd0e9501f80a019d,fd91554a3bf54ebdbf6ea67124fbd06c,1,1,558,0
3de7431267b04318bd0e9501f80a019d,fdccb644786547c5893474584cdfd58b,1,1,-142,0
3de7431267b04318bd0e9501f80a019d,fe3586744a044afd9ae558cfbe4a9411,1,1,303,0
3e3428242983494095b0d25bad62a657,05800c2e685141ecb48fe59b499d84b6,2,2,-68,0
3e3428242983494095b0d25bad62a657,064f627c77a54926aac5e4c6b665a883,261,275,3,0
3e3428242983494095b0d25bad62a657,0704a9032b0b4dfebc92a428247b2a14,14,16,25,0
3e3428242983494095b0d25bad62a657,0da137981c784fff80a5768bc626dca7,5,5,-4,0
3e3428242983494095b0d25bad62a657,1009175442a64ccabbf501eaeaf11478,1,1,108,0
3e3428242983494095b0d25bad62a657,1c264c5f7377466b9165af2037ec7924,1,1,267,0
3e3428242983494095b0d25bad62a657,202fe760f26e4bd7a5a9cd1926e3f678,423,472,-1,0
3e3428242983494095b0d25bad62a657,22b9e7f1eabc4cb28d8af1feaa0bc27d,1,1,-19,0
3e3428242983494095b0d25bad62a657,2e48e055fb4146e9b149086c1385037d,1,1,-13,0
3e3428242983494095b0d25bad62a657,3a515431ad5d4619b97924675284a684,4,4,9,0
3e3428242983494095b0d25bad62a657,3b8342fbe7e1473ba44ee109673c5f1c,59,62,6,0
3e3428242983494095b0d25bad62a657,3e3428242983494095b0d25bad62a657,685,4399,0,1
3e3428242983494095b0d25bad62a657,45fb3c2b451642e89378499970aaaf15,1,1,-8,0
3e3428242983494095b0d25bad62a657,49bc2f8db38b47f9b378f26dde2a6e64,1,1,-296,0
3e3428242983494095b0d25bad62a657,4d80bdddc8fe4cf4bf5c05efb70ad6a9,2,2,5,0
3e3428242983494095b0d25bad62a657,51c336e9fc974fe6b345ef354ed29bbb,1,1,-12,0
3e3428242983494095b0d25bad62a657,57b361f6d4ca424299264c668e836e47,2,2,-57,0
3e3428242983494095b0d25bad62a657,5bdb6e60ab5c477f9244243bacb6c984,1,1,-371,0
3e3428242983494095b0d25bad62a657,66e3bd0917b64e4e96809be332b6d1a2,1,1,271,0
3e3428242983494095b0d25bad62a657,744dad1a12a449ebbfc22c507e1e0e1f,2,3,274,0
3e3428242983494095b0d25bad62a657,75e15653e2d84fcd84a2b1b2c0949dd0,1,1,-311,0
3e3428242983494095b0d25bad62a657,7a1a2c4aab5241b785fdaf08add5fdf5,1,1,-21,0
3e3428242983494095b0d25bad62a657,88464dcb8fa64c5391ff18d5aec38bcc,1,1,24,0
3e3428242983494095b0d25bad62a657,91b21144d1b5408d956b8a08c06ead48,5,5,1,0
3e3428242983494095b0d25bad62a657,9269d78b31de4957afa1c5a67f81edc1,1,1,86,0
3e3428242983494095b0d25bad62a657,9e71015683e549b5b13c178144b1531f,1,1,-146,0
3e3428242983494095b0d25bad62a657,a27e6ccbd699476c823afe67c91324cf,7,7,8,0
3e3428242983494095b0d25bad62a657,aa516ea305b74209ad16d2533b32050c,1,1,-75,0
3e3428242983494095b0d25bad62a657,ab7506a0f34f4a4fb4dd4b40dbb25465,1,2,265,0
3e3428242983494095b0d25bad62a657,abdacc6701224360a3f86b8be3f366bf,4,4,-2,0
3e3428242983494095b0d25bad62a657,b4b721ff8e98417a9ffd504f445c8998,2,2,11,0
3e3428242983494095b0d25bad62a657,c31fb3fb9d2345daa85acc888c3a7722,1,1,275,0
3e3428242983494095b0d25bad62a657,ca8aac0be163430e8baaad776c32ddd2,10,10,-6,0
3e3428242983494095b0d25bad62a657,d538c2a9c6004cc3b62a2514ff7d24f5,1,1,-426,0
3e3428242983494095b0d25bad62a657,dfa2734715da48a083fe836252dac452,1,1,14,0
3e3428242983494095b0d25bad62a657,e9bcc373b6ae4ec3abef5be040a02711,1,1,28,0
3e3428242983494095b0d25bad62a657,ef612a0ce30d4b788653a525216f7837,23,25,7,0
3e3428242983494095b0d25bad62a657,f06cfae5902b4db099f1844f9dcad801,1,1,-72,0
3e3428242983494095b0d25bad62a657,f151b1920ab84738857f2e5a6ccdff85,1,1,-67,0
3e3428242983494095b0d25bad62a657,fd91554a3bf54ebdbf6ea67124fbd06c,1,1,277,0
3e3428242983494095b0d25bad62a657,fe3586744a044afd9ae558cfbe4a9411,2,2,22,0
3e3428242983494095b0d25bad62a657,fed8304bb7184050aaaa4d9ab2089745,5,5,2,0
3e4ef77de6bf43dd8ba014f6897dcae6,0704a9032b0b4dfebc92a428247b2a14,1,2,292,0
3e4ef77de6bf43dd8ba014f6897dcae6,1afa468dc7ce4b91a590366c2a697707,1,1,-67,0
